,아이디,댓글 내용,댓글 시간
449,  준라Music teacher,짱 시원 ㅎㅎ 오늘도 완료!,1년 전(수정됨)
450,  리아리22,반활자세 최고에오... 5:17,3년 전
451,  지나가는일인,1번 어깨스트레칭할 때 위아래로 손잡는건 되는데 ㄴ자로 된 팔을 소미님처럼 감싸지 못하겠어요. 이게 예전엔 됐는데 갑자기 이러는거면 그냥 아파도 참고 따라하면 괜찮아 질까요? 아님 아프지않을 부분에서 멈춰서 넘기는게 나은가요?,1년 전
452,  망고,"근데 이거 진짜 대박임....이거 영상 보고 스트레칭 하기 전, 후 사진 찍어봤는데 조금이지만 이거 하고 난 후가 어깨 훨씬 더 펴짐...",1년 전
453,  후추와나,반활자세하고 아기자세할땨 저만 꼬리뼈쪽?에서 우두두둑펴지는(?)소리나는건가요 ?ㅎㅎ 소리나면 엄청 쾌감이 ㅠㅠㅠ안나면 아쉬울 정도로 시원해요,10개월 전
454,  구글유저,반활자세 처음하구 어깨 빠지는거 아닌가 싶었는데 꾸준히 하니까 훨씬 쉬워지고 라운드 숄더도 많이 펴졌어요 오른쪽 날개뼈가 유난히 튀어나온 비대칭이었는데 이젠 신경써서 보지 않으면 잘 모르겠다고 해요 평생 굽은채로 그냥 이러고 살앗는데 교정 스트레칭 알게 되어서 너무 좋아요,2년 전
455,  ZEN,안녕하세요 ㅠㅠ 혹시 반활자세할 때 머리 땅바닥에 안 두고 든 상태로 해도 되나요ㅠ 이석증 겪은 이후로 머리를 바닥에 잘 못 뉘어서요ㅠㅠ,1년 전
456,  묘묘,5:17반활자세5/4 완료 ㅎㅎ 짱기원래 ㅠㅠㅠ시원해5/7 완료 ㅎㅎ 시원해영 ㅎㅎㅎ5/8 완료 ㅎ 암마아빠 외식 ㅎ511 완료 ㅎㅎ 시원해요 ㅠ5/12 완료 ㅎ 감사합니다5/16 완료 ㅎ 감사해용 시원래야 ㅎㅎ5/18 완료 ㅎㅎ !!5/25 완료 ㅎㅎ 유랜만,2년 전(수정됨)
457,  유수,"고양이,반활자세 너무 시원해요!!",2년 전
458,  s y,이거 개쩐다ㅠㅠ매일 아침저녁 루틴으로 해야겠어요,2년 전
459,  서응강이,저장하고 매일 할게요.좋은 영상 감사합니다.,2년 전
460,  이이,승모근이랑 어깨가 너무 뻐근해서 따라했는데 어우 쉬원하네요,3개월 전
461,  리리,사무직인데 요새 이거 안하고자면 잠을못자요ㅎㅎㅠ특히 고양이자세 코브라자세 제일시원해요 흑흑   미서원언니 나의구원자...사랑해요️️️,2년 전(수정됨)
462,  맨몸킹킹,스트레칭을 단 하나밖에 할 수 없다면 반활자세를 택하겠다,3년 전
463,  윤공주,쌤이 짱이세요♡,2년 전
464,  굥이,좋은 영상 만들어주셔서 너무 감사합니다!! 이 영상도 너무 시원해사 매일 따라하고 있긴한데 고양이 자세 할 때 오른쪽어깨만 많이 뻐근하고 점점 아파오는데 왜 이러는 걸까요?? 제가 오른쪽 어깨 비대칭이 심한데 교정되고 있늠 과정인걸까요??,1년 전
465,  님,5:17 반활자세 넘 시원,1년 전
466,  Bonn,원래 엄청 유연한 편이라 팔 뒤로하면 깍지낄 수 있는 정도였는데.. 요즘 어깨가 맨날 결려서 이거 했는데... 손끼리 안닿네요... 충격...ㅋㅋㅋ 고양이자세도 그렇게 등이 아플수가 없어요.. 자주 해야겠네요... 그리고 소미님 계정엔 어째 없는 영상이 없는거같아요 설명도 보통 사람들이 이해하기 쉽게 잘해주시고 보기 편안해서 정착할듯!,1년 전
467,  행복,2:13 이 동작 안됐었는데 며칠동안 하니까 이제 닿이네요… 너무 신기함,7개월 전
468,  유아,0:49 팔꿈치가 안 잡혀요 흐규ㅠㅠㅠㅠㅠ잡히는날까지 열심히 따라할게요,3년 전
469,  ㄱㄴㄷㄹ,어디 아플때마다 꼭 찾아오느 채널. 항상 감사합니다!,1년 전
470,  Jeongan Heo,음악 설명 모두 정말 좋아요,2년 전
471,  Y JY,반활자세 할 때 무릎이 아픈데 제가 잘못 하고 있는 걸까요 ㅠㅠ 아니면 다른 방법이 있을까요?,1년 전
472,  룰루랄라발랄,진짜 미서원언니 영상 너ㅜㅁ너무좋아서 가족들한테도 공유하고잇어여ㅠㅠㅜㅠ 좋은영상만들어주셔서 너무 감사합니다ㅠㅠ,1년 전
473,  oh my,미서원님 너무 시원해서 매일 하도록 해야겠어요♡ 그런데 1.어깨스트래칭 할때 등뒤에서 손끼리 닿는거 오른쪽할때랑 왼쪽할때 차이가 너무 나요.. 이건 골반비대칭이 문제일까요? 원인이 무얼까요,1년 전
474,  우가은,어제 친구가 찍어준 제 사진을 보고 결심했어요... 저는 평소 어깨가 너무 내려가있고 승모근도 너무 발달해있지만 자세가 굉장히 안좋아요ㅜ 그래서 옷태도 안예쁘고 어깨모양이 총체적 난국..ㅜㅜㅜ 많은 후기들보고 오늘부터 시작합니다 화이팅7/13 7/14 작심삼일도 안되는 저는 참... 오늘부터 제대로 다시 할게여ㅜㅜㅜ7/31 ️,2년 전(수정됨)
475,  이름,5:32 반활자세할 때 꺾이는쪽 팔꿈치가 아픈데 하지 말아야할까요?,10개월 전
476,  조성빈,2번째 어깨 스트레칭에서 한쪽은 되는데 한쪽이 안되면 어떻게 해야될까요.. 너무 많이 차이가 나서 걱정이네요.,6개월 전
477,  이은선,"완전히 말린 어깨, 굽은 등 때문에 할머니 같다고 놀림 받고, 일대일 필라테스 했을 때도 1주일 2회에 전체 15회정도 진행해서 그런지 아주 크게는 효과를 못 봤어요. 아예 뼈 자체가 말린 것처럼 어깨 말린게 진짜 심각해서 운동 지도해주는 선생님도 다른게 문제가 아니라 어깨 피는거에만 초점 맞추자고 했는 어영 부영 하다보니 역시 효과를 못봈는데..자꾸 이렇게 돈내고 효과 못보는게 아까워서 이번엔 홈트로 꾸준히 혼자 해보게 됐어요. 진짜 영상에 나온대로 하루에 두번씩 거의 안 빠지고 한지 지금 한달 다되가는데 거짓말같이 어깨 모양이 바꼈어요. 뼈 자체가 말려 있는 줄 일았는데 그게 다 근육이 짧아져 있었던거였나봐요. 첨엔 여기 나오는 뒤로 손 닿는거 전혀 안되고 어깨 근육이 찢어지는거 같이 아팠는데 무리하지 않고 수건부터 시작해서 서서히 하다보니 오늘에서는 크게 무리 없이 손이 양쪽 다 닿더라구요~!  이영상과 더불아 35분하루 운동영상, 60분 하루운동영상 같이 병행하고 있는데 등근육 운동 해준것도 구부정한 등과 허리 펴주는데 정말 많이 도움 준거 같아요ㅎ 운동하고 정말 거리가 먼 저였는데 소미핏 홈트 영상으로 지금 한달째 운동이 일상인 하루 만들어가고 있어요~ 운동이 즐거운줄 처음 알았네요ㅎㅎ 특히 혼자 하는 운동인데도 하다보니 재밌어요ㅎ",2년 전
478,  고양이가나라다,이제 이거안하면 잠 못자요... 어깨도 많이 펴졌어요 ㅠㅠ 특히 반활자세 너무 시원해요 ㅠㅠ,1년 전
479,  Jhone Alex,반활자세하면 바닥에 닿은 어깨가 풀리는건가요?,1년 전
480,  신서우,저 어깨가 많이 굽고 척추가 휘어 있어서 허리통증이 있었는데 스트레칭 한번 하니까 어깨 펴지고 허리가 안 이피요ㅜ,3년 전
481,  ㅇ,4월 6일 월요일~4월 19일 일요일가볍게 2 주 매일 아침 저녁으로 해 볼게요 파이팅...,2년 전
482,  밤동,한쪽은 손은 닿고 반대쪽은 안닿아서크흡.. 상체가 불균형이라서 열심히 할게요!5월 28일  첫시작,2년 전
483,  주현,팔을 등 뒤로 해서 손 맞잡는거 팔을 억지로 누르면서 해봤는데도 손 사이 거리가 10센치 이상 떨어져 있으면 어떡하나요?..?808 원래 하면서 점점 가까워지는건가요?..,2년 전
484,  js yoon,라운드숄더인데 반활자세랑 뒤로손잡는거넘좋네요,2년 전
485,  임하람,고양이 자세 할 때 어깨에 힘이 들어가고 허리가 아픈데 어떻게 하는게 좋은지 알려주세요!!,2년 전
486,  유쪼퐁,저는 반활자세할때 무릎이 왤케 아플까요ㅜㅜ 브릿지할때도 희한하게 무릎이 아픈데..,1년 전
487,  조은혜,설 연휴부터 매일 하는중! 믿고 보는 소미핏!,9개월 전
488,  H,동작설명을 잘해주셔서 그냥 피티받는느낌…,1년 전
489,  강은지,반활자세 할때 발을 잡고 당기는데 무릎이 아프면 어떻게하죠?! ㅠ,2년 전
490,  k y,완전 내가 해야하는 스트레칭.. 어깨비대칭 거북목 라운드숄더 엄청 심해서 목 통증도 심각해요..  열심히 해보겠습니다,1년 전
491,  ko mu,선생님 광배때문에 세번째자세에서 팔꿈치가 안잡히는데 어떻게해야하나요..,1년 전(수정됨)
492,  Maintenance Iam,반활자세 할 때 무릎 통증이 느껴지는데 자세가 잘못된 것일까요?,2년 전
493,  love Y,반활자세 짱 ㅠㅠ,1년 전
494,  안도르,너무멋지십니다 덕분에   요즘행복합니다,1년 전
495,  JH34 K,지금도 꾸준히 잘 따라하고 있어용,1년 전
496,  Jayoung Song,너무 좋아요 ㅠㅠ,2년 전
497,  쿠키녹차,처음에 팔 뒤로해서 풀때 다리는 어떻게 앉아있는건가요? ㅜㅜ,6개월 전
498,  어?ᄒ,병원에서도 못 고치는 어깨를 가지고있는 사람임 ㅠ어떤 병원에서는 심지어 어깨뼈가 그렇게 태어난 거라고함..ㅠㅠㅠㅠ 그정도로 말려있어요편안하게 누워도 오른쪽 어깨 자체가 바닥에 안 닿아요 날깨뼈부터 바닥에 안 닿습니다 ㅠㅠ.왼쪽은 잘 닿음...  ㅇ그냥 생활 하는 자체가 고통인데병원에 다녀도 그때 뿐이고  평생 살면서 스트레칭 하면서 사는 방법 뿐이라는데.....   다른 스트레칭 따라해도 몇일 못하고 그만두고.... 근데 이거는 지금 한달 넘게 따라하고 댓글 남기네요.그만큼 효과가 있어요 계속 따라하게 만들어요.어쩌다 빼먹은 날엔  빨리 하고싶고........오늘은 꼭 해야지 하고....진짜 너무 시원하고...ㅠㅠ삶의 질이 달라졌어요....등두ㅣ로 손 깍지끼는건 ㅋㅋㅋ 한달이 지났는데듀 안껴지네요ㅋㅋ.ㅋㅋㅋㅋ살면서 한번도 닿아본적 없어서 기대도 안합니당ㅋㅋㅋㅋㅋㅋ 나이 30인데 유연성 완전제로ㅠㅠㅠㅠ 죽기전에 닿아보는게 소원임 ㅠㅠㅠㅠ,1년 전(수정됨)
499,  I,4:07 코브라 자세: 두더지가 시력을 거의 안 써서 눈이 있으나마나 한 것처럼 제 등근육도 그렇게 퇴화되버렸나봐요ㅋㅋㅋ 등에 힘이 거의 안들어가고 팔에만 힘들어감ㅋㅋㅋ5:17 반활자세: 바닥에 엎드린 채로 한 5번 돌려보고 이해함ㅋㅋㅋ 따라하면서 인간이 사지를 부려서 할 수 있는 가장 신비한 자세가 아닐까 생각했음 근데 겁나 시원...,2년 전
500,  김한개,와 완전 시원해요,1년 전
501,  Hyun Hwa Choi,4주 챌린지해요 ㅎ05.31 완료06.01 완료06.02 완료06.03 완료06.04 완료06.05 완료06.08 완료06.09 완료06.11 완료06.14 완료06.15완료06.16 완료06.17 완료06. 18 완료06.22 완료06.23완료06.27 완료06.28 완료06.29완료06.30 완료07.01 완료07.02 완료07.03 완료07.05 완료07.06 완료07.07 완료07.08 완료07.09 완료07.12 완료07.14 완료07.15 완료,2년 전(수정됨)
502,  큐큐,소미쌤 마지막에 뽀뽀쪽 너무 귀여우심ㅋㅋㅋ소미핏 영상은 다 효과 너무 좋아여 다들 매일 매일 합시당,1년 전
503,  핑도네도네,어깨통증이 심해서 찾다가 해봤는데 하고나니까 한결 괜찮네요,1년 전
504,  치킨파 두목,1:58 난 팔꿈치가 안 닿는데 미서원님은 너무 쉽게 닿아서 허탈하게 웃으며 따라하려 애썼다....반성하자 자신아....,2년 전
505,  사진구도,반활자세 진짜 죽음입니다 와... ㄷㄷㄷ,2년 전
506,  ChocoMucho,"어깨 스트레칭할때 오른팔이 위로가면 두 손이 닿는데, 왼팔이 위로가면 두 손이 안닿아요. 어디가 안좋은 건가요?",1년 전
507,  Yoonju,감사합니다 ^^,3개월 전
508,  나나야,이거 너무 시원해요..,1개월 전
509,  햇님반1찐,혹시 반 활자세하면 무릎 쪽이 아픈데 자세가 잘못돼서 그런걸까요???,1년 전
510,  youdid nathing,"오늘부터 시작️️9/15 ️ 왼쪽어깨 시작동작부터 안됨, 오른쪽은 잘됨....",2년 전(수정됨)
511,  EJ,작년엔가 이영상보고했는데 안된다고 포기했었거든요 오랜만에해도 안되지만.. 오늘부터 꾸준히 하려구요ㅠ영상감사합니다,2년 전
512,  따봉램프지니,골반 틀어졌다고 골반교정에 댓글 달았던 사람입니다 척추가 휘면서  스웨이백 체형으로 엄청 고생을 하고 있습니다 ㅜㅜ 골반을 앞으로 내밀면서 어깨가 굽어지고 너무 꼴보기 싫어서 어깨 스트레칭을 찾다 골반 교정도 확실하게 도움받아 수미핏님 어깨 스트레칭을 보고 따라 했습니다 그런데 한번 했는데도 효과가 바로 오네요 거울보고 엄청 놀랐습니다 안쪽으로 말려있던 어깨가 열렸네요 다 고쳐질때까지 매일매일 반복하겠습니다 감사합니다 ㅜㅜ 구독했어요 ㅜㅜ,1년 전
513,  Jee,어깨가 다 풀린 것 같아요 시원합니다,1년 전
514,  이름비밀,어깨 스트레칭0:32 0:32 0:32 0:32 0:33 0:32 0:32 0:32 0:32고양이 자세2:44 2:44 2:44 2:44 2:44 2:442:44 2:44 2:44코브라 자세4:11 4:11 4:114:11 4:11 4:114:11 4:11 4:11반활 자세5:18 5:18 5:185:18 5:18 5:185:18 5:18 5:18,2년 전(수정됨)
515,  지임,12/8 운동완료 라운드숄더때문에 오후에 어깨너무 아파하는데 오늘 아침에 운동했어요,1년 전
516,  사랑마음,어깨근육 불균형도 풀리나여ㅠㅠㅠㅠㅠㅠㅠㅠㅠ답글 꼭 해주세요 소미님,4년 전
517,  준라Music teacher,시원!! 오늘도 완료♡,1년 전
518,  린다린다G,반활자세는 와 ㅋㅋㅋ 막힌 어깨가 확풀리는 느낌입니다,2년 전
519,  옆집지니,날개뼈 통증 많이 줄었어요,2년 전
520,  Pad I,가만히 있어도 아픈 어깨 뼈 주변 통증에도 도움이 될까요?,2년 전
521,  모글리,한달정도 했는데요~ 왼쪽이 전반적으로 안좋긴한데.. 첫번째 어깨스트레칭에서 왼쪽어깨 조금 무리하게 올렸더니 등뒤로 손 갈때 고통이 정말 장난이 아니더라고요. 처음엔 깍지 자세가 됐는데 점점 아파오더니 아예 왼쪽손을 등뒤로 잘 보내지를 못할정도로 어깨가 심해졌어요 근데 그래도 저 자세를 잡아보자해서 약간..? 억지스럽게 깍지 끼고있는데요. 이거 별로 안좋은건가요..?,2년 전
522,  후추 PEPPER,고양이자세 할때 가슴이 어떻게 바닥에 닿죠?! ㅜㅜㅜㅜㅜ,2년 전
523,  마쥬,궁금한게 반활자세할때 다리잡은손쪽 어깨 말고 눌린쪽 어깨가 더 아픈데 여기가 운동이 더 되는ㄱㅔ 맞는건가요?..,1년 전
524,  ᄀᄌᄆ,와 넘 좋다 마우스 쓰는 오른쪽 어깨가 확연히 아픔 매일 해야지 10.14~,1년 전
525,  Ahhyun Ryu,"3년이나 된 영상이라 이 댓글을 보실지 모르겠지만 마지막 반활자세할때 앞벅지도 땡기지만, 무릎바깥쪽이 약간 시리듯이 땡긴다면 이건 자세를 틀리게 하고있어서 그런걸까요? 아니면 다리 모양이 틀어져서 그런걸까요? ㅜㅜㅜ",1년 전(수정됨)
526,  이그레이스,시원하고 좋은 요가 동작 감사합니다. 요가 최소 30분은 해야하는데 영상이 좋은데 너무 짧아요. 30-40분짜리 만들어 주시면 좋겠어요.홈요가도 제대로 할려면 30분 이상은 되면 좋겠어요. 감사합니다.,1년 전(수정됨)
527,  sy choi,초보자들은 조심해야할듯.. 골반스트레칭 너무 좋았어서 따라했더니 어깨통증때문에 일주일 고생함;,2년 전
528,  정팔이,"저만 반활자세할 때 무릎이 아픈가요ㅠ,, 평소에 무릎이 좀 안좋아서 그런가 ,, 왜 그럴까요 흑흑",2년 전
529,  잘치네영미,선생님 동작 열심히 하고 있어요,2년 전
530,  JDH,ㅠ 제 최애채널.... 넘나시원하고..교정되는느낌 파바박 들어요,2년 전
531,  애드워드,어깨비대칭에도 효과가 있는건가요?,1개월 전
532,  은석,우와진짜시원해요~~~짱!!!배경으로나오는 음악도좋네요   제목 궁금해요~~알려주세요~~,2년 전
533,  B Oo,한 번 해보고 쫙 펴진 어깨에 충격 받아서 댓글 답니다 맨날해야겠어요 정말 ㅠㅠ,1년 전
534,  유라,초보라 그런지 넘 빨라서 급하고 숨차네여ㅠㅋㅋㅋ,3년 전
535,  고주현,오늘도 감사합니다!,1년 전
536,  김수민,선생님!!!매일운동후 스트레칭으로 해줘도 좋을까요~?!,2년 전
537,  잉앙잉,코브라 자세할 때 팔에 힘이 너무 들어가요 ㅠ 부들부들 떨리기까지 해서 오래 버티지를 못하겠네요 왜 구럴까용?ㅠㅠ,11개월 전
538,  우리착하게살자,감사합니다 오늘도 사람 한명을 살리셨습니다,1년 전
539,  ㅇㅇ,"이거 하기전에 계속 어깨 뼈 소리 나고 결렸는데  하고 나니까 소리도 안나고 효과 굿,,",9개월 전
540,  6,0:58 에 팔이 짧아서 안 닿여요 ㅠㅠ 어쩌죠 ㅠㅠㅠ,2년 전
541,  고주현,오늘도 감사합니다!,1년 전
542,  JungHyun Lee,오늘도 감사합니다!,2년 전
543,  존시락,찌뿌둥 한때하면 정말 시원합니다고맙습니다,1년 전
544,  신균해,몇일만에 어깨가 목이 아파서 왓어여 한번 하고 바로 션해지는 이중독성 어떻게요 ㅎㅎ 고맙습니다,1년 전
545,  숨,한 번 했는데어깨가 쫙..우왕,3주 전
546,  SC CHICK LOL $BLESSED$(803),"I'm DEFINITELY down with the Yoga Therapy.. .. I learned in pain management to not focus on the pain, if you say that you are hurting, you're going to hurt .. If you make yoga therapy a chore then it will be a daunting task.. . Change ya thinking... The staff is tired of y'all complaining, I can look at em & tell...I was a caregiver a few yrs ago, nd it's beyond draining, Lord have mercy, wat aren't they comprehending, they Know the routine..  PRESS THROUGH THE PAIN.. AYEEEEEEE",3년 전(수정됨)
547,  김진희,감사해요 뭘해도암풍리던어깨 새로운 동작해보니  좀나아진가같기도해요,2년 전
548,  태태,♡반활자세최고 ♡ 미서원님최고♡,1년 전
549,  니쥬,와 어깨짱시원해요 스트레칭은 소미핏쵝오♡♡♡,10개월 전
550,  soon army,짧은시간에 스트레칭하기 좋은거 같아요.. 그리고 마지막쯤에 나오는 팝송 가수와 제목 알수있을까요? 운동하면서 듣기 좋은거 같아 여쭤봅니다,2년 전
551,  웨하슈,등좀피자 이제~~ 8/148/158/16 하루에 한번씩만 했는데도 누울때 어깨가 많이 내려간느낌이에요 우와8/178/28 헉9/5  게을러지는중..다시시작할게요9/69/10 고양이자세는 언제쯤될까 ㅠ9/12다시 시작…ㅜ6/17,2년 전(수정됨)
552,  단코야키,8/118/12 점심8/12저녇8/13저녁8/148/168/178/198/208/218/228/238/248/268/278/298/309/19/39/49/59/6,3년 전(수정됨)
553,  네네선생님네네교수님,라운드 숄더 운동 중 최고야 역시 미서원님이야ㅠㅠ,2년 전
554,  정유진,안녕하세요 이거 시작한지 일주일정도 된것 같은데 처음엔 쉬원하고 좋았는데 요즘들어 엄청 뻐근하다 해야하나? 처음보더 지금이 더 어깨랑 목이 아픈데 원래 이런건가용?ㅠ,1년 전
555,  동동,어깨가 불균형이고 왼쪽 어깨가 더 길고 오른쪽 어깨는 짧은데 효과 있겠죠? 이제 이침마다 하려고요 감사합니다.,1년 전
556,  Kim현우,어깨 비대칭도 효과 있나요?,1년 전
557,  문소연,반활자세 정말 시원한데 저만 무릎 아픈가요? 엄청 땡겨요 ㅠ 괜찮은건가요?,2년 전
558,  혜주,,4년 전
559,  K수갱,오늘부터 골반 스트레칭이랑 병행합니당 ㅠ!!!201020 1일차 ,2년 전
560,  린지55,반활자세 최고최고 5:17,2년 전
561,  J J,미서원님.넘올만이네요 임신하구 나서못해서 거의 6개월만이에요  미서원님만큼 조은분없는데 ㅜ배가나오니  넘힘들어서임산부 요가 위주컨턴츠만 보고있거든요얼른다시 함께 운동하고파요,2년 전
562,  만팔꺼,반할자세 첫번째 동작 오른쪽 어깨랑 왼쪽 어깨중 어느쪽 스트레칭인가요?,1년 전
563,  윤쓰,코브라 자세할때 왼쪽허리가 아픈거 같아요.. 허리가 안좋아서 그런걸까요..반복해서 하면 점점 나아질까요?,2년 전
564,  그은도올,예뻐질수 있도록7/177/187/197/207/217/227/237/247/257/26(10일)7/277/287/297/307/318/018/028/038/048/058/068/078/088/098/108/118/128/188/218/258/309/272022-04-102022-04-122022-04-132022-04-14,2년 전(수정됨)
565,  혤,반활자세할때 바닥으로 뻗은 팔의 어깨뼈가 동작못할만큼 너무아파요ㅠ다른분들은 안인픈가요?,2년 전(수정됨)
566,  RleeSOUL,"리셋하고 오늘부터 기록시작10/22 아침10/23 10/24 아침10/25 10/26 저녁10/27 아침,저녁10/28 아침,저녁",2년 전(수정됨)
567,  뽀얌희,1.코브라자세 다 안펴자고 허리가 아파요 상체 힘이 엄청 들어 가는데 뭐가 잘못된걸까요2. 반 활 자세에 잡고 당길때 무릎이 아파요ㅜㅜ,2년 전
568,  채니,하면할수록 하루하루 자세위치가 중요하다고 느낀다,11개월 전
569,  Ohhappyday,요새 계속 따라하고있는데 어깨에서 두둑소리가나요..빠지지는않을까걱정됩니다ㅜㅜ 계속해도되나요?,1년 전
570,  이현정,어억 저는 그 손을 뒤에 가서 잡는거 아예 안돼요....오른쪽이 위로가면 잡히는데 왼쪽이 위로가면 안잡혀요...젠장,4년 전
571,  수빈,"ㅇ와 진짜 제가 골반부터 스트레칭은 항상 미서원님거 보고 하는데 ㅠ 이것도 하고나니까 진짜 뭔가 시원하고 싹 풀리는 기분이 드네여,, 근데 혹시 이거하면 거북목이나 버섯증후군에도 도움이 될까요??? ㅠ 버섯증후군 땜에 완전 옷핏 꽝••ㅠ엉엉",2년 전
572,  필약 Pillyak,골반교정이랑 같이 한주에 3번이상 실시!4/9 시작,1년 전
573,  ksh,이거 골반 운동 하고 갈비뼈 좁히는 운동하고 다 하루에 같이 해도 되요?,1년 전
574,  Ji Wook, 평온한 설명인데 나는 왜 이렇게 힘들구 아프지 ㅠㅠ,2년 전
575,  김영자,시원하고  좋네요.자주 찾아 뵐께요.,2년 전
576,  Yongju Kwon,06:40 노래 > Tomorrow - Jimmy Wahlsteen 입니다.!,1년 전
577,  하마,2번 어때스트레칭에서 왼손이 위에서 내려오고 오른손은 밑에서 올려서  붙잡는거왜 오론쪽이 밑에서 올라갈땐 안되는걸까요ㅠㅠㅠ,1년 전
578,  최미경변호사,최고 너무좋네요 미서원님 감사해요,2년 전
579,  조수현,어깨아파서 계속 해오고 있어요시원해요!근데 반활자세시 무릎당기는 거 원래그런가요계속해도 될련지,1년 전
580,  YY p,아침마다 등과 어깨가 뻐근한데..이 운동은 아침에 하면 너무 좋겠어요,2년 전
581,  정혜정,"반활자세 허벅지 앞쪽만 당기는느낌인데 맞는건가요,,??",2년 전
582,  주영,미서원님! X자 다리 교정할 수 있는 방법 없을까요?,4년 전
583,  lovexoexo,고양이자세 저 자세로 하니까 느므 시원하네요,2년 전
584,  sally harriot,꾸준히 해서 내 몸도 내 마음도 예뻐지기4.1 1004  시작,1년 전
585,  sommm,오늘부터 일주일간 시작!11.18 = 011.19 = X 아침일찍히기로 맘 먹었어요11.20 = 011.21 =011.22=011.23=011.24=0,1년 전(수정됨)
586,  YK KIM,라운드숄더에 공부하고 무거운 가방들고다녀서 늘 저녁되면 어깨에 통증이 올정도여서 매일매일하고있어요~ 심한날은  안하고자면 두통까지 올정도일때도있어서 진짜 안아프려고 합니다~(아직20대예요) 근데 이거하고 오히려 아플수도있나요? 매일꾸준히해도 아픈 날들이 있어서요ㅠㅠ,2년 전
587,  Everything's gonna be alright,이 자세 하면서 허리가 너무 아픈데 허리 운동을 해야 할까요?,1년 전
588,  ARIN 아린,진짜 시원하고 다 좋은데 설명이 너무 빨라요ㅜㅜㅜ 계속 멈추고 자세 잡고 멈추고 자세 잡고 한거같아요,2년 전
589,  강온유,마지막노래 제목이 뭔가요??? 소미쌤 운동도 좋고 노래까지 너무 좋아요,2개월 전
590,  천지현,반활자세하면 밑에깔린 어깨가 시원시원한데 이게맞나요? 위에 당기는어깨도 시원하지만 밑에 깔린 어깨가 더 시원하네요ㅋ 자극을 제대로 주고있는건지 궁금해요,1년 전
591,  준라Music teacher,시원 ㅎㅎ완료,1년 전
592,  이시영,0620;저도 맨날 앉아있는데 어깨 너무 시원하네여0621; 자기전 마무리0627; 이번주는 매일 오자,1년 전(수정됨)
593,  Squeaks 🐹,코브라자세할때 엉덩이뺘가 아픈데.. 그래도 좀하는게 낫나요?,2년 전
594,  그림 액자,"1:57 팔꿈치에 손이 아예 안닿아요......,,,,,,,,,, ,,,,,,,,,,...........................,,,,,,,,,,,,",3년 전
595,  맹물,이거 넘 좋아요 ㅠㅠ 어깨 지인짜 시원!!! 근데 반활자세 반대쪽할때 나오는 노래... 가사를 열심히 듣고 검색해봐도 안 나오네요 ㅠㅠ 노래 넘 좋은데 미서원님 알려주세요오운동도 기록~!21.01.18 저녁️21.01.19 저녁️21.01.20 저녁️,1년 전(수정됨)
596,  Rachel Y. Jeong,영상마다 음앗선곡이 너무 좋아요^^,2년 전
597,  HyeWon Choi,언니... 마지막이 it's gonna be alright 하는 노래제목이모에요???ㅜㅜㅜㅜ 자세하면서 듣는데 너무 좋아서요,2년 전
598,  OYUN MÜZESİ,와 진짜 ㅅㅏ고Γ티ŀㅂł 수위 이렇게쎈데 무료..?지린다,1년 전
599,  엄정아,오늘부터 잘 따라하고 후기 남길게용!,8개월 전
600,  혜성,와 댓글보니까 저만 고양이자세 안되는 느낌아 너무 슬프다너무 안되요 ㅜ,1년 전
601,  제임스,역시 미서원 짱이에요미서원님 요가학원 다니구 싶네요,2년 전(수정됨)
602,  dmsgml2601 Seh,안녕하세요  오늘 우연히 접해서  처음 따라해보는데 반활자세  진짜 너무  제일시원하고 좋은데  무릎이 아픈건  자세가 잘못된걸까요..?,6개월 전
603,  웨하슈,1년만에 재시작!5/21 6/116/12,6개월 전(수정됨)
604,  나무,와 어깨도 어깨지만 가슴펴지는 느낌이 쫙듬,1년 전
605,  돌고래,저도 등쪽으로.  팔끼리전혀 닿지. 않아요~꾸준히하면 괜찮나요~?ㅎㅎ,2년 전
606,  HJ R,10일차,4년 전
607,  나는나는,코브라 자세 덕분인지 가슴이 진짜 좀 탄탄해졌어요 ... 호호,2년 전
608,  안슬지,어깨가 너무 아프다가 이거하니까 많이 나아졌어요,2년 전
609,  이린,고양이자세할때 모르고 엉덩이를 위로 안올리고 했는데 괜찮나요?,2년 전
610,  김커피,팔뚝살 덤벨들고 하는 것도 엄청난 효과를 봤는데 그것보다 더 효과본것은 이 스트레칭인에ㅛ ㅜㅜㅜ전 완전 어깨도 옷걸이형으로 처진어깨였고 거기에 라운드숄더까지 ... 진짜 안예쁜 어깨였어요 그냥 사람어깨가 정장용 그 뚱뚱한 옷걸이 그 느낌이였는데 운동 끝나고 ㅅ항상 이 스트레칭으로  매일매일 마무리해줬어요 근데 효과가...라운드숄더였는데 엄청 펴졌어요 물론 어깨 처진건 어쩔 수 없는 내 뼈 문제지만.. 어깨가 펴진것만으로도 사람이 정말 달라지네요너무 좋아요..매일매일 꾸준히해야 확실히 효과가 있는걱타요  라운드숄더있는 분들은 이거 꼭 하세요!,1년 전
