,아이디,댓글 내용,댓글 시간
634,  대입,매일 하려고 타래 적어둡니다^^ 5월22일...지금은 어깨랑 목이랑 간격이 꽤 나고 라운드 숄더 형 몸이네요...ㅠㅠ5월22일 O5월23일 O5월 24일 O5월 25일 5월 26일 O5월 27일 O5월 28일 5월 29일5월 30일5월 31일 6월 1일6월 2일 6월 3일6월 4일 6월 5일6월 6일+ 5.27 하고....있습니다....^^..... 작심삼일 아니에요....ㅠㅠ,2년 전(수정됨)
635,  프로댓글러,김계란이입은거 스톤아일랜드임?,2년 전
636,  최민석,빡빡이형 결혼했어? 왠손 약지에 반지있네???,2년 전
637,  엄척홍,오늘도 감사합니다,4년 전
638,  dd dd,전 러시아 물리치료사님이 그리워지네요..,2년 전
639,  Finding Minwoo,그런데 왜 저런가면을..?,2년 전
640,  쵸헌,좋앗어~ 너무중독되는데ㅋㅋㅋㅋ,4년 전
641,  코코팜,이거하면 등말고 거북목도 치료되나요??,3년 전
642,  곧 터질 풍선,수염 어디가써어어어어엉,2년 전
643,  i0075166,왜 뒷목에 모자이크 처리가...,2년 전
644,  유미나,2번째 하는데 팔만 아파요ㅠㅠㅠㅠ 천천히 계속 시도해 봤는데 제대로 해도 땡겨야하는 부분보다 팔부분의 고통이 훨씬 세요,3년 전
645,  Dwayne Johnsoon,11.17,2년 전
646,  에소일,지금보니까 운동으로 두개골 모양도 바뀐거 같다계란 높이 솟은 쪽에서 밑부분 쪽으로 바뀐거 같네 ㅋㅋㅋ,1년 전
647,  새벽별,바로 제가 원하던 겁니다.. 제 최대 고민인데 라운드 숄더 관련 영상 많이 올려주시먄 감사하겠습니다 ㅡㅜㅜ,4년 전
648,  진정현,라운드 숄더가 심한데 이거 할때마다 어깨가 아프네요 정상인가요???,1년 전
649,  김진영,2:00,1년 전
650,  황기백,2달동안 꾸준히 했는데 라운드 숄더가 펴진게 눈에 띄기 시작햇습니다 갑사합니다 ㅠㅠㅠㅠㅠㅠ,3년 전
651,  HJ,김계란님은 사랑입니다,2년 전
652,  심성현,안녕하세요. 의경복무중인 군입니다.사회에 있을때는 매일 누워있었는데오늘부터 꾸준히 하여 1월까지 달려보겠습니다.그럼 시작!!!!,3년 전
653,  Sinhoon O,1:02 모서리 스트레칭 20초 1:55 상지근막과 신경 스트레칭 20초씩 3세트2:54  관절가동술 5개씩 4세트 3:56 흉추 스트레칭 20초씩 3세트4:50 W운동 10개씩 4세트 5:48 스탠딩 W운동 10개씩 4세트,2년 전
654,  재익,스탠딩w할 때 허리 붙이는 거에 주의하라 하셨는데 허리에 신경쓰니까 팔꿈치 위부분이 벽에 붙질 않네요ㅠㅠㅠ 그냥 팔꿈치 윗부분은 띄운 상태로 계속하면 되나요?,2년 전
655,  당근이세요?,가슴 근육 스트레칭 할때 뒷꿈치부터 손끝이 왜 저리는걸까요?? 일자목+척추측만 갖고있어서 그런건지..,2년 전
656,  Lea Chung,2:55 너희는 뒤로 돌 필요없어ㅋㅋㅋㅋㅋ 영상보면서 따라한 거 처음이에요! 구독 눌렀어요. 캐릭터 확실하시네요 ㅎㅎㅎㅎㅎ,2년 전
657,  DDoGY,구석에서 가슴근육 늘리는 첫번째 동작을 할때 왼쪽 어깨?소흉근? 어딘지 모르겠는데 왼쪽 팔이 엄청 저려집니다 무엇이 원인일까요??라운드어깨가 너무 심해서 그런가요? + 뜬금없어 보이실수도 있는데...좋은 베개 제품...추천 부탁드립니다..자고 일어나서도 왼쪽 어깨와 팔이 저려서요..ㅠㅠ,3년 전
658,  이규호,랫풀다운이랑 똑같구만,2년 전
659,  쥬노 킴,이 스트레칭을 알게되고 제 어깨가 얼마나 맛이 가 있었는지 알게됬습니다..거의 모든동작에서 아탈구 증상이 나왔고 정말 동작 하나하나 한땀한땀 땀흘리게 하면서 시원함+ 교정되는 효과를 느꼈습니다.... 저는 양 어깨 방카르트 수술한 환자였으며 어깨가 정말 약합니다...오늘부터 1일입니다 꼬부기들 홧팅..!! 글구 영상 정말감사합니다 어깨가..와..저절로 할때 마다 좋았스~  나옵니다 진심.,3년 전(수정됨)
660,  마이마이,1:57,1년 전
661,  내또출,8월4일 시작,2년 전
662,  sick very,첫번째 모서리 스트레칭 진짜 좋아요 가슴근육이 늘어나는 느낌은 안들지만 어깨 뒤쪽이 진짜 쫙 눌려지면서 엄청 시원해요지금은 목서리만 보면 가슴이 두근거려요,4년 전
663,  옐로펑키,일자목 일자허리 목허리디스크 환자가 따라해도 되나요?,1년 전
664,  이준수,헬스2주차 헬린이 입니다  상체 운동할때 자꾸 승모근에 힘이 들어가는데 어떻게하면 힘이 안들어가나요 (운동한 부위보다 승모근이 더 아픕니다),2년 전
665,  고지완,스탠딩 W운동만 빼고 모든 루틴을 꾸준히 5달은 한 것 같은데...확실히 효과는 있지만 목에 없던 주름이 생겼습니다. 목에 진한 주름 두 줄 + 쇄골 위쪽에도 세 줄 정도로요.그래서 생각을 해봤는데 아마 관절가동술의 영향이 가장 큰 것 같습니다.  사실 어깨를 올릴때 목 근육이 당겨지면서 눈에 띄게 주름이 접히니 당연한 거겠죠ㅎㅎ더 심해질까봐 관정가동술은 빼고 하고 있긴합니다만꾸준히 하시는 분들께 당부 말씀 드리자면 관절가동술을 시행 할 때는 유의하시는게 좋을 것 같습니다.,9개월 전(수정됨)
666,  닝낭눅,??? 마스크씐겨? 얼굴마스크,2년 전
667,  김시윤,상지근막 신경스트레칭 할때 팔이 피가 안통해서 터질거같은데 정상인가요 20초는커녕 10초도 버거운데,2년 전
668,  K,풀업하다가 회전근개랑 목디스크 쪽이 살짝 문제가 있는 거 같아서 해결법을 찾다보니 여기까지 왔습니다. 빡형이 말하는 라운드 숄더 치료랑 목디스크 치료 및 회전근개 풀어주는 스트레칭을 병행하니 확실히 회전근개부터 승모근까지 간간히 찌릿하던 문제가 사라져서 너무 좋네요. 정말 감사합니다.,3년 전(수정됨)
669,  켈리스타,얼굴에 땀 나겠어요. 가면 벗어봅시다 ㅋㅋ,2년 전
670,  ini,2021.01.19.화 부터 실시,1년 전
671,  이정원,이번거는 레전드네요.  자주 따라하겠습니다.  와... 영상 두번만 따라했는데도 펴지는 느낌이네요. 갓댐,4년 전(수정됨)
672,  행뽁,진짜 궁금해서 물어보는건데 이분은 가면쓰고 계신건가요???,3년 전
673,  코로나가싫은,저희 집에 이런 의자가 없어서 바닥에 이불 두껍게 개놓고 하고 있어요 ㅠㅠ,2년 전
674,  ChildishDr.Kim철없는김박사,빡빡이 아자씨 몸짱이시네요 꺅♡,4년 전
675,  liker2,1:10,2년 전
676,  222 00,1. 1:05 20초2 1:57 20초 3set3. 2:55 5초 5개 4set4. 3:57 20초 3set,1년 전(수정됨)
677,  HWANKOOK LEE,1:08,1년 전
678,  민초리,오늘부터 꾸준히 5주 해보고 전후 비교영상찍을게요!!까먹지 않게 보이시면 눌러주시면 감사하겠숩니다~~1주차6/14 6/15 6/16 6/17 6/18  6/19 6/202주차6/21 6/22 6/236/246/256/266/27,1년 전(수정됨)
679,  박민혁,ㅈㄴ 페트와 메트같넹 ㅋㅋ,2년 전
680,  라잇트리,광고 존나 기네 진짜,2년 전
681,  김민재,1:25 집에 이런 널찍한 모서리가 없음,1년 전
682,  0ver un,4번 흉추 스트레칭 도대체 어떻게 하는 거임 허리는 꺾이지 말라는데 상체를 밀라카면 어쩔 수 없이 허리가 꺾이는데 어디가 시원하고 어디에 자극이 오는 거임 그냥 허리만 아픈데 팔꿈치랑 똑바로 할 수 있는 사람?,1년 전
683,  Rian Ga,1:00,2년 전
684,  이진화,이거 전체세트 같이 하는 영상 만들어 주세요ㅠㅠㅠㅠ,2년 전
685,  충북26세곽만식,오아 줘았어,2년 전
686,  개구리밥,1:00,2년 전
687,  웬즈보이 WEDNESBOY,오늘부터 12주동안 도전해보고 중간중간 변화영상 올려보도록 하겠습니다,1년 전
688,  열무,1:04,1년 전
689,  b c,1:02 모서리 스트레칭 20초 1:55 상지근막과 신경 스트레칭 20초씩 3세트2:54  관절가동술 5개씩 4세트 3:56 흉추 스트레칭 20초씩 3세트4:50 W운동 10개씩 4세트 5:48 스탠딩 W운동 10개씩 4세트,1년 전
690,  chard ri,목뒤를 왜 모자이크 해요??,2년 전
691,  진진진,빡빡이 아저씨 노수염시절이네 ㅋㅋㅋㅋ,2년 전
692,  이찬규,이거 효과 개쩜. 2주정도 매일 했는데 어깨 많이 펴짐. 대신 한 세트를 하더라도 제대로 해야함. 몸이 제대로 펴지고 있다는 느낌이 들때까지 무리안가는 선에서 쫙쫙 펴주셈.2주만에 여친이 어깨 펴졌다고 좋아함 슬슬 여름인데 다들 꼭하세요,6개월 전
693,  Yohwan Dio,와드박고감 라운드숄더,3년 전
694,  옹옹,패트와 매트 같아요,2년 전
695,  호후,1:02 모서리 스트레칭 20초 1:55 상지근막과 신경 스트레칭 20초씩 3세트2:54  관절가동술 5개씩 4세트 3:56 흉추 스트레칭 20초씩 3세트4:50 W운동 10개씩 4세트 5:48 스탠딩 W운동 10개씩 4세트,4개월 전
696,  김경태(WN),김계란 코봉이시절 ㅋㅋㅋㅋ,1년 전
697,  김현자,이분이 김계란이세요? 가면은 다른데 목소리랑 손짓은 김계란 그분같은데 말이죠...,2년 전
698,  미마미,이 영상 처음부터 알고있었는데 가면쓴거 댓보고 지금 앎.. 사람들이 농담하는 줄 알았는데 진짜넼ㅋㅋㅋㅋㅋㅋㅋㅋ,2년 전
699,  ㅇeonu,3.11 시작,2년 전
700,  한건희,달걀형 반지뭐야,2년 전
701,  Yuna,더블유할때 엘보에서 소리나는데 왜그런걸까요 ㅠㅜㅜ,2년 전
702,  qwerty,1:00,8개월 전
703,  빠삐코, 어깨에힘빼고섰을때 손바닥이 뒷쪽을 향한다? 걍 누웠는데 어깨가 땅에 안닿는다?라운드 숄더,2년 전
704,  멍고,여성분들 허리가 벽에 닿나요?,2년 전
705,  Won,동작 하는데 시원하지가 않고 팔이나 어깨가 더 아프면 잘못 하고있는 건가요? 뼈가 아픈 건 아니고 팔을 오래들고 있어서 아픈 그런 느낌이예요ㅠㅠ,2년 전
706,  리복동,1일차 19.12.26,2년 전
707,  hammydong,라운드 숄더로 살아온지 13년차.. 과연 가능할지..,1년 전
708,  HyunS,1:00,1년 전
709,  독거노총각,여기 채널 믿을만 한가요?(진지)(거북목 라운드숄더임),2년 전
710,  김선남,모자이크 왜 넣는거지?ㅋㅎㅋㅎㅋ후 너무 궁금해요,1년 전
711,  히엘,가면쓴거에요?자세가 올바르게 하고있는지 모릐ㅔㅆ에요,1년 전
712,  김초코,이때는 계란형 목소리가 약간다르네ㅋㅋ 뭔가 더 성우느낌?,2년 전
713,  귀여운 날개짓,1:14,1년 전
714,  Eezbz,ㅋㅋㅋㅋ모자이크 개웃겨욬ㅋㅋㅋ,3년 전
715,  Figaro  z,1...몸이 좋으면 뭐해!!2...얼굴이 전혀 아니 올시온대!!,2년 전(수정됨)
716,  희짓,ㅇㄷ다 ㅇㄷ,3년 전
717,  지연,잡아당기는 느낌 안들어요,1년 전
718,  Daipe,와... 변태같지만 변태같다!... 변태같지만 나도 따라해봐야지,2년 전
719,  EVE,수염 착용 안하신거 보니까 패트와 매트가 떠올랐어요 호호호;;; 죄송;;,2년 전
720,  3P1091,조워왔어,3년 전
721,  뉴륜,쭈아아아압 떠블유,2년 전
722,  hedeisgone,아니근데 가발은 왜쓰는건가요?,2년 전
723,  안미안해,1:01 타임라인,2년 전
724,  pio pio,빠악빡이 아조쉬야,2년 전
725,  지지,1:37 20,2년 전
726,  woo jae lee,스탠딩 w운동할 때 오른쪽 어깨에서 소리나는데 괜찮은건가여??,2년 전
727,  김현,메이플 유튜버 팡이좀 교정해주세요,2년 전
728,  퐁퐁,역시 대머리,3년 전
729,  유정아,1:11,3주 전
730,  NMNMNMN,두번째 동작하면 팔 마비되는 느낌 나는데,1년 전
731,  마이센,이거랑 목운동 같이하고 목에서 모래갈리는 소리 안나요 감사합니다.,2년 전
732,  Jungeun You,영어 자막은 어떻게 볼 수 있나요?,1년 전
733,  바드가이,계란형 착하고 다 좋은대 종치는모습 사악해 ^^,2년 전
734,  bluesking0209,"제스쳐는 저거 하나밖에 할 줄 모르나..그리고 호주, 미국이면 무슨 세상 만사 다 전문가 인줄 아나?   뭐만 했다하면 무슨 호주,영국, 미국....같잖아서 증말...",2년 전
735,  ㅇㅇ,1일차 11/12,1년 전(수정됨)
736,  수퍼콘수퍼손,거북목탈출하고싶다ㅜㅜ,3년 전
737,  PENO TV,코 진짜인가요?,1년 전
738,  Oğuzhan Atalar,???,1년 전
739,  가나다라마바사,0:41 이미지 늦게 이해했다 손,2년 전
740,  윤노리,W에 점찍었내 누가,2년 전
741,  annkz,쯔아아아ㅋㅋㅋ,3년 전
742,  신희락,빡빡이형 고맙습니다 형은 다 가졌지만 머리카락...흠,2년 전(수정됨)
743,  투석,이형 수염없으니까왤케 부자연스럽지 이상해 다른사람 같아.,2년 전
744,  벼랑위의포뇨,모서리 팔꿈치 그리고 더블유. 총 세개를 기억하라. 그리고 목 푸는거 추가로,2년 전
745,  J,상지근막 스트레칭 느낌 아예 없는데.. ㅜ,2년 전
746,  이승훈,"가슴근육스트레칭할때, 허리가 좀 아픈데요. 괜찮은건가요?",2년 전
747,  김정우,2019/11/05,3년 전
748,  김독,"1일차,2일차,3일차,",2년 전(수정됨)
749,  핵인싸,W운동 할때 나도 모르게 떠블유떠블유 이러고 말하고 있네 ㅋㅋㅋㅋㅋㅋ,2년 전
750,  설주환,상지근막운동은 오른어깨 왼어깨 둘다 해줘야되요?,3년 전
751,  탕이정원 tang's garden,0:16 허어ㅓㅓㅓ어ㅓ......,2년 전
752,  내알빠?,오늘은 이미 침대에 누웠으니 내일부터 해야겠다.,2년 전
753,  행운너굴맨,가면 쓰신거임,2년 전
754,  이준서,수염 없고 정상적이시니까 너무 어색해요.,2년 전
755,  뭐라도해야지 do something,목이안돌아가서 검색타고 들어왓다가 7분의 기적 얻고갑니다  목이돌아가요~~~~~,2년 전
756,  명지모,삼두에 알벴는데 정상인가요..?,1년 전
757,  재현,계란님 제가 측만증이 아마 어디서볼수없던만큼 심한데요... 혹시 교정을 좀 배워보고싶네요 ㅜ,2년 전
758,  공학레시피,머리 가발이에요?,2년 전(수정됨)
759,  Dennis Kim,정마 좋아 이거 ㅋㅋ,3년 전
760,  Takım Arkadaşlığı,말해뭐해 쁨쁨애나 솔직히 모르는사람 거의없지않나 ㅋㅋㅋㅋ,1년 전
761,  지인tube,탈모빔~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,2년 전
762,  최맥심이잴루맛있지,얼굴 알려지면 안되시나본가 궁금합니다 ㅎㅎ,2년 전
763,  이기용,혹시 코 가짜인가요?,2년 전
764,  참새찡,형 근데 말하는데 어떻게 입술 안움직이는겨??,3년 전
765,  ㅇ,00:46 계란 두 개 밖에 안 보이는데요,3년 전
766,  always,근데 이거 하면서 우둑우둑 소리나는 사람 있나요? 빡빡이 아저씨가 가르쳐 준 운동할 때마다 온 관절이 다 우둑거리네. 이거 괜찮은 거 맞지요?,3년 전
767,  Ferni,저도 매일같이 하고싶은데 잊을까봐 걱정되어서 그러는데 혹시 알림 주실수 있는 천사분들 계실까요 ㅜㅜ,2년 전
768,  연지랑,뒷통수 모자이크에서 터졋네,2년 전
769,  Kuzenler halay ekibi Ve müzik ekibi,와 진짜 인생 인방 찾았다 블랑ㅌㅣㅂㅣ 여기 진짜 이쁜여자많네,1년 전
770,  mk p,영상 처음보는데 패트와 매트인줄 ㅋㅋ,2년 전
771,  리횬,빽빽이 아찌 ㅋㅋㅋㅋㅋ 라운드 숄더 표현 오지넹,2년 전
772,  ㅇ,이거 효과 있다는 댓글 찾으려 노력했지만 보이지 않으므로 계속 누워있어여지 어쩔수 없넹,2년 전
773,  Craft Reis,근데  블랑ㅌㅣㅂㅣ 나만 알고 싶었는데 진짜 ..너무하네 ;;,1년 전
774,  SH J,빡빡이 아찌 왜이렇케 생겼어,2년 전
775,  빵준,근데 빡빡이 아저씨 분장한거예요??,2년 전
776,  홍사랑,이게 예전김계란,1년 전
777,  요다,왜 이상한 가면을 쓰고있는지 궁금해요!,2년 전
778,  뇸념념,오 좋아요 눌러놓고 담에 해야지 하고 보니까 이미 좋아요가 눌려있다...??,2년 전
779,  라니라니,"후기 한참 읽었는데, 팔다리 쉽게 저리고 평발도 아닌데 발바닥아프고 허리아프고 목아프고 하는거 전부 거북목+라운드숄더 때문이었군요...저혈압인가? 평발인가? 내가 체형이 이상한가? 여러 생각 많이 했었는데 ㅋㅋㅋㅋㅋ 모서리 스트레칭 흉추 스트레칭만 따라했는데 목에서 우두둑거리고 등아프면서 되게 시원한거보니 문제가 많았나 봅니다... 열심히 따라하겠습니다",3년 전
780,  Donda2,1:55초 할때 너무 신경이땡기고 너무아프고 가슴이 답답해지네요 ㅠ,2년 전(수정됨)
781,  Tim Lee,? 빡빡이 아저씨인데 좀 다른데? 아닌가 같은 빡빡이인가?,2년 전
782,  K연,스탠딩 W운동.. 똑바로 누워서 하면 좀 양아치겠죠...?,3년 전
783,  김대현,가면을 썻는데?,3년 전
784,  Batnae King,하면 안되는 자세는없나영,1년 전
785,  달봉,내가라운드 숄더였다니,2년 전
786,  ururjfjfidjiddkidjfkfjcndmncnc 5,광고같은데 들어가보니까 공짜긴 공짜임윗댓 밑댓 전부 쁨쁨ㅇH나거려서 뭔지 확인해봤더니 수위개쩔긴하네,1년 전
787,  라온,왜 가면을 쓰고 진행을 하시죠?무슨 사연이라도 있는건지........,3년 전
788,  니니,수염 없는 와꾸는 첨 보는데 이아저씨 코가 심상치 않다,1개월 전
789,  Dowon Lee,빡-빡-이 아조시 ,2년 전
790,  김선우,난 왜 코만 보이냐,1년 전
791,  김주영,9/9 w제외 ○,2년 전
792,  가우리열제,ㅇㄷ,3년 전
793,  제 생각이긴한데그냥,관절가동술 대박...,1년 전
794,  이승환,열중셧자세 하면 어깨 인대가 끊길것 같이 아빠요,3년 전
795,  최원석,죠와써,2년 전
796,  저너,빡빡이아저씨아닌데..,2년 전
797,  30mm 18,4.28-☆4.294.305.15.25.35.45.5,2년 전
798,  배꼽파,가면쓰심...?,3년 전
799,  Jayden Yoon,이거했더니 어좁됨... 원레 ㅈㄴ 컸었는뎅.. ㅠ,1년 전
800,  뭐하고놀지,머리카락그리고싶어여,3년 전
801,  Eunoia MugungHWA,빡빡이가 알려주니까 무서웡 ㅠ,3년 전
802,  영이,와 겁나 아파ㅜㅠ,2년 전
803,  :아빠:,빠빠기 아저씨 덕부네 정마루 좋아져써요,2년 전
804,  크롱,흉추 스트레칭 당최 어케하는지를 몰겟네... 따라하긴 했는데 하나도 안 시원하고 너무 앞으로 기울면 다리가 힘들다ㅠㅜ 몸치라 슬프네..,2년 전
805,  호랑이붕R,가면인가.....,3년 전
806,  asdf,라운드숄던데 이거 두번째자세 엄청힘드네 손에 피가안통해 ㅋㅋ,8개월 전
807,  곰탕,패트와 매트 닮으셨어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2년 전
808,  박준영,근데빡빡이아저씨는 왜 목이없나여ㅜㅜ,3년 전
809,  정제용,내일부터 12주동안 도전한당,2년 전
810,  Kelly Kim,가면 쓴 것 같아요 ㅋㅋ,2년 전
811,  홍시,이사람이 김계란이예요?!,1년 전
812,  Minjeong Kim,11월 18일,3년 전
813,  ingan 1,특수분장하신 것 같은데요...실제로는 대머리가 아닐수도 있겠다는 생각이 드네요,3년 전
814,  퍼펙트,아..시원해,2년 전
815,  공땡,8/28 시작,3년 전
816,  KOO MR,빡빡이 아저씨 잘 보고 갑니다.,3년 전
817,  임찬혁,Rev Chris?,2년 전
818,  김호준,ㅇㄷ,2년 전
819,  Ruby Redfort,빡빡이X대머리O,2년 전
820,  김준영,상지근막스트레칠할때 반대쪽도 똑같이 해줘야하나요??,3년 전
821,  kree 64,혹시 의자가 낮은게 없다면 침대에 가슴을 붙히고 w운동을 해도 괜찮나요?,2년 전
822,  Drumer D.k,김계란님  진짜 얼굴이시군요 오!2년전 ,2년 전(수정됨)
823,  Simmon,처음부터 끝까지 하는데 전혀 안시원함...뭐지,10개월 전(수정됨)
824,  매운거못먹어요,이걸 하면 자고일어났을때 팔절이듯이 날깨뼈 근육이 찌릿찌릿 저린데 이건 뭐가 문젠가요 ?,1년 전
825,  김하늘,01:08 부터,1년 전
826,  입문이,스탠딩 w운동을 누워서 해도 괜찮나요?,2년 전
827,  요를레히후,계란님 왼손가락지... 결혼하신건가요???,2년 전
828,  Jinsook Park,지금 어깨에 염증이 생겨서 치료 중인데  이 운동을 해도 되나요? 어깨 염증 중에는 어떤 운동을 해야 할까요?,2년 전
829,  왕감자,혹시 패트와매트신가요?,3년 전
830,  Aa A,1/8(수)1일차,2년 전
831,  Black Water,뭐야 이건,2년 전
832,  한이,목소리 은근 좋아서 놀랬다(?)  ㅋㅋㅌㅌ,2년 전
833,  dlqmsals,이거 꾸준히 해서 완벽히 펴진분 있나요?,2년 전
834,  김민재,거북목과 라운드숄더를 갖고 있는 제가!!! 오늘부터 3달동안만  해보겠습니다 여러분!!!!같이 하실 분들 있나욘,1년 전(수정됨)
835,  이광재,대머리 이뻐요,2년 전
836,  뽕구TV,똥싸면서 할수있는건 다하구이써요!,3년 전
837,  이디츄,아저씨는 왜 빡빡이에요?,2년 전
838,  쪙뽕숙,어 가발이였음,3년 전
839,  Hoon Min,좋았어~,3년 전
840,  이명진,영상을 봐야하는데 코만보게생겼네,2년 전
841,  재우류,이분이 빡빡이 아저씨라고...?,1년 전
842,  준린이,와 이거 엄청 시원한데?,2년 전
843,  ᆞ투명달,처음 보니간 머리랑 코랑 어색해요 왜 이런거죠?,2년 전
844,  The Kops,등근력이 생기니 자연스럽게 펴지던데요. 이것도 해볼께요,3년 전
845,  굴리트,.,2년 전
846,  김지완,이거 꾸준히 하신분등 있나요 진짜 바뀌나요?,1년 전
847,  명분이,수염 없는게 어색합니다 ㅋㅋ,2년 전
848,  김귀자,얼굴 ㅇㅅ,3년 전
849,  왐뫄 핫소스,코에 뭐 끼운 건가요??,1년 전
850,  이준호,2일째,2년 전
851,  은수,W운동은 어디근육을 쓰면서해야돼요? 계속 승모근쓰는거같아서요,2년 전
852,  뭘알아ㅓ,이거 하루했는데 승모근이 너무 화났는데 정상인가요???,2년 전
853,  홍짱,패트와매트 닮았더.... ㅋㅋㅋ 잘보고있다요 아저찌,3년 전
854,  Rune meari,.,2년 전
855,  황성훈,항상최고입니다 ㅋㅋㅋ근데 예전가면진짜 못생겼네욬ㅋㅋㅋ,2년 전
856,  권용현,2020.3.18  ○,2년 전
857,  gunil lee,꼬북이,3년 전
858,  유수아,수염없으니까 패트와매트 빼박이네,1년 전
859,  ᄒᄀ,혹시 이 스트레칭하면서 어깨가 늘어나진 않겠죠 ....?  여잔데 어깨가 넓은편이여가지고 ㅠㅠㅠㅠ,2년 전
860,  아 રલો 어쩌라고,0:41 죄송합니다 맥반석 계란인줄 알았어요,2년 전
861,  champagne,이때는 가면이 좀 안맞네 ㅋㅋㅋㅋㅋㅋㅋㅋ,1년 전
862,  Selina,회전근쪽에 염증있는 사람도 따라해도 되나요?ㅠ 염증이 몇달째 안나아서 옆으로 나란히? 할때처럼 팔을 들면 아프고 그러는데 라운드 숄더가 심해서요...ㅜㅜㅜㅜ,2년 전
863,  아련,20210114,1년 전
864,  라수,7월9일,2년 전
865,  서원,이거해야지,2년 전
866,  이나경,8/8 8/9,3개월 전
867,  코코넛,떠블류 너무웃뎌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌ,2년 전
868,  Bedirhan Karakoç,블랑ㅌㅣㅂㅣ보면서 매일 밤 3ㄸ 가능하네 ㅋㅋㅋㅋㅋㅋㅋㅋ,1년 전
869,  플랜S,김계란 짭인가여?,2년 전
870,  신가람,영상 편집자여서 맨날 작업하다보니까 거북목 심하게 왔는데이거 저만 한동작 한동작 하는데 뼈 어긋나는 느낌나로 우두둑거리는거 아니죠...?,1년 전
871,  없어없어,코진짜?,2년 전
872,  나,조아쒀~~ 아주좋네여^^;;,2년 전
873,  퓨로,쯔와ㅏㅏㅏㅏㅏㅏㅋㅋ,2년 전
874,  Jungwoo Park,와드 핸드폰에 매일 아침 저녁으로 스케쥴 걸어놓고 해봐야지,1년 전
875,  Dok015,혹시 라운드 숄더 교정에 턱걸이가 효과있나요?,2년 전(수정됨)
876,  딱벌,c바 대머리 가발을 쓴줄 알았는데 진짜 같아~~ㅠ,2년 전
877,  뜌라,1:56,1년 전
878,  영스,계란횽 이때는 수염이 없엇네 ㅋㅋㅋ 어색하다 주펄님 같아 ㅋㅋ,1년 전
879,  Zino,상지근막 스트레칭 하는데 팔꿈치 관절이 꽤나 저리네요..,1년 전
880,  jay kim,3년전에 와 이거 꼭 해야지 했는데 오늘 보는게 2번째네,1년 전
881,  eunsung kim,2/13 o,2년 전
882,  Mari Vázquez,,2년 전
883,  Дурак,이분 코 가짜인가요?,3년 전
884,  김태원,7월30일 저녁,2년 전
885,  성이름,운동시작 1:05,2년 전
886,  misugalu,조아써~,2년 전
887,  김잼잼,아..썬글라스를 너무 올려 쓰신거 같아요..ㅎㅋ동작은 다 시원하고 좋네요,2년 전
888,  강민수,오늘부터 1일차...,1년 전
889,  MJ,06-06-2020 부터 시작합니다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 정말 열심히 할께요,2년 전
890,  오정민,김계란님 마지막동작수행할때 왼쪽손이 벽에안붙는데 병원을가봐야할까요 아니면 앞에동작만할까요 다른아시는분있으면 말씀해주세요 ㅠㅠ,10개월 전
891,  곽철용,계란형 어좁이였어???,2년 전
892,  요호호,계란형 어깨가 왜케 좁아보여,1년 전
893,  탕이정원 tang's garden,발음이 너무 더러워욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 조우왓서 ! 드ㅓ블류 !,2년 전
894,  초코리나,이 분. 얼굴에 가면쓰고 하는거죠?너무 고무느낌이..,3년 전
895,  Kim Hyo Jong,매일 와서 출석체크 합니당,9개월 전
896,  메이노예3호,매트님 잘보고있습니다.,2년 전
897,  미야,좋~았어,2년 전
898,  bs kim,목디스크로 어깨와 어깨죽지에 통증이있어서 교정기구입했네요 조금씩해볼려구요 스트레칭하고 같이 ..,2년 전
899,  koni,오늘 1일,2년 전
900,  ㅅㅅㅅ,2:24 이거 5초했는데 아파 죽겠다..,2년 전
901,  JaeHoon Lee,줘와쒀.,2년 전
902,  레이レイ,열중셧 자세를 취하면 오른쪽 팔만 앞쪽이 엄청 당기면서 너무 불편하고 아픈데 왜 이런거죠 ㅠㅠ 그냥 계속 해도 되나요?,2년 전
903,  Kyungdeok Shin,1:05,10개월 전
904,  JMAN,2주차인데 직립보행 진행중입니다!,2년 전
905,  뽀로로,아조씨 믿고 해본다 효과잇는지 12주후에 뵙겠습니다~,2년 전
906,  SunnyGRa,흉추스트레칭했더니 갑자기 배가 살살 아파오네요.. ㅜㅠㅠㅠ 이유는 저도 모르겠지만 오늘 자기 전에 화장실 각,2년 전
907,  Natekii,쁨쁨애나 저거 광고임?,1년 전
908,  지수,"왜 이상한데 자극이 오고 하나도 효과가 없는거같죠,,,, 시원한 느낌도 하나도 없음",2년 전
