,아이디,댓글 내용,댓글 시간
786,  ㅇㅇ,이말년 시리즈 머머리 특별금지법 보지마세요...,4년 전
787,  김소정,너무 조아요 빡빡이 아저씨~,3년 전
788,  순영쓰,0:38 0:380:38 0:38,2년 전
789,  율리TV,수염 어디갔어요?,2년 전
790,  망나뇽커여워,순수한 머머리 아죠씨 ㅎㅎ,4년 전
791,  QV Q,모야 이 빛나리는 ㅡㅡ,4년 전(수정됨)
792,  리믹스er,1:21 오타 아무도 지적 안하누,2년 전
793,  지작 JeeJak,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
794,  Mew Ko,마지막에 브룩이 나오네 ㅋㅋ,4년 전
795,  삐약,가면이예요?,4년 전
796,  AA,갱복치가 부릅니다.  탈모르파티,4년 전
797,  Pixs Picky,캬 253번째 찜!,4년 전
798,  いっちゃん,아싸라 잡아줄 친구가 업써요..,4년 전
799,  나는 떠도는 구름,외계인인가?,4년 전
800,  비닐봉지,뒤에 가죽자켓 입은 형 머리통 저거 본인 꺼에여? 가면이나 그런거 쓴거져?,3년 전
801,  김유정,대머리 독수리..?? 붉은.. 지렁이..??,4년 전
802,  강기담,진짜얼굴인줄;;,4년 전
803,  My FILO,모피어스다!,3년 전
804,  ㅇ,스트레칭은 몰라서 못하는게 아니거 귀찮아서들 안하거 사는거 아닌가요 ㅋ~,4년 전
805,  정용주,감사합니다 꾸준히 따라 해약겠네요~!,3년 전
806,  im K,아 원래 빡빡이 아저씨가 아니예요?ㅌㅋㅋㅋ,4년 전
807,  요잇요잉띠요릉,와 노돌리!,4년 전
808,  뚜띠뚜따띠,컨셉; ㄹㅇ,4년 전
809,  Jeremy C.,마스큰지 뭔지... 진짜 이상하군.,4년 전
810,  이카루스,느끼한 말투 맘에 듭니다,4년 전
811,  Hashtag,싸움의기술 날려주던 아저씨같은데 붉은지렁이는 어디갓어요?,4년 전
812,  라떼이즈,빡빠깅 아아저앀ㅋㅋㅋ,2년 전
813,  G. K,사진 못올리나 저거 근육 부위설명까지있는 그림있는데,4년 전
814,  김혁진,정체가 뭔가요? 뭔가 크라이머리한 느낌,4년 전
815,  홀몰홀연,친구가 없는데 어떡하죠..?,4년 전
816,  아울,펄스?,4년 전
817,  쌈박한놈,진짜 빠빡이신가요? 아니면 실망입니다그래도 좋아요는 꾸욱~,4년 전
818,  시바새퀴,ㅋㅋㅋㅋㅋㅋㅆㅅㅌㅊ,4년 전
819,  아가리여물어,산다는게 다그런거지,4년 전
820,  김영관,감사합니다 시원함을 위해 공유해요^^,2년 전
821,  보슬보송,민머리 대머리 맨들맨들 빡빡이~,4년 전
822,  가을,빡빡이 아재 복면이였???!,3년 전
823,  SOLOIST,그냥 거꾸리하면 되겠네요,3년 전
824,  송지섭,귀엽고 순수한친구 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ만나면 뒤질것같은데,4년 전
825,  윤영돈,컨셉ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ왘ㅋㅋㅋㅋㅋㅋㅋㅋ,3년 전
826,  Azk,빠박이 둘이서하니까 뭔가 쫌그러넼ㅋㅋㅋㅋ,4년 전
827,  Architect Sence,저거 마스크 아니야??,3년 전
828,  요kiki,머리 진짜에요????,4년 전
829,  오아아,교회가 아니고 절..인줄 알았는데,4년 전
830,  혀를 차는 선비,먼가 재밌네 그렇지 댄?,4년 전(수정됨)
831,  차리,돈스파이크...?,4년 전
832,  너일루좀와바,목소리는 박명수,4년 전
833,  스파이더맨,혼자서는 못하잖아여;ㅅ;,4년 전
834,  Mongrels,피지컬 갤러리가 아니고 탈모갤러리로 바꾸시죠,4년 전
835,  빠세,피지컬갤러리가아니라 탈모갤러리 아닌가요?,4년 전
836,  간단하게말해줘,혼자 하는 방법은 없나요 빡빡이 아저씨...,2년 전
837,  TU RET,친구가 없으면 어떡해요?ㅠㅠ,3년 전
838,  행복한집돌이,불굨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
839,  박성현,아~ 지금까지 얼굴 가면 쓰신거였구나.,3년 전
840,  권MONEY,가면 쓰신 건가요?외계인?,4년 전
841,  유레카tv,본인이 거북목에 굽었는데?ㅎㅎㅎ,4년 전
842,  달님Moon,이거 대머리 외국인 아저씨가 나와서 하는 동영상이랑 스타일도 거의 비슷하고 내용 완전 같은데... 저작권 괜츈?,4년 전
843,  HEON kk,패트와매트..?,4년 전
844,  피코데블몬,보...볼트모어?!,4년 전
845,  lim kyuhak,ㅋㅋㅋㅋㅋ대머리독수리깉애,3년 전
846,  Juhyun Park,내용 좋은데 마스크 무서워요~ㅋㅋㅋㅋㅋㅋㅋ,2년 전
847,  박영미,댄이 벨트 놓으면ᆢㅋ,3년 전
848,  오재미,요호호~~~~~,3년 전
849,  Free,ㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
850,  Essential view,ㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
851,  KS K,"마약 김밥, 마약 스트레칭... 참 저질스러운 용어",3년 전
852,  박지연,마지막 해골 너무 귀엽다 요호호~ㅋㅋ 댄아저씨 불교인데 교회가랰ㅋㅋㅋ 저도 남자친구 해줘야겠어요 ㅎㅎㅎ,3년 전
853,  않잌,자라나라 머리머리,4년 전
854,  ZergforLoser,컨셉 벤,4년 전
855,  수리부엉이,가면쓰신건가?,4년 전
856,  정해진 미래,식탁에서하다가유리가 떨어졋어요,3년 전
857,  사슴,말투 ㅋㅋㅋㅋ넘웃곀ㅋ,3년 전
858,  그건저축이 불가능,빡빡이아저씨 영상 왜 다 삭제되고. 한국인이 재연하고있나요?  이유좀 알려주세요,4년 전
859,  ʏᴇʟʟᴜɴᴅʏ옐룬디,아씨 나 저 말투 저 목소리 옵치 경쟁전에서 들어본 목소린뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
860,  The king Baalzeboul,무섭다ㅋ,4년 전
861,  선모양,영어자막 egghead뭐야 ㅋㅋㅋㅋ,3년 전
862,  ᄆᄆ,헐미친 마스크였구나,1년 전
863,  박민규,사연을 이렇게 말씀드려보내요 최근친해진 누나가 있는데 그 누나가 허리가 아프되서 얘기를 해봣는데 허리척추 6번하고4번 물렁뼉달가서없다네요 이걸 운동으로 완화 시킬수있는지 물어볼려고 한번 얘기 드려보내요,2년 전(수정됨)
864,  모용천명,옛날에 올라왔던거네ㅋㅋ,4년 전
865,  k memory,뭔가 더빙같아,4년 전
866,  manhood1515,니 목이 굽은건 어떡할꼬;;,4년 전
867,  김울봉,ㅋㅋㅋㅋㅋ,4년 전
868,  최성현,ㅋㅋㅋㅋㅋ,4년 전
869,  크아앙,ㅋㅋㅋㅋㅋㅋㅋ 오빠. 섹시해,4년 전
870,  김민지,홍석천이 둘이야.......,4년 전
871,  에스겔준,빡빡이 아저씨 ㅋㅋㅋㅋ,4년 전
872,  사시스,복붙..?인줄 알았네,4년 전
873,  이성원,본인 거북목부터 ... 누워계신분이 다리를 벌리면 더 안정적으로 되겠네요 .,4년 전
874,  부처님,패션 대머리인가요?자연산 인가요?,4년 전
875,  가물치이로치,ㅁ..뭐야이빢빡이들은,4년 전
876,  ᄋᄉᄋ,우와 머머리 아저씨다,4년 전
877,  정우준,잡고 늘렸더니 하아..?,3년 전
878,  이잼,이거 뿌린다,2년 전
879,  인천토지금고,이아저씨였구만 마약같은 목소리 ㅋㅋㅋ,4년 전
880,  메르엠,저 가면 어디서 사는거냐,4년 전
881,  창연,홍석천인줄,4년 전
882,  박평화,ㅠㅠ 빡빡이 가면 말고 썬그라스만 쓰고 해주시면 안되나요 ㅎㅎㅎㅎㅎㅎㅎ 넘모 어색해.........,4년 전
883,  RB Kim,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ나불굔뎈ㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅋ,4년 전
884,  ᅡᅢ,가면인거 이제 앎,3년 전
885,  김민기,같이 할 친구가 없어서 실패,4년 전
886,  Leo Gustav,ㅋㅋㅋㅋㅋ,4년 전
887,  잠만보,누가 내 팔을 땡겨주지...,9개월 전
888,  까르보나라,아니 우리 아저씨 어디 갔어요???,4년 전
889,  カミン,목소리가 베어그릴스 더빙같,4년 전
890,  JY C,쌍라이트형제??....,4년 전
891,  젠야타,느허어ㅓ.....으어ㅓ어어....,3년 전
892,  반꼬트,민머리 대머리 맨들맨들 빡빡이,4년 전
893,  전성민,민머리 대머리 맨들맨들 빡빡이,4년 전
894,  부리부리대마왕,대머리이잉,4년 전
895,  오늘부터,우왕~~~!!!! ㄹㅇ 시원하겠네 ㅋㅋㅋㅋ,3년 전
896,  camel start,ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,4년 전
897,  무명,......병맛??? 모르겟네요....,4년 전
898,  박중혁,민머리 대머리 맨들맨등 빡빡이,4년 전
899,  Sunny lee,풉~*.감사합니다.,2년 전
900,  STMS,대머리 박명수..,4년 전
901,  Naman,대머리 독수리,4년 전
902,  김동원,뭐야 가면쓴거였음? 목가죽이 비정상적인데 이제보니,3년 전
903,  마도필,타코야키 두알?,4년 전
904,  뇌절한플러드脳節プラッド,탈모르파티,4년 전
905,  갱무삼,탈모르파티,4년 전
906,  skakdpdhk123,탈모르파티,4년 전
907,  리루나,댄아저씨  불쌍해요 ㅎㅎ,3년 전
908,  ＭＥ ＹＯＵ,본인인가요? 컨텐츠를 위해 머리를 깎으신?,4년 전
909,  Tory Aghissi Do,대머리 독수리..???,4년 전
910,  L.D.G U.S,쌍라이트 형제인가,3년 전
911,  history agitator,뭔가 거부감든다...ㅅㅂ,4년 전
912,  박현수,흑인혼혈에 80키로체급 3대800치는 댄이랑은 다른 분이죠??,3년 전
913,  정희태,한국사람인가요?외국인이 마스크뒤집어쓴건가요?,3년 전
914,  Be happy,얼굴에 마스크를 뒤집어쓴거같은데??? 머리칼있구나~~,3년 전
915,  Puta Madre,ㅆㅂ 뭐야이거 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
916,  양파파,난 징그러 ㅠ봐도봐도 징그러 ㅠ아.진짜 징그러 ㅠ,3년 전
917,  Kaci Min,ㅋㅋㅋㅋㅋㅋㅋ뭔데이거,4년 전
918,  Mike Kim,박명수 아저씨 못본사이 머리도 빠지고 살도 좀 찌셨네요,4년 전
919,  BH,옹,4년 전
920,  dance roit,ㅋㅋㅋ,4년 전
921,  손슬,ㅋㅋㅋ,4년 전
922,  이명박,탈모르파티,4년 전
923,  플랑클린,여기 털모갤인가여?,4년 전
924,  초코보,친구없는찐다는...,4년 전
925,  딩가,시청자가 몇살인지알고 반말이지?최소한 지잘난맛에 산다해도 존중은해야지?,4년 전
926,  발드레,대...머...,4년 전
927,  문예랑,해줄 친구 없음...,4년 전
928,  dd dd,박명수아니에요?,4년 전
929,  김건영,이거 말투 뭐 패러디한거같은데 뭐지,4년 전
930,  MILA 밀라,복장을 보니 아마 수기치료 도수치료 하시는 분들 같네요~실험대상(?) 이 되는 분 복장을 좀더 가볍게 입으셨으면 좋겠어요 몸의 움직임이 잘 안보여요,3년 전
931,  Coral Lovell,말투가ㅋㅋ,4년 전
932,  강준호,빡빡이 아죠씨,4년 전
933,  김범률,절이 아니라 교회를간다고..?,3년 전
934,  GwangJo Lee,호민이형???,4년 전
935,  Young Aragaki,불교래 ㅋㅋㅋㅋㅋㅋ,4년 전
936,  Hayley Kim,가면 무서워,4년 전
937,  떡배김,민머리 대머리 맨둘 맨들 빡빡이,4년 전
938,  송수아,친구가 없으면… 못하는구나….,1년 전
939,  istj지만  p로 살고싶은,가면쓰고 계신거아니죠?,3년 전
940,  Jeongmok.h,그 옜날에 만화 유희왕에서 미궁형제 인가 그거 생각난다하면 고소하시나요,4년 전
941,  베글레리장애인,빤ㅡㅡㅡㅡㅡㅡ짝★,4년 전
942,  BECKPRO,뭐야 이상해 ㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
943,  박준민,맨들맨들 빡빡이,4년 전
944,  P M,내가 뭘본거지,4년 전
945,  흰풍선,탈모르 파리,4년 전
946,  주차헌터,"뭔놈에 ""자"" 가 이렇게 많아 ㅋㅋㅋ",4년 전
947,  배고파,중간부분에 고추잡는줄,4년 전
948,  itmas speaker,한국사람인가요?,4년 전
949,  최로빈,얼굴에 뭐쓰시고하는거에요??? 약간..사람아닌거같은기분이듬,3년 전
950,  문유빈,석천이형?,4년 전
951,"  이헨젤, 나의 식물 선생님 lee.hanzel",야.. 야해,4년 전
952,  Kj Jan,비숬 한데,4년 전
953,  ᄋᄒ,불교잼ㅋㅋ,4년 전
954,  초봄이,빡빡이가 두명..,4년 전
955,  옹둥이가큰엉덩이,어머,2년 전
956,  현수정,힝..  친구가 없엉...  ._.),4년 전
957,  이재혁,ㅇㄷ,4년 전
958,  이준우,머리가ㅠㅠ,4년 전
959,  두동강,박명수?,4년 전
960,  부안러닝센터-민선주,ㅎㅎㅎ ㅎㅎ감사^^~♡,4년 전
961,  사이타마,나 불굔데?ㅋㅋ,3년 전
962,  KB M,ㅠ,4년 전
963,  산여우,아앗 짭빡이 아저씨,4년 전
964,  찬영,"ㅌ..탈모...르 ㅍㅌ,...ㅋ흐음..",4년 전
965,  누리바다,자막때문에 영상이 제대로 보이지 않네요,1년 전
966,  양지아,개찐따라서 도와줄 사람이 없어요.,2년 전
967,  쿨쿨,나 불굔데 ㄱㅂㅆ ㅋㅋㅋㅋ,4년 전
968,  임동진,Pitbull?,4년 전
969,  중간보스,친구가 없어서 불가능,4년 전
970,  John Kim,빡빡이 둘 빡빡이 둘,3년 전
971,  하이델룬,불편한골짜기 징그럽다..,4년 전
972,  돈테크만,빡빡이는 불교지,3년 전
973,  Brian,ㅈㄹㄴㄹ ㅁㄹㅁㄹ,4년 전
974,  블랙화이트,ㅁㅁㄹ ㄷㅁㄹ ㅁㄷㅁㄷ ㅃㅃㅇ,4년 전
975,  뷁뚷쉙휅,ㅁㅁㄹ ㄷㅁㄹ ㅁㄷㅁㄷ ㅃㅃㅇ,4년 전
976,  No Rer,교회 ㅋㅋㅋㅋㅋ 잘가세여,3년 전
977,  한희승,가면임?,4년 전
978,  대니김,싸래기 밥만 먹었나? 나야 안보면 그만이겠지만..,4년 전
979,  haha U,나 불굔뎈ㅋㅋㅋㅋㅋㅋㅋ,4년 전
980,  Noctis,나 불굔뎈ㅋㅋㅋㅋ,4년 전
981,  김창식,앜ㅋㅋㅋㅋ불굔데 왜 교회데려가요ㅠ_ㅠ,2년 전
982,  로라,친구가 없어여!!!!!!,3년 전
983,  흐하호,ㅋㅋㅋ 나 불굥뎅.,2년 전
984,  박프로,나 불굔뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3년 전(수정됨)
985,  대구791기,빡빡이,3년 전
986,  henry jekyll,한국인이예요?,4년 전
987,  클래식아이,얼굴 화상입으신건가요??..;,4년 전
988,  MLCK,.,3년 전
989,  퐁퐁,응? 얼굴. 왜그래여? ㅎ,4년 전
990,  탕구리,친구가 없어서 못하겠다,3년 전
991,  SofI,ㅁㅁㄹ ㄷㅁㄹ ㅁㄷㅁㄷ ㅃㅃㅇ,4년 전
992,  아귀한테밑에서깻잎한장,빡빡이 둘이서뭐함?,4년 전
993,  마도필,민머리 대머리 맨들맨들 빡빡이,4년 전
994,  하품하는자,ㄴㅂ@￦%d ~  뭐라고?  나 불굔데.. 그럼 안녕 ㅋㅋㅋㅋㅋㅋㅋ,3년 전
995,  주승돈,뭐냐 패트와 매트냐,4년 전
996,  치도리와뽀수니,교회오빠,3년 전
997,  조우진,아 진짜 뭐야ㅋㅋㅋ 이름은 또 댄이야? 교회도 다니시고ㅋ,4년 전
998,  해바라기,딱 봐도 불교... ㅈㅅ빡빡이 아저씨 가 아니고대머리 아저씨 죠,4년 전(수정됨)
999,  만년설,나  불교데  ㅋㅋㅋ,4년 전
1000,  상츄,같이 할 남편이 없어요,4년 전
1001,  진진,자기 불교래 ㅋㅋㅋㅋ,4년 전
1002,  bboy2727ful,무슨 대머리 독수리 말투 따라하는거 같냐,4년 전
1003,  뿅뿅뿅이,치...친구가 없으면요 ㅠㅠ,2년 전
1004,  군만두,1:19 댄은 시원할거같은데 빡아저씨는 등이 굽는데요...?,1년 전
1005,  callduck,아싸특)이런거 못함,4년 전
1006,  제주비숑들맘,얼굴이 완전무섭다..,4년 전
1007,  Dahyun,U,4년 전
1008,  하루커피3잔,으 ~징그러,4년 전
1009,  흐즈므르,혼자서는못하네 흠,4년 전
1010,  핵뉴비청정수,마약? 신고합니다,3년 전
1011,  K,어디서 반말이여,4년 전
1012,  태영,남의 컨텐츠 표절도 가지가지,4년 전
1013,  아라곤,니들은 뭐냐.   ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,4년 전
1014,  대구_갓수,얼굴이 먼가 불편한골짜기,4년 전
1015,  Terry Bossman,혼자 못하잖아 ㅜㅜ,3년 전
1016,  김수진,혼자는 못하네요 아쉽,4년 전
1017,  혜서,교...교회요? 불당이 아니고요? ㅋㅋㅋ.,4년 전
1018,  정현우,혼자는 못하네....,4년 전
1019,  꿀벌,귀엽고 깜찍한 동생이네요ㅋ,2년 전
1020,  오스틴,먼가 혐오스럽다 기괴,4년 전
1021,  이강재,얼굴이나까고해라,4년 전
1022,  네모건달,아 여기 불교방송인가?,4년 전
1023,  Bbbb Aaaa,혼자는 못하넹,4년 전
1024,  mike wazowski,종교강요는 사절.,4년 전
1025,  김설하,"영상 잘 봤어요! 완전 시원하고 도움 너무 많이 되네요!!! 평소에  자세가 안좋아서 목부터 허리까지 좋지 않아서 꾸준히 운동, 스트레칭, 물리치료 하면서자세교정 중인데 오래 앉아 있을때마다  너무 몸이 무겁더라구요 자세에 도움 될만한거 알아보다가 친척이 추천해  줘서 새로 알게된 허리큐 자세교정 의자 로 바꾼 후 부터는 하루가 다르게 몸이 가볍고 편하더라구요 허리큐 자세교정 의자 에 있는 여러가지 기능중에 팔걸이 기능이 자세 유지시켜 주는데 완전 신세계더라구요!허리큐 자세교정 의자 도움도 받으면서 운동 도 같이  해주면 효과가 두배는 빠르게 좋아지더라구요 !!특히 스트레칭 꾸준히 해주는것두 자세교정 하는데 너무 중요하더라구요 !!",1년 전
1026,  gr34rf3 fdes33,가면이 너무 징그러워요.  얼굴 가리고 싶으시면 귀여운 탈쓰시지.. 카카오 라이언같은거,4년 전
1027,  cho co,게이들하는거 말고 혼자서 하는거 없나여?,4년 전
1028,  김영미,"영상 잘 봤어요!! 완전 시원하고 도움 많이 되네요!!! 평소 목, 허리가 아파서 운동 하면서 자세교정 중인데... 허리큐 자세교정 의자 를 쓰고 난후 부터는 몸이 편해지더라구요!!특히 어깨 팔걸이 기능이 자세 교정 할수있게 유지 하는데 완전 신세계더라구요!!!",1년 전
