,아이디,댓글 내용,댓글 시간
1082,  기흥미남,52만원으로 한달을 어떻게 사냐.........,2주 전
1083,  낚시가자(귀폭TV),3만원 때문에 나라를 빛내 사람이죽은나라,1년 전
1084,  cs j,공무원들의 부실하고 거만한 근무태도,7개월 전
1085,  존만이,이렇게 방송하고 개선되는게 없다면?방송도 하지마라..돌아가신분만 서럽고 보는사람만 마음아프다.,9일 전
1086,  정소윤,국회의원 월급 올릴시간에 나라를 빛내준 사람들한테 돈 더줘라 세금은 쓸데없는 곳에 쓰라고 있는게 아니다,1년 전
1087,  공감하는디자인,복지사각을 몰라서 해결을 못했을까?해결하는 것이 그냥 귀찮은 거야.,2주 전(수정됨)
1088,  김재동,"이거 모르면   금메달  도   You're watching Matara and the Terminator work, and if you ignore them, you lose the war!답이없다~",2주 전
1089,  철인,"조두순한테는 월 백몇십만원을 준다던데 금메달 연금 52만원이 기초수급대상에서 제외 된다는게 이게 말이 됩니까,, 개두순에게는 지급 되는게 왜 이분에게는 지급 되지 않았다는게 너무 화가 납니다.",1년 전
1090,  할배피지컬,부당편취를 목적으로 하는거는 깐깐하게 적용하는게 맞지만 이런건 좀 혜택받게 해주면 안되나? 국민들 한태 다 물어봐도 해줘라 하겠구만 진짜 이런건 사회약자들 한태는 겁나게 깐깐하게 적용하고 너무 한다 군인들도 그렇고 독립운동가도 그렇고 이따위 대접이면 누가 나라에 헌신하고 희생함 쓰다 버릴 장기말인데,2주 전
1091,  Storm Editz,오ㅁ프에서 하는거 불안한사람 모ㄴ바일 피ㅁ씨 모두가능하니깐 부담갖지 말고 come 홀지노Com,2일 전
1092,  한상철,아니 이제도 아직도 손 안봤냐??? 똥구뇽이 찢어지게 가난하지 않으면 도와도 안주는데다가 뭐좀 더해보려고 돈벌어봤자 복지수당이나 까고.. 그냥 가난하면 처먹여주는대로 거지같이 먹고살다가 뒤지라는거냐??? 미친... 진짜..,2주 전
1093,  안재현,제발 장애인 장애가 있으면 좀 더 넓게 해택및지원이 필요 한거  현실인데 ...............공무원들아 일좀 더 하자,2주 전
1094,  초보남자,죄송합니다.. 제가 그저 죄송할뿐입니다..,9개월 전
1095,  망개지민,아니 18 나라가 가만히 있었어? 아시안 게임 금매달 리스튼데?,1년 전
1096,  다판다,국위선양 했던 금메달 리스트를 이렇게 고독하게 싸늘한 소식을 듣게 만든 대한민국이 원망스럽다. 지금도 사각지대에서 고통받는 이웃들이 많습니다. 관심을 가져주세요,1년 전
1097,  이름없음,이게 나라냐고..,1년 전
1098,  최호영,국제 경쟁력도 없는 농구 배구야구 선수들은 몇십억씩 받는데...비인기 종목 선수들은 죽을 만큼 훈련해서 메달을 따도...노후가 걱정인 현실,2주 전
1099,  jeongx gong,"(모든 복지 없애고, 기본소득으로 대체,  기본소득 수령 거부 당연히 가능,  복지헤택 >국민  자신의 결정)",4개월 전
1100,  C BL,하️,1년 전
1101,  s y,하반신 마비 환자가 52만원으러 한달을 어케 살아......진짜 아직 복지 후진국 수준이다,1년 전
1102,  7GodTop,공무원들 복지부동하느라 불똥 튈까봐 잘못된게 있어도 건의조차 안해,2주 전
1103,  TK K,,2일 전
1104,  shaMble,와 이딴나라가 선진국이라고 문화 수출하고 있다니.. 내가 한국인이였던게 부끄러울정도네,1개월 전
1105,  GaegolMaster,3만원.. 정말..,11일 전
1106,  라이언,생계비가 문제가 아니라 … 하반신 마비여서 문제라고 판단한게 문제 아닌가요 ? 운동못하니 코치며 누굴 가르치겠냐는 거 ‘ㅡㅡ  일자리가 없어졌다는거잖아요 ..,1년 전
1107,  그악,ㅠ,1년 전
1108,  오영자,그지같은   제도  ~~~~명복을빕니다,1년 전
1109,  박현주,비리하고 호화생활고국회의원   등등~이런분들 생각좀하세요ㅠㅠ,1년 전
1110,  실베저장소,이건 뭐 행정이 죽인거네.,5일 전
1111,  서대문작두,메달따서 연금얻는거는 아예 제외해야 되는거 아닌가? 참...,1년 전
1112,  hj Cho,이젠 사각지대가 바뀌었을까..?,8일 전
1113,  허브,음주운전 처벌을 지금의 5배로 강화 해봐라.,2주 전
1114,  박주형,엿같다 진짜 ㅜㅜ,1년 전
1115,  김복겸,대한민국을 빛낸사람한테 먹고살게는 해줘야하는거아닌가....;;;,4주 전
1116,  임예은,ㅅㅂ 대우는못해줄망정 저렇게 아무도모르게 가게만들수있다니....나라가진짜 망조다망조. 이건 다 나라탓이다.,2주 전
1117,  서울댁,보건소.주민센터.시청등 절대안해주죠!  계산기로만 일 합니다.,7일 전
1118,  맥메이,너무충격적이다,1년 전
1119,  정재영,목숨걸고 나라를 빛낸 금메달리트의 보너스 연금은 수입외로 잡아야 됩니다. 금메달리스트 이렇게 푸대접하면 선수들 만정이 떨어져서 운동하기 싫어질까 염려된다.요즘 연금보험 노후에 좀더 받으려고 절약하며  부었는데 50만원 갓넘겼다고 기초연금   30만원 안준다.,1년 전
1120,  Mr Min,공무원 공공기관 일하는 인간들 보면 참,3일 전
1121,  Western Symphony,자립 기회를 박탈시키는 복지는 퇴출해야,1년 전
1122,  Wise,오늘 왜 이영상이 나에게 추천되었는지는 모르겠지만 3만원 규정은 지키라고 있지만 이런 사람 도우라고 공무원을 뽑는거 아닌가? 이런건 칼같이 잘지키네 아침부터 기분 뭐같네,1개월 전
1123,  make it,석열이 이사한다고 쓰는 돈이 1조. 그 돈이면 어떤 일을 할수있을까...,2주 전
1124,  최여름,국회의원 수도 줄이고경찰수도 줄여야 해요.필요없는 인력 낭비하지 말고,1년 전
1125,  이선호,한국은 법 뜯어고쳐라 진심이다,1년 전
1126,  torriger 7,금메달이.....50만?,1년 전
1127,  김지현,금매달따면그때뿐이네~ㅜ건강했으면살수있으련지몰라도그돈갖고어찌살수있을까.좋은곳으로가세요,9개월 전
1128,  전서구,"국가 유공자도 힘들고, 금메달리스트들도 힘들고, 근처 나라만 봐도 대우 심각하네 ㅋㅋ 북한이랑 중국만 봐도 나라 영웅 되는데 우리나라는 박수 ㅋㅋ",1년 전
1129,  최해병,금메달로 받는 연금이 50만원밖에 안되는것도 말이 안되지만 그것을 적어도 이렇게 하반신이 마비되어 근로능력이 1도없는사람에게 소득으로 적용하는건 말이 안되지 않는가?이래도 맞춤형 복지인가? 국개들은 이런거 잘하라고 뽑아놨드만 지금 뭐하지?,13일 전
1130,  DoMA TaeKwonDo,운석을 정부는 …….,10일 전
1131,  책읽는과일장수,어처구니 없네요,1년 전
1132,  Zyany,물가 오르는만큼 연금도 올려줘야 하지 않나..,1년 전
1133,  드래곤,ㅋㅋㅋㅋㅋ 어이가없네금메달리스트면 국위선양 한건데 금메달연금 52만원때문에 생계급여를 못받는다? ㅋㅋㅋㅋ이무슨ㅋㅋㅋ.. 으이가없네금메달연금+생계급여+주거급여 다해서 110만원씩은 줘야하지 이게 많은게 아니라당연한건데 법 누가만들었음,6일 전
1134,  빛나아빠[TV],7년전 영상을 보게 되고.. 요즘 영상이라고 착각한건 정부의 미흡한 모습이 여전하다는걸 지적하고 있는게 아닐까...,3주 전
1135,  설화향,나라를 빛낸 스포츠 영웅이 조두순 보다 못한 존재인가요? 범죄자인 조두순은 120만원 받는데.. 스포츠 영웅이 52만원? 그리고 금메달로 받는 연금을 소득으로 잡다니...이게 우리나라 현실임?,13일 전(수정됨)
1136,  수달달달,국가는 왜 존재하는가.,3주 전
1137,  sole,"어머니 연로하셨을텐데 일 하신다해도 오래 못하셨을거고, 둘 수입해봤자 연금포함하고 얼마나 된다고 기초수급자 혜택을 못받지?연금이 그게 수입이냐 솔직히 ㅋㅋ메달따고 국위선양해준 사람인데 그건 제외시켜야지 그렇게 유도리가 없었다니?",1년 전
1138,  Charles Lee,참 재미있는 나라야 ..,1개월 전
1139,  맑은바다,교통사고 나면 죽어야되는 나라내,5일 전
1140,  보랑이,이게 대한민국이다,3주 전
1141,  장현영,하....,4일 전
1142,  이시래,공무원들정신차려라,1년 전
1143,  creambee피터펜의 그림 그리기,정치인들 제발 일좀 합시다....,9일 전
1144,  이제 이 채널은 제껍니다.,아니 1달에 뭔짓하면 52갖고 지낼수있음? 저거 지정한 놈 제정신이 아니네?,4일 전
1145,  트팩,그럼 49만원 버는사람은 생계지원금받고3만원 넘는다고 못받고 정책이 왜이러냐자격이되지만 수입초과 대상자들은차액지급으로 지급을 하던가 해야지공무원들 일안하냐,1년 전
1146,  넉가래,생각이 복잡해지네...,2주 전
1147,  콩떡이는 심심해,금메달 연금은 별도지그럼 금메달딴 혜택이 뭐지?기초생활수급이랑 뭔상관이라고 법 진짜 그지 같네,1년 전
1148,  이승환,메달리스트 연금 50....150도 아니고 50만....이게 뭔.... 그냥 공무원도 저거 넘게 나오는데. ..,1년 전
1149,  한아름,그걸 가지고 어떻게 사니~이 멍청한 복지야,1년 전
1150,  프로도나으리,이게 무슨 날벼락이람..,2주 전
1151,  예영,그보다 뉴스 6년전거ㄷㄷ,1년 전
1152,  수평에기,참 ....누구는 놀러가서 다치면 장례비 위로비 세금혜택 다 받는데 이거 맞냐,13일 전
1153,  İSİMSİZ REHBER,홀지노com all 실유저 방도많고 못하는놈들 많음ㅋㅋㅋㅋㅋ,2일 전
1154,  익스트림,복지개선좀 해라~국회의원들 모하는것들이냐,1년 전
1155,  PinkBanana,진짜 한국의 학점 이상한 법 욕나오게한다. 조두순같은 악날한 성폭행범도 한달에 120만원받고 잘쳐먹고 사는데 어째 정부는 이렇게 쓰레기법을 만들어놓냐????,1년 전
1156,  동그라미,문제다 문제여 이줘같은 복지법생계급여를받으려면다른수입은 절대안됨이줘같은 법으로 가장취약계층은 그냥 생계급여 1인기준 52만원으로 평생갇혀서살아야함,1년 전
1157,  제이르믄,이게 꼬리아임ㅋㅋ,1일 전
1158,  나는꿈이 있어요,메달 받은 수 만큼 +하도록 해야지 금메달3개에 동메달 2개 받으신 분이 한달에 52만 5천원이 말이되냐?그리고. 거기다가 세금떼고. 공무원보다 더 작은연금 받능게 말이되냐고,1개월 전
1159,  Jh J,3만원 덜주면 되는거 아잉교 ㅋㅋㅋ,1년 전
1160,  Đào không hạt,6년전에 돌아가셨구나,1년 전
1161,  야생골퍼,"일단 일단은, 오토바이 타지말자 진짜 한 순간에 골로간다",1년 전
1162,  킴찐,아니 52만원 연금포기하고 생계지원 받으면되잔아 살려면 어떻게든 못살았을까?  마음에 병이 더 무서운거지~*,1개월 전
1163,  M Swift,금메달연금. 월 오백은 줘야함,2주 전
1164,  ksp,난 2022년 물가로도 한달에 15만원도 안 쓰고 그럭저럭 사는데15년 물가로 50만원이 극심한 생활고인가,1개월 전
1165,  choi iron,법을 현실성있게 해야지,9일 전
1166,  한승우,안타깝네요.. 장애인을 위한 복지사각지대 꼼꼼한 배려가 필요해 보입니다,2주 전
1167,  ZERO,결국 국가가 죽였네..,1년 전
1168,  깔라만시,나라가 원망스럽다,1년 전
1169,  Fergusonミ,하...,9일 전
1170,  희수,이게 왜 지금뜨지 이런거 겪고도 범죄자에게 돈을 주고싶은가 이해안가네,13일 전
1171,  단백질집착러,최저임금은 쳐 올리면서 연금 꼬라지 보소 멀쩡한 넘들 일제대로 못하고 지 마음대로 사는것들 최저임금 아까운것들 천지인데 이런 사람 안도와주고 참 나라가....,1개월 전
1172,  YJ J,이게 나라냐  나라대표해서 나가서 딴건 빼고 계산해야지  이런 써글..  있는넘들은 잘도 처먹는데  겨우 3만원 차이로 못주는게 말이되나?,7개월 전
1173,  대한민국,대한민국 일반인도 먹고 살기 너무 어려운데... 장애인들은 진짜.,2주 전
1174,  샘터,대한민국이 복지국가로 갈 길은 아직도 멀고 멀다.복지에 세금을 쓸려하면 대한민국이 공산당이냐고 따져 묻는 포악한 인간들이 너무 많아..,7일 전
1175,  쿙초록,하....,9일 전
1176,  hn준,"법은 지키라고 만들어져 있는 겁니다. ""겨우 3만원 초과""라고 예외를 두면 법체계가 무너지고 상상할 수 없는 부작용이 뒤따르죠. 그럼 4만원 초과는?  '겨우'6만원 초과는? 안타까운 사연이지만 기자의 해석이 잘못 됨.",2주 전
1177,  혜진,조두순은 120 받는게 사실인가... 만약 3만원이 넘어서 못받는다면 120-52만=68만원비원이라도 해주지... 역차별이 넘친다...,1년 전
1178,  leeno的台韓夫妻生活,이와중에 대한민국이 챙기는 범죄자인권,1년 전
1179,  니게르,아.....,8일 전
1180,  KF-X [ Korean Fighter eXperimental ],정치인들은 수천억을 해ㅊ 먹고 양심없이 사는데... 이 세상이 왜 이러냐....  김건희는 왜 저런곳에는 봉사활동 안가냐?,2주 전(수정됨)
1181,  어렵다,진짜 나라 꼬라지 개판이네 관계자들 이거보고 진짜 반성들 좀 하세요 부끄럽지도 않으세요 ??,10일 전
1182,  위기의왕,ㅋㅋㅋㅋ강간범한테는 매달 지원금 다 퍼주면서 ㅋㅋㅋㅋㅋㅋ,2주 전
1183,  (a_a)_)_)_)_)_)_)_)_)_),고작 3만원...,1일 전
1184,  한수민,금메달땄으면. 더 줘하는거아닌가?미친 고물가 시대에 50만원대가. 뭐야...,2주 전
1185,  삐약이,에고ㅠ,13일 전
1186,  lllllllll,?생계 급여 기준이 50만원대라는게 더 최악,1년 전
1187,  표고,쓰레기 같은 세상 망해버리길,10개월 전
1188,  김수빈,7년전이나 지금이나 다른게 있을까?,2주 전
1189,  나요또르끼,전과자들 타먹는 수급자혜택 없애고 이런사람들한테 써라좀근디 7년이나 지난 뉴스가 왜...,2주 전
1190,  임나,법  바꼈는지  궁금해요  저두순도 ㅍ120만원인가  받는데 교통사고 금메달리스트 오십만원  장난하냐며~~~,1년 전
1191,  초록새,님들아 저때 2015년도잖아 ㅋㅋ,1년 전
1192,  풍선방울,진짜 이 나라는 씨x 장난하나.,1년 전
1193,  Virginie15,안!!전!!홀!!떰!!싸!!이!!트!! 가입주소 홀지노℃om,2일 전
1194,  깡총,말도안된다 말도안돼52만원으로 어케사노하반신마비면 아무것도 못하는데,1년 전
1195,  유재풍,역도게의. 큰별이 져군요 안타갑군요,8개월 전
1196,  서카니,국회의원 월급 줄이고 복지 혜택 늘리는게 좋을텐데,2주 전
1197,  음주총각,나라위상 올린 사람들은 뭐취급이고 놀다가 쳐죽은 애들은 몇억씩주고 이게 나라냐 에라이,2주 전
1198,  JUSIDA,하 18 이게 나라냐.,1년 전
1199,  벌떡,저거 일부러 49만원 안주고 53만원 준것임... 최저생계비 못 타게하려고 ㅋㅋㅋㅋ 다 계산들어간거.... 존나 양아치인거지.. 괜히 국민은 개돼지라는 말이 나온게아님..,1개월 전
1200,  byungjin park,연금은 50프로만 인정하던가 해야지 너무하네 금메달 연금이 52만원인것도 충격이네 국회의원은 한번만 해도 100만원이고 대통령은 월급 받던거 70프로 나온다며 이게 나라냐,11일 전
1201,  r godo,근데 금매달 연금이 100만원도 안됨??? 너무 적은거 아닌가.,4개월 전
1202,  호문룰루,말이되냐? 더 주는것도 아니고ㅋㅋㅋ,1년 전
1203,  Jung Kim,금메달...연금이 기초생활보장수급을받지않아도 될정도로 넉넉하든지넉넉지 않으면 두가지가 다 지급됬어야 하지 않나요 금메달에...대한 연금은 그의 노력의 댓가고나라를 빛낸 당연한 보상인데별도로 취급됬어야 하지않나요국가예산에서...얼마나 많은 돈이 허황된곳으로 빠져나가는것 생각하면 반드시 법을 고쳐서다시 조정되야 할일입니다...,12일 전(수정됨)
1204,  gfdgfd dfgdfgfd,포인트가 이상하네. 만약에 30만원이어서 받는다고쳐도 30만원은 도로 뺐어감.,12일 전
1205,  Song Wonseog,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ자알돌아간다,1년 전
1206,  캬캬봉곤쥬,헐......ㅡㅡ,3주 전
1207,  호루룰루루루호루,한달에 52만원가지고 살 수있다고 하는 정부가 미친거아니겠냐 ㅋㅋㅋㅋ국회의원들 재산 몰수하고 월 52만원으로 월급줘라~,12일 전
1208,  young,금메달 리스트를~~90년도 복지법은 엉터리였네~너무 안타깝게 혼자서 고독사로 죽었네~`나라를 얼마나 원망하고~갔을까??,6개월 전
1209,  aigo,금메달 연금이 52만원 밖에 안된다고요??? 아니 그럼 운동 선수 누가 할려고 하나...,2주 전
1210,  만파식적,비인기 운동은 하면 안되는거군요...,2주 전
1211,  Hwi Jun Huh,7년전? 어휴 이 기사가 지금 왜 렌덤으로 떳는지 모르지만.. 이름은 기억이 나는 듯한데....눈물이 나네요... 국가도 체육계도 동창도 친구도.... 아무도 그 아무도...인간이 서럽네요 저세상에서 어머니와 잘 계시는지...,9일 전
1212,  zp zero,뭐지 7년전 뉴스네,3주 전
1213,  작은 지혜,에라잇!!! 금메달 갖다 버려라~!!,3주 전
1214,  하이하이나느나,이게 세계에서 대한민국이라는 나라를 한번이라도 좋게 비춘 사람들에 대한 처우야? 진짜 개 역겹다 지금이나 옛날이나,2주 전
1215,  so joo,대한민국은 아프면 걍 죽어야 하는 나라입니다.,3주 전
1216,  아이마이미마인,조두순도 복지급여를 120만원 받는데. 내일이 아닌데도 홧병날 지경이다.,8일 전
1217,  ysi,한국이란 나라가 국가영웅을 얼마나 하찮게 생각하는지 보여주는구나 독립투사의 후손들 한국전쟁의 영웅들 국가가ㅠ존재하고 국가를 빛내주던 이들이 이런식으로 저물어가는게 너무 슬프다 정작 친일파 자손들과 친일파놈들은 정권잡고서 떵떵거리며 사는데 참... 쓰래기같다... 해외에서 참전한 분들에게 고마운걸 표현하는건 좋지만 밖에 신경쓰는만큼 안도 신경좀 써라,3주 전
1218,  YM K,김건희같은것들은 고개들고 잘 다니는데... 나라를 빛낸 영웅이 저렇게 쓸쓸히 가신게 너무 비참하다. 뭐 같은 세상이다 진짜.,2주 전
1219,  도나리,오토바이를 왜...,2주 전
1220,  kitaek Oh,조두순도 받는다는데.ㅠㅠ,1년 전
1221,  game123,1:26 아시안게임 2관왕 연금은 52만원조두순 부부 각종 급여 120만원,11일 전(수정됨)
1222,  김정호,연금 너무 짜다몇십년 바치기에는 너무 손해다,1년 전
1223,  Gerald Arsenault,결론은 매국노짓 해야 잘산다는게 정설 같아 보여서씁쓸하네여.....,6일 전
1224,  Aghsuwnz,52만원이 말이냐,1년 전
1225,  미요 하은,담당 누구냐? 이게 나라냐? 제대로 일좀하자 정의롭게,10일 전(수정됨)
1226,  뭐~지금까진말이죠,2015년도 영상이 왜 지금 뜬거임???  ㅡ.ㅡ,6개월 전
1227,  Pearl Ausay,댓글들 보니까 진짜 투표 잘해야겠다.. 감성에 젖어서 헌법까지 뜯어고칠 사람들 많네,2주 전
1228,  유진선,한국의현실을.보여주는구나.도둑놈들은.흥청망청.가난한자는.비참한게.선진국이라고.말하는.한국이다.이게나라인가.,13일 전
1229,  김재현,갑자기 알고리즘에 이게 뜨네...,3일 전
1230,  Martin.K.Conan K,"보이스피싱사기꾼, 코인사기꾼들은 잘 먹고 잘 사는데... 역시 한국은 선량한 사람들은 살기 힘든 나라다.",8일 전
1231,  박재현,이 영상이랑 관련 없는 건데 BTS는 군대 면제가 아니라 군대 연기를 해야 된다 군 면제를 해줘선 안된다,1년 전
1232,  kw k,여성부에 들어간 세금으로 저런 분들 한테 챙겨줘야 하는거 아닌가?,1년 전
1233,  Lemon Lazy,쓸데없는 금메달을 타셔가지구... 안타깝네요,2주 전(수정됨)
1234,  우라메시,난 또 올림픽메달인줄 ㅋㅋ,4개월 전
1235,  mira lee,금메달리스튼 돈도 없어 고독사해세금축내는 윗분들은 고작 .직무유기 압사사고 하나 못막고나가서 왕따에다가.말말자,11일 전(수정됨)
1236,  버하,연금을 포기하시지...,9일 전
1237,  김상호,.  혼자 하반신마비로 ... 생활한다는게 .. 어디가서 좋은 취급도 못받고 . 참... 쓸쓸하구나 ...,2주 전
1238,  Xcxv Cv,장애복지는 잘 진행됐던건가..;,2주 전
1239,  김붕붕2,아나운서 존잘 이런 아나운서가 많아져야되는데 빻은개저씨 예쁘고젊은여자조합 말고,1년 전
1240,  남극갈매기,소잃고 외양간,13일 전
1241,  #넌싸이코다,ㅋㅋㅋ 이런거볼떄마다 웃음만 나온다 그놈에 사각지내는  그냥 떠넘기는거 좋아하잖아 면(읍)사무소 > 보건소 > 시청 > 국민건강보험 > 면(읍)사무소  이렇게 다시 돌아오잖아 좀 사각지대라는말 하지말아줄래 ??? 개 역겹거든 ....  부모님 두분다 편찮은신데... 지원금 단1원도 못받는거 생각하면  아직도 열받는다 ...니들이 하라는대로 다하고   몸생각안하고 열심히 풀잔업해서 돈벌었는데   돈 많이 버시잖아요????  그래서 지원 못해드려요  그래 좋아  지원받기 위해  잔업안했더니   지금 지원대상자가 많아서 못받을수도 있어요  대기자순에 넣어드릴게요.  대체 뭐냐 ?????,5일 전(수정됨)
1242,  Mo39631,이게 나라냐?,1년 전
1243,  Shi Ah Lee,뭐 이런 개같은 현실이 다 있을까.  미친 동남아 이민자들 지원말고 어려운 우리 국민을 지원해줘라!!!! 금메달 땄으면 생계지원 못받냐??? 더군다나 하반신 마비면 할수있는 일이 거의없고 오히려 옆에서 도움받아야 하는데???,12일 전
1244,  톱니바퀴,이게 나라냐??,7일 전
1245,  bmw bmw,복지 예산 그렇게 처붓는데 집행은 못하고 수입지출 제로는 떨어야 돼고 그럼? 연말에 답나오지?ㅋㅋ 이게 선별 복지의 폐단이다,1년 전
1246,  국밥,나라수준 진짜 극혐이다,11일 전
1247,  남폼생폼사,바꿔야한다,1년 전
1248,  라스트갓뎀맨,옆집가서 김치에 바이라도 달라하지..,8개월 전
1249,  ƏZİZ ABIŞOV,역시 홀ㅋㅋ덤이 주식보다 재밌다ㅋㅋ 홀지노cOm 빨리왕 같이혀자,2일 전
1250,  헤으응,참 나라 꼬라지 잘도 돌아간다~~그래그래 막장으로 가자 대한민국,1년 전
1251,  Jones Shin,한국 종특 : 죽고나서 안타까워한다. 살아있는 동안에는 그렇게 모질게 대하구선 ... 애당초 아무도 신경 안쓰잖아? 뭔 .....,2주 전
1252,  아니야 응,이게 나라냐?,1년 전
1253,  가쉽영어 Gossip English kr,아직도 경쟁이 이 나라의 하나 밖에 없는 자원인 인재를 키우는 길이라 믿는가?,10일 전
1254,  남형규,3만원이머라고ㄷㄷㄷ,2주 전
1255,  심종수,혈기왕성한데뭘해도할껀데,10개월 전
1256,  이영희,대한민국 왜이런노 나라 빛낸 사람   대우가 이렇게 밖에 못하나 쓰발 욕 나온다  나라 망처 먹으려는 것들에게는 잘처먹고 큰소리 치고 살게두고,1년 전
1257,  한숨만,이게 너무 불합리하다고,8개월 전
1258,  미미시스터즈,이 뉴스 뜨고 7년이 지났다 ㅋㅋ 과연 기존 문제는 해결 됬을까? 퍽이나 ㅋㅋㅋㅋㅋㅋ,4주 전
1259,  로그인월드,"국가를 대표해서 나가는 것이 국가대표라고 하는 뜻입니다.국가대표 하지 마세요! 국가는 여러분의 개인 또는 복지에 책임을 지지 않습니다.국민 여러분의 세금에 관심이 있지, 복지에 관심이 없습니다.즉 받을 돈에 관심은 있으나 국민에게 줄 돈은 법의 사각지대에 의해 관행되기에 관심이 없습니다(죽든말든)",11일 전(수정됨)
1260,  Sue,사회적 살인아닌가?,5일 전
1261,  ᄊᄇᄅ,금메달리스트가 피나는 노력을 해서 연금타는데 생계급여하고 똑같이 대우? 졋같은 나라네,1일 전
1262,  인내심의한계를경험중,너무 유도리가 없다,1년 전
1263,  George,메달연금 52만원 기초생활수급비 49만원 둘중에 고르라면 뭘 고를건데?,2주 전
1264,  ᄋᄋ,항상 사람이 죽어야 그제서야 부랴부랴 정책짜는 무관심한 나라.,2주 전
1265,  응애 나 아기 강아지,국위선양 하는 사람들 방치하고 개차반 다하는 나라가 대한민국이잖아 ㅋㅋ 대표적인게 군인?,1년 전
1266,  대물,자식들 운동 시키면 안돼금메달 따도 저지라ㄹ 인데,1개월 전
1267,  최불용,....하,7일 전(수정됨)
1268,  TOP 1 MOVİES CLİPS,20분놀고 40벌어감 이게 게임이쥐~ ️홀지️노C️oM️,2일 전
1269,  Jason,조선에서 애국하면 이렇게 됨,9일 전
1270,  Soljung Kim,역도계에서 전혀 관심이 없었구나. 금메달을 딴 선수였는데 그렇게 무심하게 관리를 하나. 역도계는 정부의 지원도 받고 회원들에게 회비 거두어 어디다 쓰길래 이런일이 생기나. 정부 지원 끊어야 한다.,9일 전(수정됨)
1271,  뚜진뚜,하 문제있다,9일 전
1272,  강민정,삼가고인의 명복을 빕니다. 이런거보면 참안타깝죠...?,1년 전
1273,  트레제게,나라가 개판이다 개판이야~,12일 전
1274,  April,뎃글들 보니 ㅋㅋㅋㅋ 국운이 다해가는건 맞는거 같다 ㅋㅋ,3주 전
1275,  소윤성,하 다들 너무 감정적 번드르한 얘기와 저급한 댓글에 빡친다 팩트는 현실이다 팩트는 현실이라고 중산층아닌 환경과 또 가족과 몸을 잃고 어떻게 뭘할수 있는데 국가를 욕한다고 변화  할수 있는게 아니라고중요 한건 불우의 사고뿐안 아니라 일반서민으로서  고령화사회 나이먹어서 돈벌 육체를 잃고 경험할 우리의 일들이다그 늙음에 죽음의 가치는 더욱더 빛을 바랄것이고 .....탓하지 말고 건강 챙기고 행복하게 하루 하루 살고 돈 개미처럼 벌어라,5일 전
1276,  다름,원래 대한민국법이 그렇지,3주 전
1277,  stive jeong,에휴 ㅜ.ㅜ,2주 전
1278,  담진,노동이 불가능한 장애인 1인이 52만원으로 한달을 어떻게 살수있을까.,2주 전
1279,  mcmk michael Kim,허무하네,13일 전
1280,  홍창현,200억 기부에 240억 세금 때리는 나란데 말해 모하냐,1년 전
1281,  weat S,아니 오히려 금메달 연금을 없앨 생각을 해야지 언제까지 엘리트 체육을 할거야 그럼 미래로 갈수록 더 퍼주란말인가 나라 발전에는 솔직히 하등도움안되는데,2주 전
1282,  capm tr,이것이 헬조선 클라스다,1년 전
1283,  두부,에휴 이게 나라냐,3주 전
1284,  ㅇㅇㅇ,저러면서 조두순한테는 120만원씩 준다는게 이해가안가요,8개월 전
1285,  솜소미,한국은 아직도 멀고도 멀었다 ㅡㅡ 거지같은 정책 삼가 고인의 명복을 빕니다,10일 전
1286,  그레고르,52만원 겨우?,1년 전
1287,  범필,이게나라냐,1년 전
1288,  aaw fd,이러니깐 애 낳기 싫어서 인구 수 쭉쭉 떨어지지~ ㅋㅋㅋㅋㅋㅋㅋㅋ,2주 전
1289,  장진영,한국은 7년 전에도 똑같았구나 ㅋㅋ,10일 전
1290,  light yagami,근데 난 운동선수들한테 세금으로 연금주는건 지금도 그냥 이해가 안됨ㅋㅋㅋㅋ,11일 전
1291,  Doctor An,이게 나라냐?,2주 전
1292,  정성현,이레서 나라를 위해 희생할 필요가 없습니다,2주 전
1293,  Qaz Plm,국개으원들은 니들 자식 퇴직금 50억 챙겨줄 궁리만 하지 말고 이런것도 좀 신경써봐라. 아 근데 전쟁나면 니들이 자식에게 해준 영주권 시민권 국가로 토낄꺼라고? 결국 니들이 승리자네...,3주 전
1294,  뭣이중헌디,국멍 들아  일좀하즈아~~,1년 전
1295,  ze yu,금메달리스트가 아동성범죄자의 절반수준 복지도 못받는 나라가 있다?! 뿌슝빠슝,3주 전
1296,  박철우,하..오원춘 한테는 엄청주더만미친,11일 전
1297,  남여사,나라가 잘못됐지!~~ 엉뚱한놈들이 잘쳐먹는 세상~,9일 전
1298,  최옥자,금메달이 뭐라고,1년 전
1299,  일리,52만원갖고 생활이되냐,5일 전
1300,  Life is Egg,우리나라 영웅에게 세금 써야지뭔놈의 코인으로 파산한 도박쟁이들 구원 해주는다는 말이 왜 나오니 가관이다,12일 전(수정됨)
1301,  kknd2 kknd,금메달따면 먹여주고 재워줘야되냐? 애초에 외국은 생활체육인이 올림픽 많이 나온다. 아무것도 없는나라일때나 자랑할게 없어서 메달 하나 딸려고 난리지.,1년 전
1302,  a a,너무하네,3일 전
