,아이디,댓글 내용,댓글 시간
447,  SY SHIN,목을 풀다보니 오른쪽 어깨가 왼쪽보다 더 뭉쳐있는 걸 느꼈을 때는 어떻게 하면 좋을까요? 그 부분만 반복해서 계속 해주면 될까요? 늘 잘보고있습니다 감사합니다,2년 전
448,  Young Coreana,감사합니다 :),2년 전
449,  펜실베니안케이,거북목 치료용으로 이 영상 많이보는데 정말 저는 효과를 봅니다. 자다가 손이 저릴 정도로 심했는데 지금은 저녁되면 좀 뻐근해서 자기전에 꼭 하고 자요.,2년 전
450,  이건영,매일요가 하다가  한달반전애 큰수술을 해서  요가를 못했어요.....온몸이 굳어가는걸 느끼면서 겨우겨우 6주를 참고 오늘 다시 요가소년과함께 요가시작했네요......요가소년 최고네요...너무 션하고 옴몸이 풀리는듯해요...감사합니다.,3년 전
451,  바닐라라떼,목소리에 긴장이풀리고요가로 몸에 긴장이풀리네요.감사합니다 ~,2년 전
452,  황영자,우연히알고들어왔는데 뻐근했던 어께가풀리고나니편안하내요감사합니다,1년 전
453,  도끼,감사합니다~^^,3년 전
454,  Ellen Kim,안녕하세요 저는 목이랑 어깨가 자주 결리는 편이라  올려주시는 영상들 중 이 영상을 가장 좋아하고 자주따라하게되는 것 같아요! 유익한 영상감사합니다궁금한 점이 있는데 요가는 꼭 비교적 평평하고 딱딱한 매트리스에서 해야하나요? 푹신한 침대 매트리스에서 해도 문제가 되지 않는는지 궁금합니다.,2년 전
455,  Search Song찾던가요,감사합니다~^^,1년 전
456,  k k,아침에 일어나면 몸이 뻐근한데 영상보고 요가하고나면 개운해져 기분이 너무 좋습니다^^ 감사합니다^^질문이 있는데요. 육아 하느라 아이를 많이 안아요. 왼쪽으로만 안게되어서 왼쪽손목 허리 어깨 엉덩이 너무 아파서 어쩔때는 움직일 수 없어 잠시 멈춰서 서있기도해요. 어떤운동을 어떻게 해야할 지 모르겠어요. 선생님 영상 중 추천 혹은 어드바이스 있으면 부탁드려요. 좋은영상 감사합니다^^,2년 전
457,  Aline Young,"안녕하세요,저는 바이올린을 수년해오다보니어깨와 목근육이 잘 풀리지 않을때가 많았는데요, 더 잘~~ 풀릴수있도록더 깊은 목과어깨근육 푸는 요가가 더 필요하답니다. 꼭 부탁합니다.미국에사는 교민입니다.항상 고맙습니다  ",1년 전
458,  HA Lee,감사합니다:),3년 전
459,  쿨피스온더락,저의 응급처치 영상이에요...늘 너무 감사드립니다,9개월 전
460,  homerunking ksg,(질문)선생님 오른팔 등뒤로 해서 손등 견갑골 사이에 넣으면 왼쪽할때랑 다르게 어깨가 당기고 손이 덜 올라가는데 어떻게 하면 좋아질까요?,3년 전
461,  에리카tv,속도와 목소리 넘 좋아요♡,7개월 전
462,  karen ASMR,목소리너무좋으시네요 좋은컨텐츠를 무료로 해주시니 너무좋아요!,2년 전
463,  박아로아,한번 따라서 해 봤는데 효과 최고 최고입니다. 매일 아침마다  따라서 할거여요.  병원 안가도   될듯..  넘 감사드립니다.,3년 전
464,  조경희,1년여전부터 어깨통증이 심해 요가수련중이나 요즘 코로나19로 집콕하던 중 딸이 이탈리아여행중 알게 된 분이 요가소년으로 매일 수련한다고 추천해 저도 매일 1일1요가하고 있는데 몸과 맘이 가벼워짐을 느낍니다. 감사합니다,2년 전
465,  mini sunshine,3일차 완료 ! 감사합니다,2년 전
466,  아은 AEUN,골반풀어주는 영상이랑 같이 했더니 온몸이 시원해요 제가 햄스트링이 짧아서 앉아서 두다리펴는 자세에 허리가 곧게 안펴지는데 도움되는 자세가 있을까요?,1년 전
467,  정성용,너무 좋습니다,10개월 전
468,  김용술,안녕하세요 요가소년님! 며느리 추천으로 뵈었는데요많이 도움이 됩니다매일 뵙겠습니다 고맙습니다 ^^,2년 전
469,  김예은,"좋은 영상 감사합니다 덕분에 편안하고 상쾌하게 아침을 시작하고 있습니다목운동에서 반원을 그릴때, 오른쪽 목근육과 오른쪽 뒤 목 근육에만 통증이 있습니다. 매일 오른쪽 목만 아프기도 한데... 매일 오른쪽으로 누워 자는 자세와 관련이 있을까요?ㅠㅠ",2년 전
470,  정혜진,어깨가 아파서 잠을 설치다 요가하고 다시 자려구요. 감사합니다.,1년 전
471,  Yesol R,최고예요 요가소년 ㅠㅠ,2년 전
472,  사랑마음,아침 수련 감사합니다,1년 전
473,  복작북작,어디 몸이 안 좋을때마다 찾게 되는 요가소년입니다. 몸이 풀려요.,3년 전
474,  지은,진짜 너무 시원해요!! 궁금한게 테이블자세 하면서 손목에 힘을주면 손목 안쪽 인대? 부분이 너무 당겨서 조금 아픈데 괜찮은걸까요???,1년 전
475,  bli,이전에는 악바리로 엄청 기를 쓰고 했는데 힘빼고 그냥 따라한다고 생각하니까 쪼금 더 이해가 올라가는 거 같아요,3년 전
476,  theo,늘 보고따라하고있는데 너무좋습니다,1년 전
477,  봄키,"요 며칠 어깨통증으로 밤마다 앓았는데, 재활치료 받고가는 기분입니다.안하던 운동한다고 링피트로 근력운동 조져놓고 쿨링다운도 안했더니 더 뭉칭거같아요.. 재활맛집bb",2년 전
478,  juhee park,따라하기 편해요~,1년 전
479,  백진형,안녕하세요. 처음 댓글을 다네요. 아직 몇 개 안 해 봤지만 할 때마다 쉽고 천천히 따라할 수 있어서 좋습니다. 저같은 초보한테 적당한 속도인 거 같아요. 궁금한 것은 이렇게 하나 다 하면 마지막 끝에는 안심 자세나 송장 자세를 하는데 그 뒤에 다른 거 하고 싶을 때는 어떻게 하나요? 송장 자세나 안심 자세 다 하고 다른 거 바로 해도 되나요? 답변 부탁드릴게요 ^^,2년 전
480,  따듯한말 한잔,스트레스 받으면 어깨가 뭉치고 결려서 고생 많이 했는데 이거하고 나서 어깨결리고 뭉치는게 사라졌습니다.원인은 항상 어깨에 긴장이 심해서인거 같아요. 지금 어깨 긴장을 많이 안 받아서 너무 편해요. 감사합니다.,3년 전
481,  best jolie,감사합니다,1년 전
482,  Hyeyul,목소리가 너무 듣기 좋고 집중이 잘 되네요,2년 전
483,  Dragonrain Park,시원하니 간단하게 했어욧. 좋아요. 나마스테!!!,1년 전
484,  hwaaaaaaa,손목이 안좋은 편인데 손목에 무리가 가는 자세는 어떻게 해야하나요ㅠㅠ 처음부터 끝까지 따라했는데 너무 좋아서 계속 하고싶어요ㅜ 손목에 너무 압박이 가는 자세는 조금 스킵했는데 혹시 방법이 있다면 알려주세요~!,2년 전
485,  유승유의 어복이 채널,잘 시청했습니다.잘 따라해보고 있습니다.감사합니다.,1개월 전
486,  김다영,싫어요 누르는 사람 대체 뭐지 ..... 따라하니 너무 시원해요 ㅜㅜ 감사합니다,2년 전
487,  김규호,어제 처음 이 영상으로 수련했습니다.요가는 어제가 처음이었습니다.그런데 오늘 온몸이뻐근함을 느꼈습니다.특히 목덜미 부분과 허리부분의 통증이 심했습니다.,2년 전
488,  Woojin Chung,허리 수련 후 목과 어깨도 이어서 했어요.Namaste.,2년 전
489,  LyricalManic,정말 보살님이라고밖에 ㅜㅜ 감사합니다 감사해요 이렇게 즉각적으로 시원해진 요가 시퀀스 오랜만이에요ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,2년 전
490,  암거나튭,"요가소년님 감사합니다..덕분에 꾸준히 요가를 따라해 볼 마음이 생겼습니다.. 해보면서 궁금한 게 생겼는데요, 저의 체형이 선생님과 달라서 그런지 자세가 똑같이 안나옵니다 ㅠ 예를 들어 테이블자세가 평평하게 안된다든지 편안히 앉았을 때 양 팔이 펴지지 않는다든지...어떻게 해야 할까요?",3년 전
491,  dear blue,정말 좋아요,1년 전
492,  이가영,수험생인데 일자목이 심해요오늘부터 매일매일 꾸준히 도전!!!!!!!,2년 전
493,  날,수련완료️,2년 전
494,  Kelly Lee,목소리 정말 좋으세요 목 어깨 왼쪽 팔 이 져려서 따라 해봤는데 정말 좋아요감사힙니다 열심히 따라 해볼게요,1년 전
495,  오미소,평생 함께 하고싶어용~건강하세용~~♡♡♡,3년 전
496,  Sharon Lee,선생님 좋은 영상 감사합니다 ^^ 바닥에 앉아있을 때에는   알려 주신대로 바로 앉을 수 있을 것 같은데!! 의자에서의 바른 자세도 궁금합니다!!의자에 앉을 때에는 어떤 자세가 좋을까요?^^,2년 전
497,  몽룡아산책가자,시나브로 켜켜이 수련 시간 쌓아가면 내면도 그만큼 단단해지겠죠? 숨돌릴틈없는 하루였으나 17분 시퀀스로 스스로에게 하루 마감을 알립니다. 나를 둘러싼 환경에 감사의 마음이 생겨요. 감사합니다. 나마스떼 (2월 습관 챌린지 2/3 완료),2년 전(수정됨)
498,  GC,오른쪽 목뒤 어깨 날개 엘보 손목까지 아파서 한의원갈려고 했는데 이거 하고 한방에 나았어요 대박,1년 전
499,  토리파워,목이 시원하네요!!! ^^  일자목이나 거북목도  이 요가동작으로 관리해 주어도 괜찮나요?~ :),2년 전
500,  여행하는 낭만부부,헉..... 뭐지뭐지.... 뭘해도 딱딱히 그대로던 목이.... 이 영상 따라하고 나니깐 몰랑몰랑해졌어요 ,3년 전
501,  김윤정,늘  오른쪽 경추와 날개뼈쪽이불편한지 몇개월 되었습니다오래전  요가소년님 영상 생각나서 따라 해보았습니다선생님 말씀처럼 안좋은자세로 앉아서 작업하는제가 문제인데안고쳐지네요한번으로 완전 많은 가벼움과통증이 완화 되었습니다잠자리 들기전아침 기상  후에 열심히꾸준히 해볼께요선생님의 건행을 바랍니다고맙습니다,1년 전
502,  Passion Fighter,21.04.08 목 05:30오늘은 아침에 배가 아파서ㅎ이 영상으로 대체 했네요목이 시원합니다!감사합니다 나마스테~,1년 전
503,  loveuforever,감사합니다^^,3년 전
504,  sun hee kim,오늘 출근하여 하루종일 목과 얼굴의 열감이 심해 검색해보니 현대인 거북목이 순환장애를 일으켜  상부에 열이 정체되도록하는 원인이 될 수도있다는 내용을 보고 요가소년 따라가기로 했습니다. 15분 스트레칭이 이렇게 시원할 줄 몰랐어요. 목과 얼굴의 체온이 한결 내려간 것 같아요. 홍조 예방 요가 잘배웠습니다. ㅎㅎ,2년 전
505,  Lala La,감사합니다  요가소년님,2년 전
506,  달리,"수련을 쉬었더니, 상체 앞면을 펴는게 어렵네요ㅠㅠ 날개뼈를 모아주면서 아래쪽으로 내려주는 게 맞나요? 그리고  복부에 힘은 어떻게 줘야 하는지 알려주세요~~",2년 전
507,  오한순,"목디스크, 허리디스크, 골반 통증, 무릅 통증으로 이틀에 한번씩 물리치료 받고 약고 무통주사 맞다가 모두 그만두고 요가로 전환하니 한결 몸도 가볍고 어깨가  아파서 잠도 못잤는데요가가 정말 좋은 운동이라는것을 알았습니다좀더 일찍시작하지 못하고 고생한게 속상하지만지금이라도 요가를 하게 되어 감사합니다",1년 전
508,  리가,구독하는 몇 개 안되는 채널 중 하나입니다! 운동안가는 날은 요가소년으로 힐링하고 있어요. 힐링이아니라 고문일 때도 있지만 ㅎㅎㅎ그런데 선생님 테이블 자세에서 한 손을 앞으로 뻗는 동작처럼 한 손으로 몸을 지탱할 때 팔목부분이 좀 많이 아플 때가 있어 동작을 일찍 끝내는 경우가 있습니다. 팔쪽 근육이 부족해서 그런걸까요?,3년 전
509,  디오니,마지막 목으로 반 원 그릴 때 승모근이랑 이어진 목의 사선 뒤쪽이 시큰거리듯 뻐근하네요 근육이 꽤 뭉쳤었나봐요. 오늘도 감사합니다 나마스테.,2년 전
510,  hoho Ya,자주 요동작하고있어요 넘 시원,2년 전
511,  박영숙,요가 센터에 가서 하는 것보다 훨씬 좋은 것 같습니다. 증상별로 만들어주셔서 하고 싶은 의욕이 생기는데 큰 도움이 되는 것 같아요. 표정을 좀더 부드럽게 미소를 띄고 하신다면 저희 문하생들고 그렇게 하는데 좋을 것 같습니다.,2년 전
512,  열심히살자,너무좋아요,2개월 전
513,  장씨의 일기,거북목이 너무 심해서ㅜ 집중이 잘 안됐는데 함 꾸준히 해봐야겠어요!!!기록 남깁니당10.11.월.o10.14.목.o10.15.금.o10.21.목.o10.22.금.o10.29.금.o11.6.토.o,1년 전(수정됨)
514,  JY Yang,어깨랑 목이랑 너무 가벼워 졌어요. 감사해요!,2년 전
515,  Jasmine J,너무도움이되네요!,2년 전
516,  맷데이먼,제가 방사선으로 목이 나무토막처럼 굳어서 힘들었는데 매일 보면서 할께요,2년 전
517,  박채민,와 미쳤나봐요 완전 시원해요 세상에,2년 전
518,  은은,,3년 전
519,  더센스,목쪽 승모근등 도움받을까 따라해보았어요 음성이 넘 편안하셔서 끝까지 집중되었어요감사합니다,1년 전
520,  극한싱글,어깨 날깨 통증... 오늘도 따라했어요~,2년 전
521,  H Bach,9:10 너무 시원해요!!!! 혹시 이 자세 이름 알 수 있을까요?,2년 전
522,  AYOUNG D’VLOG,thank you for sharing️,1년 전
523,  2022,엉ㅇ엉 너무 감사해요 ㅠㅠㅠㅠ,2년 전
524,  조윤정,목이랑 어깨가 시원하게 풀린 것 같아요! 감사합니다~ 목으로 반원 그릴 때 목에서 뼈 갈리는 소리가 나는데 어떻게 해야 할까요?ㅠㅠ,2년 전
525,  유혜영,감사합니다!,2년 전
526,  짹짹이,안녕하세요? 요가소년님! 제가 영상보고 따라하다가 허리에 척추부분에서 전기오르는 느김으로 찌릿해서 놀랐는데요ㅠ 제가 일자척추와 거북목판정을 받았는데 다시 자연스러운 척추모양으로 돌아오려면 어떻게 해야할까요~? 어떤 수련이 좋을까요~??,2년 전
527,  반가워악어야,왼쪽 귀 뒤에 통증이 심해서 이걸 시작해봤어요! 왼쪽 어깨와 목 전체적으로 으드득거리는 소리도 심하고 해서 ㅠㅠ 하루 해도 시원하네요 하다보면 나아지겠죠!? 감사합니다.,2년 전
528,  Yoon Yoon,따라만했는데 어깨가 시원하네요,1년 전
529,  * Moon,동영상 잘보고 있습니다. 뒷목과 머리부분의 통증이 심해서 그 부위 관련 요가만 하루 1시간 30분 정도 2회에 나누어 하고 있습니다. 3일차인데 요가를 하면 목 아래부분까지는 부드럽게 풀어지는 느낌이 드는데 목 윗부분으로는 풀어지질 않아요. 턱으로 반원그리기를 하면 오른쪽 뒷목부분의 통증이 특히 심합니다. 아파요. 꾸준히 목 관련 요가를 하면 풀어질수 있을까요? 아니면 다른 전신관련 요가를 병행하는것이 좋을까요?,1년 전
530,  DORI,오늘도감사합니다^^,3년 전
531,  Marie _,좋은 영상 감사합니다~! 원래 좀 아팠던 사람은 요가 동작 하고 나서 처음엔 더 아플수도 있는거죠? 꾸준히 하다보면 나아지겠죠?ㅠ,2년 전
532,  진진자라,"안녕하세요, 요가소년님. 항상 영상 잘 보고 도움 받고 있습니다. 저는 위장이 안좋아서 소화에 도움 되는 요가를 자주 하고 있어요. 다름이 아니라, 친구가 목 디스크로 굉장히 고생하고 있는데 요가소년님 영상을 추천해도 될지 걱정이 돼서 여쭤보게 되었습니다. 저는 디스크가 없어 요가소년님의 영상으로 큰 도움을 받고 있는데, 혹시 디스크가 있는 사람에게 무리가 될지 잘 모르겠어서요. 목 디스크가 있는 사람은 요가소년님 영상을 따라할 때 주의할 점이 있을까요?오래 전 영상이지만 혹시 보실까 해서 댓글 남겨봅니다. 항상 큰 도움 받고 있습니다. 감사합니다.",1년 전
533,  Sanghee,목이 한것 편해졌습니다~ <3,2년 전
534,  Hyun Noe,소년님 영상이 참 도움되었습니다. 코로나 사태 이후 집에 있는시간이 부쩍늘면서 허리가 아파왔습니다.디스크인줄알고 영상찍어봤는데 특별히 나오는게 없고 엉덩이 부근위쪽이 우둑우둑 뭉치면서 허리통증이 등까지 퍼지는데 물리치료사님은 스트레칭 꾸준히 하라고하고...ㅠㅠ어떻게 허리통증과 등통증을 잡아냐 할지 모르겠네요 ㅠㅠ,2년 전
535,  꾬딩,오늘도 감사합니다 ^^,3년 전
536,  happy  day,목디스크 환자인데시술해도 직업때문에 계속 증상이 반복되었습니다지금은 정말 많이 개선되었습니다바빠도 2틀에 한번이라도 꼭합니다감사드립니다,1년 전
537,  Daily brewer,항상 아침에 영상보며 하나씩 하고 있습니다. 감사합니다 ㅎㅎ 이번 요가에서는 영웅자세를 취하면 발목이 너무 아픈데 ㅜ 혹시 처음엔 원래 그럴 수도 있나요?,1년 전
538,  sangin,감사합니다 거북목 너무 심하고 어깨통증도 심해서 따라해봤는데 한결 편안해 진 듯 합니다...하면서 너무 아파서 비명소리가 절로나오더군요...아픈만큼 시원함도 두배인거같아요,3년 전(수정됨)
539,  hye j,"대애박 ,, 내일 발표가 목어깨 긴장돼 잇었는데 왼쪽 어깨 뭉침이 다 풀렸어요 감사합니다. 나마스떼",1년 전
540,  신종규,감사합니다!,1년 전
541,  정지은,와우.. 목이 안돌아가네요ㅠㅠ 매일 해야겠다ㅠㅠ,2년 전
542,  cindy min,이렇게 쉬운 동영상 따라 할때는 못 느꼈는데요.  어려운 동영상 따라하다보니 음악이 없으니까 좀 어렵게 느껴 지더라구요.  코로나 땜에 gym에 못가니 좀 고난이도 영상도 따라 해봤거든요.감사합니다....,2년 전
543,  yoymoonstar,최고!!!,3년 전
544,  김경민,뻐근할땐 이 수업이 참 좋습니다 ㅋㅋ 오늘도 나마스떼,2년 전
545,  정윤순,안녕하세요! 질문좀드릴게요ㅎㅎ테이블자세에서 손목이 90도로 꺾여있다보니 오른손목에 유독 통증이있는데 통증을 느끼면서 풀어주는게 좋은걸까요 아니면 자제할까요..? 영상잘보고있습니다^^,2년 전
546,  이지영,"회사에서 오랜시간 앉아서 모니터를 보거나, 오랜시간 공부로 인해서 목이 아프더니 이제는 팔이 저려오기 시작하더라구요;-; 목디스크 초기라는 걸 알았기에 이 시퀀스로 자주 풀어 줍니다:-) 목을 반원을 돌릴때 아프지만 천천히 하려고 노력하고 이 시퀀스를 따라하고 나면 손 팔저림이 나아집니다. 올바른 자세와 목과 어깨 팔이 더 가벼워 지길 바라면서 오늘 아침도 함께 했네요️ 정말 정말 감사합니다 다른 시퀀스도 정말 많은 도움이 됩니다",6개월 전
547,  dan yi,항산 뻐근한 느낌의 목디스크때문에 따라해 봤는데...시원한 느낌이 좋습니다지속해서 따라해 보겠습니다,3년 전
548,  산소,공황장애로 인해서 뒷목이 항상 긴장상태여서 아무리 좋은 베개에 누워도 뒷목이 항상 굳어있고 아픈데 공황장애로 인한 긴장된 목근육 통증 완화에도 이영상이 좋을까요 ? 아니면 다른 추천영상이 있다면 알려주시면 감사하겠습니다. !,1년 전
549,  kh k,와웅.30일챌린지중에해봤어요.6월14일.너무시원해요♡,2년 전
550,  정용기,"어깨가 아프기 시작한게 근10년 정도되는것 같습니다. 그래도 생활하는데 큰 지장이 없어서 그냥 지냈는데, 최근 헬스를 하면서 문제가 큰 것을 알았습니다. 무게를 들지도 못하고 조금만운동해도 어깨가 아파서 결국 도스, 정형외과를 디녔지만 소용없었습니다. 헬스 트레이너도 고치려고 했으나 안되었는데 이 요가를 꾸준히 5개월 정도했는데 거의 80%  나은것 같아요. 정말 감사합니다.  꾸벅!",1년 전
551,  정봄빛,안녕하세요.잘보고 따라했습니다.저는 오른쪽 어깨가  회전근개 염증이라고 ㅂ정형외과 한의원치료를 반년넘계 했는데도 차도가 없어서 고생중입니다.이영상 계속하면 효과가 있음 좋겠습니다.아프기전에는 양손이 등뒤에서 만났는데~~~,2년 전
552,  HAERAN OH,오십견에 도움이되네요. 감사합니다 !,2년 전
553,  Jack Sung,이제 첫걸음 뗍니다. 공부하고 늦게 들어오는데요. 자기 전에 한 두개 영상 따라하면서 꾸준하게 해보겠습니다. 나마스떼!,2년 전
554,  UK LEE,코로나로 요가 못나가면서 목디스크가 더 안좋아져서 웬만한 요가는 함부로 하면 더 아파지곤 합니다. 그런데 이 영상이 허리가 안플땐 제게 특효약이 되네요. 감사한 마음에 처음으로 글 남깁니다. 고맙습니다.,1년 전
555,  Dorami,수련보다는 대나무 숲 같은 곳에서 짧은 여행하고 온 느낌ㅎ 넘 좋아요,2년 전
556,  celeste,이 시퀀스 체할때도 효과있네요. 감사합니다,2년 전
557,  엉수의테이블,매일 수련하기 도전!!,2년 전(수정됨)
558,  Joy Shin,컴퓨터나 스마트폰으로 작업하는 일이많아 일자목으로 고통이 너무 심했는데 밤마다 이거하니 두통도 좀 사라지고 통증도 사라지는거같아서 꾸준히 하려고요!,2년 전
559,  짱동그리,전 일자목에 후두신경통으로 몇개월동안 고생하고있어요 도수치료 신경주사 효과 1도  없어서 요가소년님 영상보며 요가로 치료를 시작해보고자 합니다  도움이.되겠지요.ㅜ ㅜ하고나니.시원하고 기분상쾌해집니다영상 감사합니다^^,1년 전(수정됨)
560,  Jin,오래 서있는 일을 하고 있습니다. 서있는 동안 어깨도 뭉치고 허리도 아파서 요가소년님 채널에서 계속 몸 풀어주고 있어요.근데 제 어깨와 목이 너무 굳어져있었나봅니다ㅜㅜ 우드득 소리가 나네ㅠㅠㅋㅋㅋ 다 하고 나면 마음도 편안해지고 몸도 개운해져요 항상 좋은 영상 감사합니다 :),2년 전
561,  권태현,ㅎㅎ 오늘 아침에도 왔어요 힘받고 갑니닷!,1년 전
562,  조진명,구기운동하다 팔이아파 엘보려니 침맞고 쉬기만 했더니 통증은 줄었는데 오십견인듯 열중쉬엇이 안되고 오른팔이 다 위로 못올릴만큼 굳었습니다. 어떤 영상 요가가 좋을지 추천 부탁드립니다 매일 꾸준히 해보려 합니다.,2년 전
563,  나도 할 수 있다.,운동잘했습니다.^^,1년 전
564,  Sarah,편안한 영상 감사해요. 목소리가 참 좋아서 운동하면서 명상도 같이 하는 것 같아요 ㅎㅎ 질문이 있는데 오른쪽 팔을 올리고 왼쪽팔을 날깨뼈 사이에 두는 건 두 손이 닿는데 왼쪽 팔을 올리고 오른쪽 팔을 등뒤로 보내면 전혀 닿지 않는데 이건 어디가 문제가 있는 걸까요?? ㅎ,1년 전
565,  이도경,오늘도감사합니다.,2년 전
566,  수연심jiyeon,"요가소년님~ 아주 좋아요! 뻐근했던 목과 어깨에 아주 많이 도움 되었어요~  근데 부탁하나드리고 싶은데, 따라하는 입장에서 왼쪽, 오른쪽 바꿔주실 수 있을끼요?^^ ",3년 전
567,  ddobrother,항상 너무 감사합니다. 코로나 끝나면 요가세미나 같은 거 열어주시면 신청하고 싶어요 퓨ㅠㅠ,1년 전
568,  Tastes and People - life & culture talk,33일차입니다.100일 요가 가즈아 다그닥 다그닥,1년 전
569,  한사랑,아침마다 영상보며 요가를 합니다. 감사드립니다. 엎드려서 할때 손목에 힘이 많이 들어가요. 힘듭니다.,1년 전
570,  오현지,평소에도 어깨랑 목이 안좋은 편이라 어제 한번 해봤더니 다음날 두통이 왔어요 자극이 되서 그런건지 아니면 제가 잘못된 자세로 수련해서 그런건지 궁금합니다 :D,2년 전
571,  이여누,목소리 발음 너무 좋으셔요 ㅎ 요가 초보자1회 너무 어려웠어요 ㅠㅠㅠㅠ,3년 전
572,  지우쌤,윽.. 컴퓨터를 많이 하다보니 목 어깨 부분이 뻐근했는데 이 영상보고 뻐근함이 사라졌습니다 목소리도 너무 좋아요,1년 전
573,  Luna_hilde Jeong,늘 감사합니다,2년 전
574,  HSL,"안녕하세요. 저 댓글 처음 써보는데요! 운동을 잘못해서 요즘 승모근도 너무 솟아오르고 몸이 뻐근해서 잠도 잘 못 자서, 저희 과장님 추천으로 요가소년님 요가 따라서 자기 전 30분 정도 따라서 해보았는데.. 아침에 보니까 진짜 진짜 진짜 거짓말처럼ㅋㅋㅋㅋ어제같은 승모근이 없어져서 깜짝 놀랐어요. 제 눈을 의심했어요. 한 번만 했는데도 이렇게 풀리기도 하는구나... 다시 한 번 감사드립니다. 열심히 해뷸게요.",2년 전
575,  정현도,최고에요,3년 전
576,  ᄋᄉᄇ,"안녕하세요 요가소년님 :) 영상 정말 잘 보고 있습니다! 저는 거북목에 라운드 숄더인데, 선생님께서 가슴펴고 어깨에 긴장 풀라고 하실 때 오히려 저는 앞 가슴 근육과 등 근육 쪽에 긴장을 느낍니다. 제가 제대로 자세를 취하는 걸까요?",2년 전
577,  cammy,엎드린 자세에서 목 돌리는 것도 스트레칭 효과가 있을까요?,3년 전
578,  Sunok Lee,웬쪽 팔이 불편하지만ㅡ최선을 다하는 마음으로 아침을 열며 짧은 요가시간을 찾아 함께합니다ㅡ감사의 마음으로ㅡ,1개월 전
579,  SeoHee Chu,목이 아플때마다 이영상보면서 풉니다ㆍ감사합니다,1년 전
580,  하루이오,(질문)라운드숄더가 심합니다 특히나 오른손잡이라그런지 누웠을때도 오른쪽 어깨가 떠있네요 ㅠ팔까지 저리구요 ㅠ요가동작을 꾸준히해서 숄더를 좀 고칠수있을까요? 자세교정하면 필라테스만 추천하던데 요가도 비슷한 선상의 교정운동이 될 수 있지않을까요? 어떻게 생각하시는지 궁금해요,3년 전
581,  공라영,목 반원 돌릴 때 불편한 부분이 있으면 몇번 더 풀어주라 하셨잖아요제가 운동을 통 안하다 요며칠 했더니 목 오른쪽에 담이와서 정형외과에 다녀왔는데담와서 아픈 부분도 불편한 부분이라 생각하면 되나요? 아니면 그쪽을 최대한 사용하지 말아야하나요?,2년 전
582,  토끼냥,이 영상 너무 좋아하는데.. 짧은거 같아요 ㅠㅠ 혹시 이 영상의 자세들이 포함된 좀 더 긴 영상이 있을까요? ( 찾는 중인데.. 아직 다 못봤어요 ㅠ ),3년 전
583,  jh,믿고보는 요가소년,1년 전
584,  송정진,너무나도 목이 얼얼해요~흑흑~그런데 괜찮아 졌어요....  이 동영상 좋아요!  구독 했어요~!,2년 전
585,  DAISY 김지연 KIM,오늘도모닝요가 꾸욱,2년 전
586,  꾸꾸 TV,목소리가 너무 감미롭네요♡ 남자 요가쌤이 있다니 좋네요,2년 전
587,  김영기,나마스떼. 항상 좋은 영상 & 수련 감사합니다.,3년 전
588,  Lullaby,오늘 처음 따라해봤는데 한결 시원해진 것 같아요. 감사합니다!  질문이 한 가지 있어요~ 저는 어깨를 올렸다 내렸다하거나 옆으로 필 때마다 뼛소리?가 나는데 이게 정상적인걸까요?ㅠㅠ,2년 전
589,  강숙진,요가 자주 좋은점있나요  목소리 좋아요^^ 구독했어요 요가소년님  몸유연하네요,1년 전(수정됨)
590,  Udani유다니,와 대박 하고 나니깐 어깨가 안아파요,3년 전
591,  Sangweon Shin,몸이 너무 굳어서 이런 작은 동작이 힘드네요..헐이런 동작 하나로도 몸이 시원해서 놀랫습니다.,2년 전
592,  Soomin Jun,일하면서 목이 너무 아파서 왼쪽은 거의 포기상태였어요ㅠㅠ 손까지 조금 저리고 가끔 겨드랑이에서 팔꿈치 가는 쪽도 찌릿하구 그랬어요. 혹시 목이랑 팔 아픈 사람들을 위한 요가 자세가 있을까요?팔 안쪽이요,3년 전
593,  신해민,요가소년님 목소리가 되게 집중이 잘되요!!십오분 겨우겨우 따라한건데도 땀이 나네요! 근데 호흡하라고하실 때 들이마시는게 먼저인가요?,2년 전
594,  반휘혈,제 폰요가쌤... 서툴지만 조금씩 따라하며 광명찾고 있습니다 ‪ ४'ٮ'४,1년 전
595,  내가만약쓸쓸할때,소년님 요가 3일차입니다 .. 숨쉬기가  생각보다 너무 어렵구요 ..  궁금한게있는데 제가  무릎구부리고 앉으면 발목이 너무 땡기고 아프고 오래 못있겠어요 .. 이게 유연성때문인가요?? 하다보면 익숙해질까요?? 마지막 무릎구부리고 목스트레칭할때 오래 못하겠더리구요  ㅠㅠ,3년 전
596,  Dot9,매일 하고있어요아침에하기좋네요,1년 전
597,  박dododada,감사한요가소년님^^,3년 전
598,  BBANG JOA,"쵝오,,",2년 전
599,  Yellow noise,안녕하세요. 목통증때문에 따라하고 있는데 특정부분에서 목 근육이 자동으로 움직이면서 통증이 발생하는데 계속 하다보면 좋아질까요? 특정 각도에서 목을 돌릴때 목근육이 자동으로 경련?비슷한게 생기면서 뾰족한 통증이와요 ㅠ,2년 전
600,"  필라테스하는 물리치료사,람PT",,2년 전
