,아이디,댓글 내용,댓글 시간
520,  IamnotDogPig,흉쇄유돌근 따라하려는데 도통 뭐가뭔지 모르겠네요... 그리고 개정판을 만드신 이유는 뭔가요? 설명해주실 줄 알았는데 영상에는 설명이 없길래...,3년 전
521,  모자와 안경,이게 왜 조우님 재생목록에 있지 ㅋㅋㅋ,1년 전
522,  힉스,2년전 영상인데 그 동안 교정이 된 사람은 없는건가,1년 전
523,  이뿌이채하,라운드숄더 개정판은 안나오나요...ㅜㅜ,2년 전
524,  람모닝,전거근운동 진짜 1도 이해 안 되고 이 영상 보고 전거근 자극 느끼는 분 100명 중 1명 될까말까일듯...,3년 전
525,  chocolate cosmos,너무 좋은데 더 가까이서 자세히였으면 좋았을껄 ㅠㅜ,4개월 전
526,  민트샌즈,오...몬가 쉬원,1년 전(수정됨)
527,  나도래모나,두통 삭제되는 매직,1년 전(수정됨)
528,  본킬러,골반교정도 개정판 내주나요 ㅎㅎ,3년 전
529,  해라,저 이거는 어케해야해요?   왼쪽갈비뼈가 나와있는데 자세가 나쁜건지 오른쪽은 정상인데 왼쪽갈비뼈가 튀어나왔어요  이런건 어케 고쳐야하죠?,2년 전
530,  G G,병원에서 거북목 판정 받았는데벽에 어깨붙혔는데 목이 앞으로 안나오는데 뭐죠??,2년 전
531,  Bluejay,라운드숄더 개정판은 없나용,3년 전
532,  최재성,감사합니다,4개월 전
533,  uvuvuè ènnyatuèn huàng ubyuengutti osas,0:380:38 6:04 6:049:189:18 11:43 11:4314:4914:497/10 11시 21분 완료,2년 전(수정됨)
534,  Donald Lee,진짜지린다;,2년 전
535,  발레청년,단지굴근염 장무지굴근염 아킬레스건염  글라인더 치료 해주세요,3년 전
536,  hash ash,이거 하고 다음날에 목이 너무 아파서 더 거북목 된거같은데; 맞는건가 싶네,8개월 전
537,  Sunny,"아...특히나 오늘 목운동 영상인데저 가면 귀높이가 달라서 눈에 너무 거슬려 운동에 집중안돼요~~;,다음엔 운동 시연도 빡빡이 아저씨가 직접 해줘요~~~",3년 전
538,  MS K,마지막동작같은 턱당기기할때 턱밑 근육이 자극받는 느낌이 듭니다 이러면 안되는거죠 ㅠ 예전엔 안그랬거든요,2년 전
539,  물개,일자목도 이거 해요?,1년 전
540,  짱대,3달꾸준히해야해 하루이틀하고 안하면 변화없어,3년 전
541,  J스타,유돌근 마사지는 솔직히 하기 힘들어요..,1년 전
542,  구리왕만두,한 달 해볼게요,3년 전
543,  용용,좋은정보입니다 거북목 교정못하면 나처럼 목디스크옵니다,3년 전
544,  갸꿀,평범한 글도 원래 좋아요수의 1%~5%는 싫어요인데 이 분은 그게 안통하네요ㄷㄷ,3년 전
545,  루디,시작 00:40,4개월 전
546,  Kyungwan Kim,목돌리는데 어지럽습니다..그냥 아프겠습니다.,2년 전
547,  PaPeR kire,좋았어,3년 전
548,  이재주,경추가동술  하니까 뭔가 되게 개운한대,3년 전
549,  ᅵEJ,저두 거북목 고개가 계속 꺽여요ㅠㅠ아파 주켔어여ㅠㅠ,3년 전
550,  Sm Park,좋았어,1년 전
551,  정동희,수염 붙혀야지 일어나새키야 더이상은...일어나 앉으면 근손실나 새키야 일어나!!!!~!!!~~~뚠뚜루뚜루뚜루 뚠뚜루뚜루 뜨루뜨루뚜뚜 뚜두두 뚜두~~,3년 전
552,  양지연,줘아써!!,3년 전
553,  mjchae430,아니 쓰앵님.... 목을 뒤로 하면 항상 왼쪽어깨가 아프고 그래서 뒤로해서 풀려고 뒤로 늘리면 늘릴수록 더아파서 이거어쩌나했는데 겨드랑이 손넣고 소흉근 마사지하니까 통증이 사라졌어요..... 이게무슨일이죠............ ,2년 전
554,  명치,이걸 내가 찾아보게 될 줄이야.,1년 전
555,  아니키스타,사랑해요 진짜로,1년 전
556,  김동범,"1,2,3,4,5,6,7 (1주차)1,2,3,4,5,6,7 (2주차)1,2",2년 전(수정됨)
557,  JW L,저 형믿고 할께요 진짜,2년 전
558,  윤둥이,0:393:296:039:0714:47,3년 전
559,  아저씨,01:28 목돌릴때 눈이랑 같이 따라가면 어지러운거 정상인가요 @@ 세상이 뱅글뱅글도네요,11개월 전
560,  이상혁,빡빠기형 고마워..,1년 전
561,  박지훈,2021년 6월4일 기준3달동안 해보겠습니다,1년 전
562,  내가누구게,하고나면 진짜 목이 좀 개운?함,2년 전
563,  이주룡,0:35 x23:30 x36:07 x111:45 x1 14:51 x2,2년 전(수정됨)
564,  j k,좋았어 헬창 왜 안올려요? 좋았어,3년 전
565,  원철김,티쳐... 이거 동작 하나하나 하고나서 흉식호흡으로 숨을 크게 들이마시고 나면 뼈소리가 나던데  계속 숨 크게 들이마시면서 하는게 좋을까요 아니면 좀 참고 크게 들이 마시지 말까요?,2년 전
566,  츄파카브라,귀 모양이 이상해서 외계인을 채용하신줄 알았는데 그냥 선글라스를 잘못 낀 외계인이었네,3년 전
567,  랄라,오오 따끈따끈하닷!!!,3년 전
568,  ys,다빠진 머리자랄수잇는 스트레칭좀,3년 전
569,  벌레 cut,목돌리기 시선 어지러워서 울렁거려요,3년 전
570,  Kwangjae Lee,빡저씨 정말 고맙..  막 다 따라하고 이제 자야지..  근데 코골이나 수면무호흡에 좋은 운동이나 스트레칭도 있을까??   아무래도 코를 많이 골아서인지...  잠을 자도 시원하지가 않네...  도와주셈...  같은 빡빡이끼리...ㅡㅡ,3년 전
571,  주먹펴고일어서,형 헬창의삶언제 올라와? 요즘 형 엉덩이랑 그거 보는 낙으로 살아,3년 전
572,  main Paliwal,흉쇄유돌근.. 스테이도클레이넘머슬...이름이 너무 요란하게 길어서 유일하게 기억하는 머슬이에요 ㅋ,1년 전
573,  아미위,시바 나 거북목 돈나 심하고 척추측만증 증세여서 시바 매일매일이 조가탓는데 이거때매 아침에 일어날 때 개운할 듯 ㅋㅋ,2년 전
574,  이두선,저분 목돌리다 입도 돌아갔어요!!!!!!!!,1개월 전
575,  Till S,라운드숄더 교정이 먼저인가요 거북목 교정이 먼저인가요?,3년 전
576,  동살,선상님  ... 제목의 근육이 보이질않아요 ㅋㅋㅋㅋㅋ,2년 전
577,  cool song,7:39 깁숙하게->깊숙하게,2년 전
578,  유빈최,뭐야 목 시원행,1년 전
579,  weekend,겨드랑이 당기는 건 아무 느낌이 안나고 수건 운동은 느낌을 잘 모르겠어요..,3년 전
580,  우울이즘,흉쇄유돌근대신 살집이 잡힙니다,2년 전
581,  야옹아짖어봐,저희집 거북이도 이거 하면 사람목 되나요?,2년 전
582,  엘리자베스2세,"0:20 정말 좋아 이거, 정말좋아!",3년 전(수정됨)
583,  Seohyun Jung,헬창의삶 내놔요,3년 전(수정됨)
584,  N.W_ T,목을 돌려주는것이 좋지 않다고 하시는 분들도 계신데요... 정답은 없는것 같아요,3년 전
585,  달콤이오빠,일자목은 없나요,2년 전
586,  현고,4/11 2일차,1년 전
587,  콜라맛독수리,병원에서 비싼돈줘야 해주는거 여기서 다 알려주시넴,5개월 전
588,  Bae Catherine,머리 돌리기만 하는데 왜 벌써 어지러울까요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 앗..,2년 전
589,  빈,아죠씨 어...학교에서 이상한쌤와서 바닥에 스티커 붙이고 눈감고 제자리 걸음 했는데 왼쪽으로 가더라구요 그때 쌤이 뭐라했는데 기억이안나요 일단 제자리 걸음이나 평소에 걸을때도 왼쪽옆으로 가는데 뭐때문일까여??,1년 전
590,  서준혁,02:59 근육이 아니라 뼈가 잡히는뎁쇼..?,2년 전
591,  오랄랄라,잠 다 깨것다,3년 전
592,  쉨터 c1,거북 유방단 화이팅!,1개월 전
593,  쩡,선생님 치료 받고 싶어요,5개월 전
594,  CH Lee,이 영상보고 고친분 계시면 댓글좀 달아주세요,7개월 전
595,  사람모두,시작1.그냥 좀 편함,2년 전
596,  도톨이,어지러워여ㅣ.....목돌리기 ㄷㄷ,2년 전
597,  다회,왜우 이영상을 보니 이제 바다로 돌아가지 않아도 될거같네요,3년 전
598,  초초미,시선까지 같이돌리니까 너무 어지러워요 ㅜㅜ,3년 전
599,  사과도둑 사과춘용,목 위호 돌리때마다 뻐버벅 소리가 나는데요?,1년 전
600,  yk I,근데 두 분다 머리에 무슨 고무로 대머리 분장한건가요??? 일반 피부가 아닌것 같은데,2년 전
601,  임소은,3/23/33/43/73/8,8개월 전(수정됨)
602,  CChg TMI,턱당기기 하는데 목 바로옆 승모근 바로옆이라해야하나 거기 전기충격기 된마냥 전기충격오는데 뭐죠?,1년 전
603,  한겨울,형 거북목을 폈더니 턱살이 두 겹이 됐어.. 어떡해?,3년 전
604,  갓주황,이 영상을 거북목으로 보고있는 나를 발견했다...,1년 전
605,  비밀,0:40 11:43 14:51,2년 전(수정됨)
606,  곰굴,오히려 하니까 머리가 어지러운건 왜일까,1년 전
607,  압도적유희,쫓아하는데 시선때문에 어지러워서멀미낰ㅋㅋㅋㅋㅋ,3년 전
608,  최현성,빡빡이 아조씨 쓰시는 무선헤드셋 어디꺼 쓰세요?,3년 전
609,  영월로지스,0:24부터 아픈데 어떡하죠ㅋㄱㄱㄲ,10개월 전
610,  단디,무친텐션 ㅋㅋㅋ,3년 전
611,  ᄒᄉᄒ,경추가동술 정말 하면서도 맞는지 모르겟어여.. ㅠ,2년 전
612,  슬기롭게,66일 챌린지시작. 6/18 1일차,1년 전
613,  김은진,1번자세 따라하다가호흡곤란이 왔어요 ㅠㅠ내 몸은 이미 재활용도 안되나봐요 ...;,3년 전
614,  낙타,난 목이 길어서 트월킹 해야지~,3년 전
615,  누수노우시뇽,이러다 진짜 거북이가 되겠어요 ㅠ_ㅠ,1년 전
616,  Jeonghyeon Kim,저도 시작해보겠습니다20/05/29 o,2년 전
617,  귤은하루두개,빡빡이 아저씨~ 입술 안움직이고 말하는거 어떻게해요? 복화술 하는 법 좀 알려주세요,3년 전
618,  박멸,나만 흉쇄유돌근 잡는데 까지는 괜찮은데 고개 사선으로 돌릴때마다 자꾸 흉쇄유돌근 빠져나가나,1년 전
619,  Sam P,마지막 동작 잘 이해가 안돼요.. 어깨가 아픕니다.. ㅠㅠ,3년 전
620,  잠만보,저만 거북목 교정하려고 반듯이 앉거나 영상에 나온 스트레칭 하면 머리가 아픈 건가요...? ㅠㅠ,3년 전(수정됨)
621,  구몽선생,흉쇄유돌근 못 찾겠어요.ㅠㅠ,2년 전
622,  정재훈,우산은 있는데 벽이 없었 못하네요 ㅠㅠ,2년 전
623,  mash potato,"매번 궁금햇는데, 머리 뭐 쓴거에요? 광이 않나서요",3년 전
624,  비호제,확실히 맥스와 김계란씨는 가면을 쓰고있었네요. 댄의 귀 위치가 좀 다른게 눈에 보입니다.,3년 전(수정됨)
625,  승철,정말 궁금한게 있는데 이분 얼굴 전체 가면같은거 쓴건가여????,1년 전
626,  chrh su,형님 썬글라스가 삐뚫어졌어요 ㅎㅎ,3년 전
627,  박성진,2번째꺼는 갑자기 왜 방향이 바껴요?..,1년 전
628,  유민하뜌,형님 이거 똥싸면서하니까 똥이잘나오네여,3년 전
629,  Y H,목돌리는데 뒷목이 땡기고 토나올것같이 어지러운데 원래 다 그런걸까요?,2년 전
630,  행복추구권,오오오오오 모야모야모야모야모야 시워내시워내시워내시워내 모야모야모야,3년 전
631,  BMO,이거 저장후 매일해야겠다..,2년 전
632,  잠만보,ㅈㄴ 멀어서 어딜 짚는 건지도 모르겠고 빡빡이 아저씨 혼자 뭐하는거야 ㅠ!!!! 혼자만 열심히 해ㅠㅜㅜㅜㅜㅜㅜ,1년 전
633,  침착맨행동분석가,13:11 이거 동작 너무 잘 안보여요; 턱을 수평으로 당기나요? 고개를 들면 안되는거죠?,1년 전
634,  네네8 Hev,일자목도 부타케요,3년 전
635,  은영,12/2112/2212/2312/2412/2512/2612/2712/2812/2912/3012/311/11/21/3,11개월 전
636,  mhc,요호호 1일차,2년 전
637,  꾼꾼이,거북목 일자목은 하부경추 신전이아니라 굴곡아닌가요..14:06,3년 전(수정됨)
638,  Pobi Jay,빡빡이 아저씨 고마워요~,2년 전
639,  황갑어깨영고,12월.18일 밤 1시 50분 시작취침전임으로 17일로 보고시작,2년 전(수정됨)
640,  잉구인구,8/1일 ㅇ출첵이용8/2일 출첵이여8/4일 출첵이용8/6일 //!!,1년 전(수정됨)
641,  KUA:쿠아,찐이의 블록시티 구돋ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ찐이의 블록시티 구돋ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ찐이의 블록시티 구돋ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ찐이의 블록시티 구돋ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ찐이의 블록시티 구돋ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ찐이의 블록시티 구돋ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ찐이의 블록시티 구돋ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ찐이의 블록시티 구돋ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ찐이의 블록시티 구돋ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,2년 전
642,  호두,흉쇄 유돌근을 손으로 못잡겟음...,3년 전
643,  Holymoly,목 돌리때 목이 삐긋해서 아파요,2년 전
644,  전병준의 OurRecords 아워레코즈,이 영상을 옥주현 배우가 봤으면..,2년 전
645,  뎈마크,와 수건이 제일 아파요,3년 전
646,  Marlin Taylor,아니 근데 댄 표정이 왜 저러는거야 ㅎㅎㅎㅎ 아 맥스였어??? ㅋㅋㅋㅋ,9개월 전(수정됨)
647,  이준혁,18:04 요호호호,2년 전
648,  곰굴,의자가 없어요 사야되나요,3년 전
649,  아르테미,무슨일 하세요? 목 디스크는 절대 목 돌리면 안된다고 하는데...,3년 전
650,  옔,어우 목돌리기 어지뤄어 ㅋㅋㅋ,10개월 전
651,  춘다닥,내가 오늘 한번 해봐 준다닥,3년 전
652,  이지원,흠.. 동작이 너무 어려운느낌. 어떻게 해야될지 모르겟네요,2년 전
653,  Shinji Lee,12월 20일까지 d+110/3,2년 전
654,  김병하,1.4월 25일4월 26일4월 27일4월 28일4월 29일4월 30일5월 01일2.5월 02일5월 03일5월 04일5월 05일 5월06일 5월7일 5월8일 5월9일 5월11일5월12일,2년 전(수정됨)
655,  라이너디스,이게 원래 할 때는 별로 시원함을 못 느끼나요? 시원함을 잘 못 느끼겠어서... 동작을 잘못 하고 있는 건감..,3년 전
656,  Taegyu Oh,왼쪽 귀가 안경대보다 위에 있는데요..? 왼쪽 안경대는 조상님이 들어주시는건가요? ,3년 전
657,  냉동상싯두,어우 어지러워서 목돌리기 못하겠네요....,3년 전
658,  joony lee,7분40초 깁숙하게 ㅋㅋㅋㅋ (x) 깊숙하게 (0),2년 전
659,  안크딱내꺼,버섯목증후군에도좋나어ㆍ,2개월 전
660,  감뀰 스튜디오,형님 저희 동네 사시더라구용! 나중에 찾아뵈도 될까요? ㅎ.ㅎ,3년 전
661,  JJ,피지컬 하시는 분들은 왜 다 민머리인건가요,2년 전(수정됨)
662,  DDTD둔둥더덩Co.,빡님 좋아요,3년 전
663,  ᄋᄋᄋ이,지난번 영상이랑 똑같은거 같은데 뭐가 다릉거져..?,3년 전
664,  GCHAN PARK,2/18(금) ,9개월 전
665,  버거,빡빡이형 아웃트로 음악이 뭐에여??,3년 전
666,  우진이,목돌리기 하는데 두두둑 소리가 계속난다.. 하 내 목상태 왜이러냐,2년 전
667,  쪼집사,18:07 이노래 제목좀 알고싶은데요..!! wild 랑은 다른 노래인듯 한데...!,3년 전(수정됨)
668,  멍이냥이 (Mung E Yang E),머리에 머 쓴거에요?,3년 전
669,  듀얼큐브,빡형 나 거북목 좀 고쳐줘 ㅠㅠ,3년 전
670,  ㅋㅋㅋ,1일차..,9개월 전
671,  ㅇ,목돌리기 하다가 멀미남..,1년 전
672,  율겅듀,무서워요..ㅠㅠ 혹시 정치인 자녀분이시거나 해서 무서은 가면을 쓰시는건가염??,3년 전
673,  polarbear,그냥 난 거북이로 살겠습니다.,3년 전
674,  바라쿠다,흉쇄유돌근 못 찾겠는데 대충 영상에 보이는 위치 꼬집으면 되나;;;,11개월 전
675,  체경현,형이 강제로 보게해요,3년 전
676,  연참,...손톱은...깎아주고...합시다...ㅠㅠ,1년 전
677,  합리적의심,빡빡이형 겨드랑이당기는거 겨드랑이가 너무아파 가슴근육 햄휴먼이라 그런걸까?,2년 전
678,  농구,오 좋아,2년 전
679,  태연김,전거근 마사지 할때 어깨안쪽이 움직이는 것을 느끼면서 팔을 밀라고 하셨는데 어깨 안쪽부분이 어딘지 잘모르겠습니다...,2년 전
680,  이상윤,12주 시작,2년 전
681,  정윤수,슨생님 목돌릴때 어지러워용,3년 전
682,  평생을바치며,목돌리다가 멀미왔어요 ㅠ,2년 전
683,  로바젝,사랑해요,1년 전
684,  JinHui Lee,턱당기기는 잘 모르겠져염,2년 전
685,  김성진,헬창의 삶 언제 올라옵니까 ㅡㅡ,3년 전
686,  배드마우스 일상,옹,1년 전
687,  듀에이,냄세맡지말고 뜨끔.....,3년 전
688,  정성호,빡빡쓰 ~ 정말좋지뭐야?,3년 전
689,  행행,유호호~,3년 전
690,  namuu,집 가서 바로 해야지,3년 전
691,  Dahye Choi,....근육이 이게맞나?,2년 전
692,  TT T,내가 거북목이었다니!,2년 전
693,  김세현,오늘 밤부터 시작!,2년 전
694,  JH Seok,영상도 안보고 댓글다세요? 겁나빠르네 ㅋㅋㅋ,3년 전
695,  Sean Park,3/22. 4/14,2년 전(수정됨)
696,  좋아할게,오늘도 했습니다,11개월 전
697,  한떠돌이,무천도사다.......,3년 전
698,  열씸청년,하관 안가린거는 첨보네요 가려주세요 농담입니다,1년 전
699,  Fi Ne,빡빡이 아저씨 보고 구독했습니다,3년 전
700,"  그래서민지So,minji",빡빡이 아자씨 고마와요,3년 전
701,  TV신나영,히히,3년 전
702,  djaghdtlr,13:09 13:09 13:09 13:09,2년 전
703,  k._ 44,아니 되고 있는게 맞나 더 거북이 처럼 보이는데 ㅠㅠ,1년 전
704,  노원철,빡빡이 아저씨 찬양합니다!,2년 전
705,  pioneer,발가락은  어때요?,3년 전
706,  tlswnd신중,갓계란,2년 전
707,  대박,효과즥임,2년 전
708,  So Yu,뽜악뽜아기아죠씨야,3년 전
709,  bökli Kağan,이게 소련여자가 본다는 그거냐. 나도 할거다. 빡빡이 아저씨도 채고다. ,3년 전
710,  구의일기 Gu's Diary,썬그라스 불편해 보여서 속상하네 진짜,3년 전
711,  어두운 조명,첫번째꺼 하는데 어지러워요ㅋㅋㅋㅋㅋㅋㅋ,2년 전(수정됨)
712,  잉구,이곳은 헬스의 삶컨텐츠 체널아닌가요? 이상하게유익한걸올렸네,3년 전
713,  힉스,교정된 사람 있나요?,1년 전
714,  히키다아,LOL  DRX선수들이 본다는 거북목교정루틴,2년 전
715,  참치마요,아니야 안할꺼야 거북목은 바다로돌아갈꺼야,3년 전
716,  lllililililil,3초정도유지라해놓고 7초하게만드네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 갓빡빡,1년 전
717,  김민혁,선글라스를 무슨 귀양쪽을다르게꼇어요오로옹,3년 전
718,  이동현,출석체크,2년 전
719,  듀뷰,계란도목이있..,2년 전
720,  라스피스,교정루틴1일차,3년 전
721,  조민재,18:18 광고제거,1년 전
722,  한승주,11.2/11.3,1년 전(수정됨)
723,  군애옹,2021.06.14 시작2021.06.15 잊을뻔..2021.06.162021.0617,1년 전(수정됨)
724,  아레스,뭐지 단백질 인형인가,3년 전
725,  롸,오늘부터 해야지...안오면 불러요!1월8일 완료,2년 전
726,  Julie S,10/9,2년 전
727,  키유,06/0106/02,2년 전(수정됨)
728,  이진우,이얏호,3년 전
