,아이디,댓글 내용,댓글 시간
878,  이응,7/24 7/25 7/26 ,1년 전(수정됨)
879,  김은채,1일차입니다!,9개월 전
880,  이름성,제가 후기 1주일로 계속 남겨드릴테니 좋아요 좀 남겨주세용 ㅠㅠ7/117/127/137/147/157/167/177/18,3년 전
881,  포도포포도,12/31 1/11/21/31/41/51/6,11개월 전(수정됨)
882,  강냉이,땅끄부부님!!! 마지막 동작할때 승모근을 쪼이고 뒤로 넘겨주는 자세에서 어깨부분뼈...?에서 우두둑 소리가 계속나는데 아프진않구요!!! 이게 정상인가요ㅠㅠ? 어니면 잘못하고있는걸까요...?,3년 전(수정됨)
883,  함영자,이운동은수시로 합니다 ^^,7개월 전
884,  액션가면짱뀨,11/15- 완11/16- 완,1년 전(수정됨)
885,  정지원,시작 - 1:00,1년 전(수정됨)
886,  현지수,오늘부터 시작합니당!!2022.4.5.4.12.화4.14.목,7개월 전(수정됨)
887,  喜,8/9 YES!8/108/118/128/138/148/158/168/178/188/198/208/218/228/238/248/258/268/278/288/298/308/31,3년 전
888,  yongwoo Lee,턱걸이랑 병행해도되나요??,1년 전
889,  정윤주,8.01 ️,4개월 전
890,  김야비,사람 하나 살린다 생각하고 불러주세요.. 2/11아침○저녁×2/12아침○저녁○2/13아침○저녁○2/14아침○저녁○2/15아침×저녁○승모근 움직일 때마다 통증이 있었는데 덜 아픈 것 같아요.2/16아침○저녁×2/17아침○저녁○목이랑 어깨라인이 좀 잡힌 느낌이에요! 눈에 띄진 않다만 확실히 좋아진 듯해요2/18아침○저녁×2/19아침○저녁○2/20아침×저녁×2/21아침×저녁○2/22아침○저녁×2/23아침○저녁×2/24 개인사정 때문에 못 했어요ㅠㅠ2/25아침 ○3/1 여기에 적진 않지만 꾸준히 하는 중이에요! 불러주신 모든 분들 정말 감사드립니다5/28  잘못된 자세로 앉아 오래 공부하다보니다시 산이 생겼습니다.. 다시 시작!5/28 ○,1년 전(수정됨)
891,  금뀰,패션이 멋지시군요,5개월 전
892,  냥냥냐옹,9/12 시작!!,2개월 전
893,  눈누난나,자기전에 하기7/28 7/29 7/307/318/18/28/38/48/58/68/78/88/98/108/118/128/138/148/15,3년 전(수정됨)
894,  이용복 나랑 결혼하자,후기10/16일 ,1개월 전
895,  뭉까,220304 시작 1일차!!!,8개월 전
896,  존잘남남치범,아 효과가 좋아서 학교에서 넥 숄더 릴리프를 시켰나봐요...이런 츤데레선생님둘...ㅇ,1년 전
897,  박태문,좋아요감사드립니다,7개월 전
898,  geigeue,크리스마스이브까지 2주일동안!!12/112/212/312/412/512/612/712/812/9————————————————12/1012/11,11개월 전(수정됨)
899,  김지철,2일차^^,1년 전
900,  18 ummbrella,0:27 승모근! 어~없따아~ ㅋㅋㅋㅋ 아 너무 기여우셔 두분다 ㅋㅋㅋㅋㅋ,4년 전
901,  ᄋᄋ,4/224/244/255/35/45/55/65/75/9,7개월 전(수정됨)
902,  뭐이시밫,️,7개월 전
903,  카드값줘체리,8월 10일까지7/29 7/30 7/31 8/1 8/2 8/3 8/4 8/5 8/6 8/7 8/8 8/9 8/10 ,3년 전(수정됨)
904,  아~미,8/58/68/78/88/9,1년 전(수정됨)
905,  두부,8/2 ️8/3 ️8/4 ️8/5 ️8/6 ️8/7 ️8/8 ️8/9 ️8/10 ️8/11 ️8/12 8/13 8/14 ️,1년 전(수정됨)
906,  시라,좋아요 한번씩만 눌러주세요~다시시작….6/13️6/14️6/15️6/16️6/17️6/18️6/19️6/20️6/21️6/22️6/23️6/24️6/25️6/26️6/27️6/28️6/29️6/307/17/2️,1년 전(수정됨)
907,  이은솔,9/10 - 1회 완,1년 전
908,  비투비멜로디영원히,10/15,1년 전
909,  머슬몽키,하나 둘 셋 승모근 없다 ㅋㅋ 귀여우시네요,3년 전
910,  김은교,11/30 1일차,1년 전
911,  이채언,0:55 시작,5개월 전(수정됨)
912,  냥냥멍멍,"10월7일:10월8일:10월9일:10월10일:10월11일:10월12일:10월 13일,14일은 몸살감기로 못했네요 ㅠㅠ10월 15일:10월16일: 오늘은 이따 자기전에 하려고 미루고 있는데 답글 받고 바로 달려왔습니다 ㅎㅎ10월17일:10월18일:10월19일:10월20일:10월21일:10월22일:10월23일: 4일동안 메모하는게 귀찮아서 오늘 미뤄서 다했네요 ㅎㅎ 2주정도 했는데 진짜 짱입니다!! 앞으로도 쭉 해볼게용10월24일:10월25일:10월26일:10월27일:10월28일:",3년 전(수정됨)
913,  Rach hee,"7/26 시작7/27 ️7/28️7/29️7/30️7/31️ 영상안보고 8/1️8/3️8/5️8/8️8/9️8/10️8/11️8/12️8/14️8/16️8/18️8/19️8/24️8/25️8/26️8/28️9/1️9/2️9/8️후기!오랜만에 만난친구가 얼굴 목 어깨라인이 이뻐졌다고 하네요 ㅎㅎㅎ  +브릿지운동, 코어강화운동과 병행했어요!이제는 기록없이 꾸준히 운동 할게요~! 감사해요",1년 전(수정됨)
914,  이지원,혹시 이 승모근없애는 동작 한지 오래되었는데 소파앉은 채 해 왔어요이동작도 맨바닥이나 매트위에 앉아 했어야 했을까요? ;;자세불량.. 말씀을 해 주셔서요;;,1년 전
915,  최아름(보건과학대학 작업치료학과),승모근이 진짜 솟아있는데 오늘부터 시작해봅니다제가 안오면 좋아요로 불러주세요!!! 감사할게요ㅠㅜ10/22 10/23 10/2410/2510/2610/2710/2810/2910/3010/3111/0111/0211/0311/04 11/05 11/0611/07 11/0811/09 11/10 11/11 11/1211/1311/1411/15 11/16 11/1711/18 11/19 ,3년 전(수정됨)
916,  밝은미소천사,넘 아파서 시작했어요,6개월 전
917,  준라Music teacher,오운완 ,1개월 전
918,  하영,7/4 7/5 7/67/77/8 휴가7/9 휴가7/107/117/127/137/147/157/16,3년 전(수정됨)
919,  Moon,7/15 ️7/18 ️7/19 7/20 ️7/21 ️7/22 7/23 7/24 7/25 ️,4개월 전(수정됨)
920,  Blue,0:55 시작,4개월 전
921,  민초품은김남준,내 승모근 없애줘라｡:ﾟ(;´∩`;)ﾟ:｡1/28 완료1/29 완료1/30 완료1/31 완료2/1 완료2/3 완료2/7 완료2/8 완료2/9 완료2/11 완료2/12 완료,1년 전(수정됨)
922,  Sumin Kim,11/14 -완료,2주 전
923,  이이이이름,12/07 ٩( ᐛ )و12/08 ٩( ᐛ )و12/10 ٩( ᐛ )و12/15 ٩( ᐛ )و12/16٩ ( ᐛ )و02/22٩ ( ᐛ )و02/23٩ ( ᐛ )و,11개월 전(수정됨)
924,  권보경,[기록할래요!_!]11/1 : 1회차 O11/2 : 1회차 O 2회차 O11/3: 1회차 O11/4: 1회차 O11/5: 1회차 O11/6: 1회차 O,2년 전(수정됨)
925,  HS,c자 목이거나 엄청 안좋으신분들은 1번 동작은 안하는게 좋을거 같아요.. 무리가 가는듯하네요..,3개월 전
926,  Yoon K, 5/6 오전 완료,6개월 전(수정됨)
927,  kakkakak,미뤄서 적는 날도 있어요4/204/214/224/234/244/254/264/274/284//294/305/15/25/35/45/65/75/85/95/105/115/125/135/145/155/165/175/185/195/205/215/225/235/245/255/265/275/28~30 열 나서ㅠㅠ5/31 아직도 열 나긴 해요6/16/2저 앞으로도 꾸준히 할 건데 날짜 적지는 않을게요!! 전 한 달 넘어서 승모근이 많이 줄어들었고 어깨 진짜 이뻐졌어요,2년 전(수정됨)
928,  은시,8/8 1일차,3개월 전
929,  lljh,이건 근력 운동인가요 유산소 운동인가요?,4개월 전
930,  이지원,대학 가기전에 승모근 탈출하겠습니다 !! 안오면 댓글 달아주세요ㅠ!!1/17 ️1/18 ️1/19️1/20️1/21️1/22️1/231/241/251/261/271/28—여행중—2/12/2—여행중—2/72/82/92/102/112/122/132/142/152/162/172/182/192/202/212/222/232/242/252/262/272/282/293/1,2년 전(수정됨)
931,  홍시,6/1 시작합니다!!! 1️⃣,6개월 전(수정됨)
932,  준라Music teacher,오운완 ️,1개월 전
933,  현서,7/17/27/37/47/57/67/7,3년 전(수정됨)
934,  원별,2022.08.11.목요일 (O)2022.08.12.금요일 (O)2022.08.21.일요일 (O)2022.08.26.금요일 (O)2022.08.29.월요일 (O)2022.08.30.화요일 (O)2022.08.31.수요일 (O)2022.09.05.월요일 (O)2022.09.07.수요일 (O)2022.09.08.목요일 (O)2022.09.12.월요일 (O),3개월 전(수정됨)
935,  한정원,출첵1/91/101/111/121/131/141/15(아침저녁으로 두번)1/161/171/181/191/201/211/221/23,10개월 전(수정됨)
936,  애니,8/29 함8/30 함8/31 함9/19/29/39/49/5,3년 전(수정됨)
937,  장은진,다시 돌아왔습니다! 22년 1회!,5개월 전
938,  응,7/27 새벽 시작,1년 전
939,  콩콩,4/24/34/54/74/84/125/15/35/4,3년 전(수정됨)
940,  냥냥이,저 승모근이 정말 산처럼 올라 와 있어서 오늘 부터 한달 꼬박꼬박 할게요 ㅠㅠ혹시 저 안 오면 지나가면서 좋아요 좀눌러서 불러주세요8/22 ,1년 전
941,  ooo,아침 저녁으로 인증 !8/4 아침o,3개월 전
942,  내가바로올라프,7/8 7/97/10 7/11 7/127/137/14,3년 전(수정됨)
943,  아현,11/19 (1회차) ️,11일 전
944,  ehdpek,여러분 이거 ㄹㅇ임 댓글에 조금만 했는데 후기 짱짱하잖음? 나도임 학생이라 공부하는 시간이 많은데 인강 듣거나 찌뿌둥할때 1번2번 동작 생각날때마다 해줌 저 동작만으로도 자극오고 시원해서 많이 했는데 어깨라인이 생기기 시작함 목쪽 승모근은 그대로인데 어깨부터 중간까지 라인이 생겼달까? 여튼 그래서 너무 신나서 남은 승모근도 뿌실라고 모든 동작 다시 복습하러 옴 여튼 님들도 속는셈치고 매일 생각날때마다 해보셈,2년 전(수정됨)
945,  0제로0,0:55 시작,1개월 전
946,  걍.,7/29️7/30️️7/31️8/1️️️️8/2️️8/38/48/58/68/78/88/9,3년 전(수정됨)
947,  찍찍,3/14️,8개월 전
948,  키키키,3/7 ,8개월 전
949,  빤스를 입고 도망치면 손톱 닳는다,1/13 점: O  저: O1/14 점: O  저: O1/15 점: O  저: O1/16 점: O  저: O1/17 점: 하루종일 춤연습1/18 점: O  저:,2년 전(수정됨)
950,  채히,오늘부터 매일한다.8/21 O8/22 O8/23 O8/24 O8/25 O8/26 O,1년 전(수정됨)
951,  HOHO,9/24 ,2개월 전
952,  포카리,1/15 1/161/171/181/191/201/211/221/231/241/251/261/271/281/291/301/312/12/22/32/42/52/62/72/82/92/102/112/122/132/142/152/162/172/182/192/202/212/222/232/242/252/262/272/282/293/1!!!!!!개학!!!!!!여러분 제가 계속 안하면 제발 답글 달아주세요...ㅠㅠㅠㅠㅠ,2년 전(수정됨)
953,  소미 이,10/26 1일차,1개월 전
954,  호쟁,4.20 4.21 4.22 4.23 유산소4.24 유산소4.25 ,7개월 전(수정됨)
955,  나나나는,어제부터 시작했습니다 이 글 혹시나 보시면 좋아요 눌러주세요 !-!7/18 ️7/197/207/21,1년 전
956,  sooyoung,0:53 시작,7개월 전
957,  비투비멜로디영원히,1/9,10개월 전
958,  한해,제가 다른곳은 날씬한데 승모근이 튀어나와있고 가뜩이나 넓은어깨에 튀어나온 살과 겨드랑이살...얘네만 없으면 황홀할 것 같아여,2년 전
959,  BC컴퍼니,"살 진짜 안 빠지는 분은 ""해인감비환""을  드셔보세요. 제가 살이 진짜 안 빠지는 체질인데 이 방법으로 20키로 가까이 뺐습니다!!",2개월 전
960,  두더지햄스터,1일차!,1년 전
961,  N HK,0:50 서탓7/14 시작7/15 ㅇㅋ7/16 ㅇㅋ7/17 ㅇㅋ7/18 ㅇㅋ7/20 ㅇㅋ7/21 ㅇㅋ,1년 전(수정됨)
962,  HA,0:42 시작,4개월 전
963,  나연 이,1일차 입니다!,1년 전
964,  일켜,05.17 - O05.18 - O05.19 - O05.20 - O05.21 - X05.22 - O05.23 - O05.24 - X05.25 - O05.26 -,2년 전(수정됨)
965,  쏭,9/39/49/59/6,1년 전(수정됨)
966,  꺄르르,7/29 저녁 7/30 아침 저녁7/31 아침 저녁8/1 아침 저녁8/2 아침 저녁8/3 아침 저녁8/4 아침 저녁8/5 아침 저녁8/6 아침 저녁8/7 아침 저녁8/8 아침 저녁8/9 아침 저녁8/10 아침 저녁8/11 아침 저녁,4개월 전(수정됨)
967,  ㅁㅇㅇ,2018.7.12 - 7일차,4년 전
968,  은서,제가 쇄골이 없고 어깨를 들어야 보이는데 이거하면 어깨 안들어도 쇄골라인 보이나요..,1년 전
969,  콩,"0:36 0:36 넥풀, 푸시 백풀, 넥숄더",9개월 전
970,  전승,10/19 ♡10/20 ♡10/21 ♡ 오늘 뽀미가 수술을 했다. 갑자기 곁에 없으니 우울하다.10/22 .10/23 .10/24 ♡10/25 ♡뽀미 퇴원 10/26 .10/27 ♡10/28. 10/29♡10/3010/31--------13번,2년 전(수정됨)
971,  -ˋˏ Y연 ˎˊ-,이거하면 어깨 좁아질수있을까요ˀ̣?ᩚㅠㅠ̑̈ 여잔데 그리 뚱뚱한건 아닌거든여ˀ̣?ᩚ 근데 어깨가̆̈ 넓어서 옷 입으면 더 뚱뚱해보여요 ㅠㅠ̑̈ 일단 꾸준히 해보겠습니다,6개월 전
972,  유니크,8/14 ️8/15 ️8/16️,1년 전(수정됨)
973,  윤지우히메,12월달에 축제인데 춤 춘다고 오프숄더 입는데 승모근 땜에 정말 고민이였는데 이 동작 열심히 하면서 변화를 볼라해요! 안오면 좋아요로 저 불러주세요10/14 10/1510/1610/1710/1810/1910/2010/2110/2210/2310/2410/2510/2610/27 10/28 10/29 10/3010/31 11/1 11/2 11/311/411/5  11/611/711/811/911/10,3년 전(수정됨)
974,  인경로그(LOG-IN),7/3 1번 8:00,4개월 전
975,  김들쥐,어깨 돌리는 동작만 하면 몸에서 오돌뼈 씹는 소리가 나요......,5개월 전
976,  선뻐킷,8/15 08/16 ️8/17 08/18 08/198/208/218/228/238/248/258/26,3년 전(수정됨)
977,  김나현,1일차!,5개월 전
978,  ㅁㅇㅇ,2018.7.3 - 2일차,4년 전(수정됨)
979,  누눈냐냐,10/310/410/611/29,1개월 전(수정됨)
980,  마리,직각어깨 만들기11/23 O11/24 O11/25 O11/26 O11/27 O11/28 O,8일 전(수정됨)
981,  Haebin Noh,출석체크 3/103/11 3/12 3/13 3/14입원 시작~ing(입원중에도 최대한!!)3/15 3/16 3/17 3/18 3/19 3/20 3/21 3/22 3/23 3/243/253/263/273/283/293/303/31,3년 전(수정됨)
982,  스티치,7월 11일 월요일 ,4개월 전
983,  호쟁,2.12 2.132.14 ,9개월 전
984,  도덕책,지나가다 보시면 응원의 좋아요좀7/25 ○7/26 ○7/27 ○7/28 ○7/29 ○7/30 ○7/31○8/1 ○8/2 ○8/3 ○8/4 ○8/5 ○8/6 ○8/7 X8/8 ○8/9 ○8/10 ○8/11 ?8/12 ○8/13 x8/14 ○8/15 x8/16 ○8/17 ○8/18 ○사정상 ○을 다음날에 누르는 경우도 있습니다 ㅎ요즘 너무 기강이 해이해져서 ㅠㅠ 다시 열심히 하겠습니다다들 홧팅 합시다,3년 전(수정됨)
985,  킼큨ᄆ,4/5 4/6 ,7개월 전
986,  naj,1일차 12/14,11개월 전
987,  돌돌,8/31 ️9/1 ️9/29/39/49/59/69/79/89/99/109/119/129/13,3년 전(수정됨)
988,  보노보노님이라고불러,아픈게 정상인가요..,4개월 전
989,  생각없서윤,0:37 시작,1개월 전
990,  코쿤의 코쿤캅,7/287/297/307/318/18/2,3년 전(수정됨)
991,  울랄라,11.3012.11.111.13,1년 전(수정됨)
992,  헿헿,1일차 ,5개월 전
993,  이혜린,2019.12.19 ️2019.12.20 ️2019.12.21 ️2019.12.22 ️2021.07.20 이번엔 진짜...2021.07.21 새벽에 하핳2021.07.222021.07.232021.07.25,2년 전(수정됨)
994,  신현서,2/92/122/142/22,9개월 전(수정됨)
995,  광하,나는 언제쯤 어깨가 직각이될까?,10개월 전
996,  유나연,오늘 오드리님 핑크색 옷 너무 잘어울리세요두분 양말 탐난다....,4년 전
997,  아앙,할때는 시원한데 하고 나서 승모근쪽에 돌 올린듯한 느낌이 드는데 저가 자세가 올바르지 않는건가요 ㅜㅜ,5개월 전
998,  엔프피 래번클로 1학년,오늘의 명대사 : 지긋~이 눌러줍니다,3개월 전
999,  노지헌,나도 일자어깨 만들거야,4년 전
1000,  Champion,오늘부터 시작 ~,6개월 전
1001,  수니,7.16  완료,4개월 전
1002,  고은지,6/27 6/28 6/29 6/30 7/1 7/2 7/3 7/4 7/5 7/6 7/7 7/8 7/9 7/10 7/11  7/12 7/13 7/14  7/15 7/16 7/17 7/18 7/19 7/20 7/21 7/22 7/237/247/257/26,3년 전(수정됨)
1003,  아주작은배려,등이많이굽었는데이거하면되나요?,1년 전
1004,  히히,6/19 ,5개월 전
1005,  김혜인,8/48/58/6ㅇ8/78/88/98/10,3년 전(수정됨)
1006,  최유진,12/21,11개월 전
1007,  빈,8/12️8/13️8/14️,1년 전(수정됨)
1008,  져니,8/48/58/68/78/88/98/108/118/128/138/148/158/168/178/188/198/208/218/228/238/248/258/268/278/288/298/308/319/1,3년 전(수정됨)
1009,  윤지려 YoonJi,8/11 ,1년 전
1010,  권영은,"6월6일 - 1일차 (0,",5개월 전
1011,  감귤,0:50 최소 한달동안 꼭 해서 꼭 후기 올릴게요 진짜로10/23 ㅇ10/24 ㅇ10/25 ㅇ10/26 ㅇ10/27 ㅇ10/28 ㅇ10/29 ㅇ10/30 ㅇ10/31 ㄴ11/1 ㄴ11/2 ㅇ11/3 ㄴ11/4 ㅇ11/5 ㅇ11/6 ㅇ11/7 ㅇ11/8 ㄴ11/9 ㄴ11/10 ㄴ11/11ㄴ11/12 ㄴ11/13 ㅇ11/1411/1511/1611/1711/1811/1911/2011/2111/2211/23,3년 전(수정됨)
1012,  다갱,10/4 ️10/5 ️10/7 ️10/8 ️10/10 ️10/11 ️10/12 ️10/14 ️10/16 ️10/17 ️10/18 ️10/19 ️10/20 ️10/21 ️10/24 ️10/27 ️10/29 ️10/31️11/1 ️11/3 ️11/7 ️11/8 ️11/9 ️11/11 ️11/14 ️11/15 ️11/21 ️11/24 ️11/27 ️12/2 ️12/8 ️12/9 ️12/10 ️12/13 ️12/14 ️12/19 ️12/20 ️12/26 ️12/27 ️12/28 ️12/29 ️1/3 ️1/4 ️,1년 전(수정됨)
1013,  팅커벨,7/26시작272829,1년 전(수정됨)
1014,  찡혜,"래쉬가드 입은 뒷모습 보고 웬 민둥산이...하고 놀라서 시작합니다ㅎ0:522/29 ️3/1 ️3/2 ️3/3 ️3/4 ️3/5 ️3/6 ️3/7 ️3/8 ️3/9 ️3/10 ️3/11 ️3/12 ️3/13 ️3/14 ️3/15 ️3/16 ️3/17 ️비포를 찍어두지않아서 지금까지 얼마나 달라졌는지 모른다,,,3/18 ️3/19 ️3/20 ️3/21 ️3/22 ️3/23️3/24️3/25️3/26️3/27️3/28 주사맞아서 휴식ㅎ3/29 휴식3/30️3/314/1️4/2️4/3️4/4️4/54/6️4/7️4/8️4/94/10️4/114/124/134/144/15️4/24️4/25️4/26️4/30️5/1️5/2️5/4️5/26️ 지금까지 후기를 말씀드리자면 승모근은 잘 모르겠고 오래 앉아있거나 할때 왼쪽 어깨만 통증이 있었는데 이거 운동 한 후로는 안아프더라구요!6/1️6/2️6/3️6/4️6/5️6/6️6/7️6/11️6/15️",2년 전(수정됨)
1015,  준라Music teacher,완료,10개월 전
1016,  준라Music teacher,완료,11개월 전
1017,  Cindy Kim,2018.07.12 / 28일차,4년 전
1018,  biaa,6.16 ,5개월 전
1019,  abot1,여러분 해인감비환 드셔보세요 ㄹㅇ 살확빠지는거 체감할수있음,1개월 전
1020,  최유진,안오면 좋아요 좀 눌러주세요ㅎㅎ8/58/68/7️8/88/98/108/118/128/138/148/158/168/178/188/198/208/218/228/238/248/258/268/27o,3년 전(수정됨)
1021,  응,"땅끄부부님 ㅜㅜ 승모근 스트레칭을 하면 승모근이 튀어나와요근데 승모근이 좀 줄어들면서 튀어나오는데어떡해야하나요 그냥 계속하면 될까요,??",1년 전
1022,  jeo,원래 두두둑 소리가 나는 건가요 .. ㅋㅋㅋㅋㅋㅋㅋㅋ,6개월 전
1023,  yu,까먹지 않게 좋아요 좀 눌러쥬세ㅠㅜ요5/5 ️5/6 ️5/75/85/95/105/11(1주) 5/125/135/145/155/165/175/18(2주) 5/19 하..ㅋㅋㅋ뭐했다고 6월이냐..,2년 전(수정됨)
1024,  밀리,5/15 출석입니다 ,6개월 전
1025,  Daniel Choi,9/20️9/21️9/22️9/23️9/24️9/25️,2개월 전(수정됨)
1026,  오션,7월1일에 같이시작하실분?!!!!!!ㅎㅎ 같이해요!!   전 2주 목표입니당0:50 0:500:50 0:50 시작 시간!2019 7월 1일  2019 7월 2일  2019 7월 3일  2019 7월 4일  2019 7월 5일 생리통이 너무심해서 하루만 쉬어요ㅠㅠ2019 7월 6일,3년 전(수정됨)
1027,  송예한,12.4 ,11개월 전
1028,  졔,8/14️18/15️28/16️18/17️18/1808/19️18/2008/21️18/22️18/23️18/24️18/25️18/2608/27️28/28️28/298/308/31️,3개월 전(수정됨)
1029,  낭농닝낭,오늘부터 꾸준히 한달동안 하고 ㅇ후기 올릴게요좋아요 한번씩만 눌러주세욥..사람 하나 살리는셈 치고..7/30 ️7/31 ️8/1 8/2 ️8/3 ️8/4 8/5 8/6 ️8/7 ️8/8 ️8/9 ️다시시작8/25 ️8/26 ️8/27 ️8/28 ️8/29 ️,1년 전(수정됨)
1030,  박연수,아 이거 한 일주일 했는데 통증도 심해지고 승모근 존나 올라왔어요 하지마세요 진짜,3개월 전
1031,  Hara mi,00:50 시작,1개월 전
1032,  김채연,안오면 불러주세요!! 그럼 정말 감사하겠습니다️️️ 열심히 해보겠습니다!항공과 면접이 있어요우ㅠㅠ!! 7/30️8/1️8/2️8/58/48/58/68/78/88/98/108/118/128/138/148/158/168/178/188/198/208/218/228/238/248/258/268/278/288/298/30,3년 전(수정됨)
1033,  cozyee,11/23 시작,1년 전
1034,  seo,1월25일부터 시작!,10개월 전(수정됨)
1035,  이채림,이번엔 진짜 성공한다.. ㅠ 안들어오면 댓글 테러해주쇼..7/22 ️ 7/297/23  7/30️7/247/257/267/277/28,3년 전(수정됨)
1036,  𝓶𝓸𝓸𝓷𝓵𝓲𝓰𝓽,7월 28일 수요일 7월 29일 목요일 7월 30일 금요일 7월 31일 토요일 8월 1일 일요일 8월 2일 월요일 8월 3일 화요일 8월 4일 수요일 8월 5일 목요일 8월 6일 금요일 8월 7일 토요일 8월 8일 일요일 8월 9일 월요일 8월 10일 화요일,1년 전(수정됨)
1037,  YEAH NO,오늘부터 매일 합니다,1년 전
1038,  소다미,"7,19 도와쥬세욘 안오면 좋아요를 눌러쥬세욤7,207.217.227.237.247.258.48.88.108.149.259.269.279.3010.810.910.11",3년 전(수정됨)
1039,  준라Music teacher,완료,6개월 전
1040,  준라Music teacher,2월 7일 완료,9개월 전
1041,  지수,오늘부터 하루 세번씩 열심/안오면 좋아요좀 눌러주세요ㅠㅠㅠ1/301/312/1 2/202/223/11 ○3/12 ○내가 또 안하면 개다 개3/17○3/22○3/23○3/24○3/28○3/29○3/30○,2년 전(수정됨)
1042,  김은진,2/9 ,9개월 전
1043,  꺄륵,두분 커플 양말 진짜 너무 귀여워요! 혹시 이 동작들이 라운드 숄더 교정에 도움되나요? 승모근 정리도 하고 싶지만 거북목 교정도 하고 싶아요ㅠㅠ 답변 부탁드립니다 땅끄부부님!! 유익한 영상 감사합니다 ㅎㅎ,1년 전
1044,  도도,저 진짜 매일 할건데 좋아요나 댓글좀 해주시고 가주세요 부탁입니다ㅜㅜㅜ 하고 취소해도 돼요ㅜㅜ5/26 5/27 5/28 5/295/305/316/016/026/036/046/056/066/07,2년 전(수정됨)
1045,  ㅅㄹㅎ,7/297/308/1,1년 전
1046,  abot2,살뺄때는 해인감비환 저 먹고 7kg빠짐,1개월 전
1047,  이하람,땅끄부부 내가 많이 사랑해,2년 전
1048,  준라Music teacher,완료,11개월 전
1049,  예나,8/13,1년 전
1050,  곽두팔,오늘부터 오프숄더를 입기위해!!!안오면 좋아요좀 눌러주세요ㅠㅠㅜㅜㅠㅠㅠ(하루에 2번씩)6ㅡ196ㅡ206ㅡ216ㅡ226ㅡ236ㅡ246ㅡ256ㅡ266ㅡ276ㅡ28기록을 까먹었네요ㅠㅜ6ㅡ296ㅡ307ㅡ17ㅡ27ㅡ37ㅡ47ㅡ57ㅡ67ㅡ77ㅡ8,2년 전(수정됨)
1051,  소석삭각소긋,10/12,1개월 전
1052,  hppay,한달 도전8/6 ㅇ8/7 ㅇ,3개월 전
1053,  니체,안오면 답글주세요..8/11 8/12 8/13  (새벽3시에 깨서 했음)8/14 8/15 8/16 8/17 8/18 8/19 8/20 8/21 8/22 8/238/248/258/268/278/288/298/308/31,3년 전(수정됨)
1054,  hanul hanul,08.06.금 :,1년 전
1055,  이지민,5/31 DAY 1,6개월 전
1056,  해영,안오면 불러주세요 ㅠㅠ 7/318/18/28/38/48/58/68/78/88/98/108/118/128/138/148/158/168/178/188/198/208/218/228/238/248/258/268/278/288/298/308/319/12일 개강,3년 전
1057,  아모,1일차:02일차03일차:0,10개월 전
1058,  abot2,살뺄때는 해인감비환 저 먹고 7kg빠짐,1개월 전
1059,  Jeongeun Kim,지긋~이 눌러줍니다안오면 제발 불러주세요 ㅠㅠㅠㅠ8/9:  8/10: 8/11: 8/12: 8/13:  오늘도 지긋이 눌러줍니다8/16: 8/20: 8/22: 8/23: 8/24:8/25: 8/26: 8/27: 8/28: 8/29: 8/30:8/31:,3년 전(수정됨)
1060,  이유빈,1일차 새벽,3개월 전
1061,  이은서,오늘부터 출첵할게요! 지나가면서 다들 댓이나 좋아요 좀....,1년 전
1062,  꼭결혼해주면되,안 오면 좋아요나 댓 좀 요10/1 ️10/2 ️10/3 ️10/4 ️10/5 ️10/6 ️10/7 ️10/8 ️10/9 ️10/10️10/11️10/12️10/13️10/14️10/15️10/16️10/17️10/18️10/1910/20️10/21️10/22️10/23️10/24️10/25️10/26️10/27️10/28️10/29️10/30️11/1️11/2️11/3️11/4️11/5️11/6️11/7️11/811/911/10,3년 전(수정됨)
1063,  김지윤,운동일지04/14 ️,7개월 전
1064,  블리블리,9월 14일 9월 16일 ,1년 전(수정됨)
1065,  XxAZNdreamxX,오늘부터 출책한다 휴.... 지나가시면서 클릭한번만 해주세요 ㅠㅠ 한달하고 후기 올릴께욤(후기)결론적으로 효과가 있었냐 없었냐 물어보시면 있었습니다. 핸드폰에 알람 맞춰놓고 울리면 스트레칭 했어요. 제가 하루종일 책상에 앉아있어야 하는 직업이라 목이 많이 굳어서 그런지 처음이 스트레칭 시작했을때 근육통이 왔어요.. ㅠ 그래도 2~3일 꾸준히 하니까 없어졌습니다. 승모근이 완벽하게 다 없어지는 엄청난 효과는 아니였지만 미세하게 옷태가 바뀌었답니다. 몇년동안 승모근으로 고생했는데 한번에 없어지길 바라면 양아치겠죠? ㅎㅎ 승모근 뿐만 아니라 목이 뻐근하거나 어깨/등 근육이 뭉쳐서 머리 아픈거까지 많이 나아졌어요! 이것 때문에 앞으로도 꾸준히 할 계획이에요. 반년후에 기억나면 다시 후기 올릴께요. 모두 승모근 없애기 성공을 바랍니다. 힘내세요.7/2  7/3  7/4  7/5  7/6  7/7  7/8  7/9  7/10  7/11  7/12  7/13  7/14  7/15  7/16  7/17  7/18  7/19  7/20  7/21  7/22  7/23  7/24  7/25  7/26  7/27  7/28  7/29  7/30  7/31  ,1년 전(수정됨)
1066,  aaa111,"진짜 살빼고싶다면은 해인감비환,닥터래시오 함 드셔보셈 살 확빠지는거 체감하실수있으실 거임",1개월 전
1067,  애봉이,04/15 시작,7개월 전
